STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20140829
Launch Time (UTC)                : 23:37
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1003.438	292.862	77.900	1.500	14.949	0.082	9000.000	9000.000	9000.000	9000.000	292.576	321.435	11.61290
0.2	991.915	291.869	83.533	1.500	15.122	0.220	9000.000	9000.000	9000.000	9000.000	292.545	322.003	11.81414
0.3	980.382	290.956	87.188	1.500	15.300	0.360	9000.000	9000.000	9000.000	9000.000	292.603	322.021	11.75757
0.4	969.008	289.942	89.767	1.500	15.480	0.495	9000.000	9000.000	9000.000	9000.000	292.553	321.330	11.46179
0.5	957.706	289.125	93.602	1.500	15.662	0.635	9000.000	9000.000	9000.000	9000.000	292.706	321.582	11.46160
0.6	946.551	288.250	94.342	1.500	15.847	0.774	9000.000	9000.000	9000.000	9000.000	292.796	320.684	11.03174
0.7	935.411	287.851	95.001	1.500	16.036	0.917	9000.000	9000.000	9000.000	9000.000	293.378	321.153	10.94887
0.8	924.458	286.646	94.907	1.500	16.226	1.054	9000.000	9000.000	9000.000	9000.000	293.132	319.133	10.21353
0.9	913.600	285.950	96.100	1.500	16.419	1.192	9000.000	9000.000	9000.000	9000.000	293.406	318.921	9.98797
1.0	902.773	284.550	76.673	1.700	18.831	1.338	9000.000	9000.000	9000.000	9000.000	292.962	311.777	7.33676
1.1	892.075	285.550	75.287	1.900	21.299	1.510	9000.000	9000.000	9000.000	9000.000	294.992	315.073	7.80335
1.2	881.491	284.877	79.036	2.000	22.689	1.696	9000.000	9000.000	9000.000	9000.000	295.299	315.759	7.92256
1.3	871.040	284.050	85.853	2.000	22.961	1.888	9000.000	9000.000	9000.000	9000.000	295.443	316.782	8.23412
1.4	860.678	283.550	85.580	2.000	23.237	2.076	9000.000	9000.000	9000.000	9000.000	295.930	316.812	8.02924
1.5	850.405	284.982	54.486	2.000	23.518	2.266	9000.000	9000.000	9000.000	9000.000	298.444	313.335	5.70114
1.6	840.323	286.450	33.205	2.300	27.370	2.470	9000.000	9000.000	9000.000	9000.000	301.002	311.203	3.88633
1.7	830.344	286.250	23.540	2.500	30.108	2.692	9000.000	9000.000	9000.000	9000.000	301.817	309.078	2.75148
1.8	820.528	285.150	72.118	2.291	27.921	2.927	9000.000	9000.000	9000.000	9000.000	301.678	322.572	7.92082
1.9	810.755	284.450	75.900	1.892	23.341	3.112	9000.000	9000.000	9000.000	9000.000	301.966	323.266	8.04630
2.0	801.175	283.934	72.891	1.800	22.467	3.284	9000.000	9000.000	9000.000	9000.000	302.441	322.504	7.55094
2.1	791.603	284.450	42.153	2.000	25.265	3.457	9000.000	9000.000	9000.000	9000.000	304.029	316.261	4.57891
2.2	782.149	283.657	64.007	1.900	24.292	3.641	9000.000	9000.000	9000.000	9000.000	304.221	322.068	6.66683
