STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20150724
Launch Time (UTC)                : 23:38
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1003.400	293.350	75.000	1.900	18.936	0.101	9000.000	9000.000	9000.000	9000.000	293.067	321.742	11.53893
0.2	991.718	292.550	74.091	1.900	19.159	0.278	9000.000	9000.000	9000.000	9000.000	293.244	320.561	10.95476
0.3	980.400	291.650	76.000	1.900	19.380	0.450	9000.000	9000.000	9000.000	9000.000	293.299	320.131	10.72376
0.4	968.991	290.695	78.000	1.800	18.576	0.627	9000.000	9000.000	9000.000	9000.000	293.315	319.590	10.46495
0.5	957.710	289.760	82.000	1.800	18.795	0.790	9000.000	9000.000	9000.000	9000.000	293.348	319.727	10.47024
0.6	946.500	288.725	87.250	1.800	19.017	0.959	9000.000	9000.000	9000.000	9000.000	293.283	319.903	10.52973
0.7	935.460	287.850	83.000	1.800	19.242	1.126	9000.000	9000.000	9000.000	9000.000	293.373	317.638	9.56476
0.8	924.511	286.961	91.000	1.800	19.470	1.289	9000.000	9000.000	9000.000	9000.000	293.449	318.910	10.00126
0.9	913.600	286.350	93.000	1.700	18.608	1.451	9000.000	9000.000	9000.000	9000.000	293.816	319.183	9.92958
1.0	902.800	285.850	94.000	1.700	18.830	1.610	9000.000	9000.000	9000.000	9000.000	294.298	319.479	9.82211
1.1	892.100	286.900	73.500	1.500	16.814	1.756	9000.000	9000.000	9000.000	9000.000	296.384	317.850	8.34238
1.2	881.600	287.800	74.000	1.500	17.015	1.898	9000.000	9000.000	9000.000	9000.000	298.318	321.630	9.02874
1.3	871.263	287.450	67.000	1.500	17.216	2.037	9000.000	9000.000	9000.000	9000.000	298.958	319.902	8.08234
1.4	861.080	286.950	66.000	1.500	17.420	2.179	9000.000	9000.000	9000.000	9000.000	299.439	319.704	7.79233
1.5	850.900	286.250	70.000	1.500	17.628	2.320	9000.000	9000.000	9000.000	9000.000	299.722	320.549	7.98084
1.6	840.800	286.194	68.333	1.500	17.840	2.459	9000.000	9000.000	9000.000	9000.000	300.685	321.260	7.85594
1.7	830.900	288.370	31.600	1.600	19.256	2.600	9000.000	9000.000	9000.000	9000.000	303.995	315.191	4.25257
1.8	821.180	289.470	20.000	1.600	19.484	2.762	9000.000	9000.000	9000.000	9000.000	306.179	313.940	2.93171
1.9	811.600	289.050	20.000	1.500	18.482	2.900	9000.000	9000.000	9000.000	9000.000	306.758	314.427	2.88565
2.0	802.000	288.606	19.000	1.500	18.703	3.042	9000.000	9000.000	9000.000	9000.000	307.326	314.516	2.69418
2.1	792.600	288.050	19.000	1.500	18.925	3.186	9000.000	9000.000	9000.000	9000.000	307.766	314.807	2.62770
2.2	783.264	287.586	17.000	1.600	20.427	3.328	9000.000	9000.000	9000.000	9000.000	308.310	314.522	2.30711
