STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20090123
Launch Time (UTC)                : 23:42
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1009.000	295.650	87.000	1.900	18.831	0.177	9000.000	9000.000	9000.000	9000.000	294.896	333.167	15.42497
0.2	997.641	294.779	91.882	1.900	19.045	0.350	9000.000	9000.000	9000.000	9000.000	294.978	333.783	15.58890
0.3	986.219	293.652	94.830	1.900	19.266	0.523	9000.000	9000.000	9000.000	9000.000	294.815	332.636	15.14279
0.4	974.868	292.722	93.480	1.900	19.490	0.693	9000.000	9000.000	9000.000	9000.000	294.852	330.501	14.22496
0.5	963.602	292.208	94.000	1.900	19.718	0.868	9000.000	9000.000	9000.000	9000.000	295.310	330.514	13.99934
0.6	952.492	291.714	94.000	1.900	19.948	1.038	9000.000	9000.000	9000.000	9000.000	295.787	330.401	13.71853
0.7	941.535	291.404	83.458	1.900	20.180	1.213	9000.000	9000.000	9000.000	9000.000	296.448	327.028	12.07803
0.8	930.610	290.760	85.000	1.900	20.417	1.389	9000.000	9000.000	9000.000	9000.000	296.777	327.101	11.93569
0.9	919.812	290.106	84.280	1.900	20.657	1.567	9000.000	9000.000	9000.000	9000.000	297.096	326.345	11.47303
1.0	909.096	289.546	84.360	1.900	20.900	1.740	9000.000	9000.000	9000.000	9000.000	297.514	326.166	11.20018
1.1	898.496	289.014	87.000	1.832	20.388	1.911	9000.000	9000.000	9000.000	9000.000	297.961	326.933	11.28636
1.2	888.004	288.554	87.654	1.900	21.396	2.090	9000.000	9000.000	9000.000	9000.000	298.484	327.236	11.16212
1.3	877.540	287.971	89.596	1.800	20.512	2.261	9000.000	9000.000	9000.000	9000.000	298.889	327.604	11.10905
1.4	867.254	287.265	93.463	1.800	20.755	2.429	9000.000	9000.000	9000.000	9000.000	299.159	328.178	11.18819
1.5	857.067	286.517	96.667	1.800	21.002	2.598	9000.000	9000.000	9000.000	9000.000	299.385	328.375	11.13797
1.6	847.000	285.772	100.000	1.800	21.252	2.760	9000.000	9000.000	9000.000	9000.000	299.613	328.582	11.09123
1.7	836.900	285.117	100.000	1.700	20.313	2.920	9000.000	9000.000	9000.000	9000.000	299.950	328.104	10.74082
1.8	827.100	284.815	100.000	1.700	20.554	3.083	9000.000	9000.000	9000.000	9000.000	300.639	328.650	10.64921
1.9	817.229	284.421	100.000	1.700	20.802	3.238	9000.000	9000.000	9000.000	9000.000	301.252	328.957	10.49539
2.0	807.543	283.985	100.000	1.700	21.052	3.403	9000.000	9000.000	9000.000	9000.000	301.814	329.130	10.31207
2.1	797.926	283.524	100.000	1.700	21.305	3.567	9000.000	9000.000	9000.000	9000.000	302.353	329.240	10.11367
2.2	788.418	283.138	100.000	1.694	21.484	3.718	9000.000	9000.000	9000.000	9000.000	302.974	329.574	9.97016
