STATION                          : Easter Island (Rapa Nui), Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program (https://woudc.org/)
Data Compilation                 : 05 April, 2021, by CR2 Center for Climate and Resilience Research. Linearly interpolated data every 100 m
Latitude (deg)                   : -27.17
Longitude (deg)                  : -109.42
Elevation (m)                    : 49.0
Launch Date (YYYYMMDD)           : 20100328
Launch Time (UTC)                : 00:01
Sonde Instrument, SN             : SPC 6A
Radiosonde, SN                   : 
Solution                         : 
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Variables measured by sonde      : Geopotential Height, Pressure, Ozone Partial Pressure, Temperature, Relative Humidity, Wind Speed, Wind Direction
Variables calculated from data   : Mixing Ratio Ozone by volume, Column Ozone, Zonal and Meridional Winds, Potential Temperature, Equivalent Potential Temperature, Water Vapor Mixing Ratio by mass

Alt	Press	Temp	RH	O3	O3	O3	uwnd	vwnd	Speed	Direction	Theta	Theta_e	MixRatio_H2O
km	hPa	K	%	mPa	ppbv	DU	m/s	m/s	m/s	°	K	K	g/kg
0.0	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.000	9000.00000
0.1	1003.634	294.499	65.925	2.296	22.879	0.216	9000.000	9000.000	9000.000	9000.000	294.195	321.326	10.91853
0.2	992.089	293.655	68.789	2.300	23.184	0.442	9000.000	9000.000	9000.000	9000.000	294.321	321.548	10.91990
0.3	980.634	292.575	71.915	2.300	23.454	0.652	9000.000	9000.000	9000.000	9000.000	294.210	321.163	10.77279
0.4	969.320	291.693	75.115	2.300	23.728	0.864	9000.000	9000.000	9000.000	9000.000	294.293	321.287	10.75257
0.5	958.066	290.853	76.000	2.300	24.007	1.069	9000.000	9000.000	9000.000	9000.000	294.425	320.682	10.42325
0.6	946.979	290.036	73.397	2.300	24.288	1.281	9000.000	9000.000	9000.000	9000.000	294.572	318.982	9.65642
0.7	935.956	289.435	66.271	2.300	24.574	1.497	9000.000	9000.000	9000.000	9000.000	294.943	316.460	8.48216
0.8	925.000	288.650	64.000	2.300	24.865	1.710	9000.000	9000.000	9000.000	9000.000	295.132	315.162	7.86775
0.9	914.200	287.700	65.750	2.300	25.159	1.924	9000.000	9000.000	9000.000	9000.000	295.146	314.765	7.67924
1.0	903.414	286.817	68.931	2.300	25.459	2.138	9000.000	9000.000	9000.000	9000.000	295.237	314.929	7.68060
1.1	892.817	285.846	72.415	2.300	25.761	2.343	9000.000	9000.000	9000.000	9000.000	295.228	314.911	7.65028
1.2	882.157	284.993	75.143	2.300	26.073	2.553	9000.000	9000.000	9000.000	9000.000	295.355	314.942	7.58572
1.3	871.651	284.101	77.489	2.300	26.387	2.762	9000.000	9000.000	9000.000	9000.000	295.438	314.749	7.45227
1.4	861.322	283.634	81.388	2.300	26.703	2.988	9000.000	9000.000	9000.000	9000.000	295.955	315.910	7.67374
1.5	851.021	282.992	85.396	2.200	25.852	3.197	9000.000	9000.000	9000.000	9000.000	296.299	316.653	7.79980
1.6	840.861	282.293	88.000	2.200	26.164	3.410	9000.000	9000.000	9000.000	9000.000	296.580	316.889	7.75474
1.7	830.739	281.495	89.776	2.161	26.014	3.612	9000.000	9000.000	9000.000	9000.000	296.764	316.682	7.57797
1.8	820.738	280.975	94.755	2.100	25.587	3.819	9000.000	9000.000	9000.000	9000.000	297.239	317.840	7.80993
1.9	810.924	280.874	96.236	2.000	24.663	4.013	9000.000	9000.000	9000.000	9000.000	298.152	319.259	7.97375
2.0	801.133	280.828	97.000	1.900	23.717	4.196	9000.000	9000.000	9000.000	9000.000	299.137	320.682	8.11051
2.1	791.494	280.556	97.000	1.806	22.812	4.378	9000.000	9000.000	9000.000	9000.000	299.878	321.356	8.05601
2.2	781.964	280.216	94.678	1.734	22.172	4.545	9000.000	9000.000	9000.000	9000.000	300.551	321.352	7.77341
