Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
17.5,83.57199999999999,203.141,1.0,2.6,309.594,33.102000000000004,-2.938,10.363999999999999,410.98900000000003,410.815,0.0
17.6,82.19,203.15,1.0,2.73,327.726,33.536,-3.53,9.602,412.91200000000003,412.95,0.0
17.7,80.82199999999999,203.30200000000002,1.0,2.83,345.938,33.928,-2.584,10.962000000000002,415.39099999999996,414.962,0.0
17.8,79.501,203.431,1.0,3.0,372.64399999999995,34.309999999999995,-4.0,10.822000000000001,417.858,417.70099999999996,0.0
17.9,78.191,203.55,1.0,3.1,392.238,34.672,-4.638,9.751999999999999,419.981,419.761,0.0
18.0,76.902,203.523,1.0,3.22,413.556,35.204,-3.796,9.036,422.07099999999997,421.815,0.0
18.1,75.65100000000001,203.65200000000002,1.0,3.4,445.585,35.708000000000006,-3.276,9.334,424.03099999999995,423.951,0.0
18.2,74.4,203.77800000000002,1.0,3.6,480.341,36.268,-3.6679999999999997,8.426,426.441,426.39099999999996,0.0
18.3,73.18100000000001,203.95,1.0,3.8,518.761,36.73,-3.412,7.636,428.803,428.59499999999997,0.0
18.4,71.952,204.085,1.0,4.0,550.333,37.256,-2.814,6.968,431.512,431.226,0.0
18.5,70.781,204.27700000000002,1.0,4.198,588.668,37.776,-3.004,6.676,434.2,433.59799999999996,0.0
18.6,69.641,204.596,1.0,4.3,616.0079999999999,38.376,-3.824,6.88,436.47900000000004,436.452,0.0
18.7,68.5,204.998,1.0,4.5,656.44,39.018,-3.772,6.0040000000000004,439.16,439.09999999999997,0.0
18.8,67.39,205.19,1.0,4.7,691.966,39.72,-3.924,5.462,441.77,441.594,0.0
18.9,66.28999999999999,205.41500000000002,1.0,4.837,720.677,40.33,-2.57,5.404,444.09000000000003,444.038,0.0
19.0,65.22,205.85,1.0,5.1,774.772,41.0,-2.418,5.638,447.20000000000005,447.138,0.0
19.1,64.12,205.97,1.0,5.2,811.416,41.63,-2.61,4.968000000000001,449.755,449.522,0.0
19.2,63.09,206.185,1.0,5.458,863.5740000000001,42.318,-3.01,4.856,452.02,451.954,0.0
19.3,62.07,206.458,1.0,5.7780000000000005,920.0519999999999,43.166,-3.7899999999999996,4.316,455.132,454.94,0.0
19.4,61.052,206.602,1.0,5.897,957.555,43.97,-3.6359999999999997,5.068,457.622,457.405,0.0
19.5,60.052,207.01,1.0,5.98,987.924,44.951,-3.568,4.934,460.53000000000003,460.36,0.0
19.6,59.093,207.053,1.0,6.24,1050.16,45.849000000000004,-3.366,4.938,462.879,462.792,0.0
19.7,58.11,207.25,1.0,6.4,1089.3539999999998,46.704,-3.036,4.35,465.47,465.462,0.0
19.8,57.18,207.45,1.0,6.532,1139.731,47.564,-2.348,3.568,468.4,468.318,0.0
19.9,56.237,207.794,1.0,6.718,1200.5620000000001,48.82,-2.684,2.7439999999999998,470.865,470.85,0.0
20.0,55.314,207.85,1.0,6.874,1245.556,49.342,-3.1760000000000006,2.3359999999999994,473.496,473.458,0.0
20.1,54.412,208.161,1.0,7.1,1306.519,50.347,-4.5440000000000005,2.5199999999999996,475.96999999999997,475.94,0.0
20.2,53.56,208.44,1.0,7.255999999999999,1348.6109999999999,51.519,-4.864000000000002,2.888,479.015,479.02200000000005,0.0
20.3,52.690999999999995,208.65,1.0,7.498,1413.938,52.727,-4.682,3.4859999999999993,481.971,481.91400000000004,0.0
20.4,51.84,208.95,1.0,7.75,1476.3129999999999,53.660000000000004,-2.8560000000000003,3.654,484.58799999999997,484.536,0.0
20.5,51.0,209.15099999999998,1.0,7.977,1557.2169999999999,54.63,-3.406,3.2439999999999998,487.618,487.628,0.0
20.6,50.190999999999995,209.45,1.0,8.236,1632.138,55.928,-2.586,1.8899999999999995,490.622,490.59799999999996,0.0
20.7,49.367999999999995,209.648,1.0,8.4,1692.518,57.308,-1.97,1.8979999999999995,493.37199999999996,493.238,0.0
20.8,48.58,209.79000000000002,1.0,8.592,1764.5919999999999,58.211999999999996,-1.82,1.751999999999999,495.906,495.958,0.0
