Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
9.1,324.164,242.582,62.28000000000001,2.3480000000000008,74.03600000000003,25.848,15.134,44.20400000000002,334.846,339.814,0.3940000000000001
9.2,319.53000000000003,241.82,59.188,2.3,73.366,26.027,15.406000000000002,46.552000000000014,335.03,339.59200000000004,0.38
9.3,315.012,240.92,58.746,2.2920000000000003,74.43000000000002,26.186,15.426,49.20600000000001,335.282,339.63399999999996,0.36
9.4,310.547,240.118,58.965,2.297,76.30900000000001,26.342,15.040000000000004,51.10200000000001,335.508,339.235,0.32
9.5,306.111,239.347,59.655,2.2960000000000003,76.39999999999999,26.508,14.714000000000006,51.38400000000001,335.764,339.575,0.305
9.6,301.777,238.524,58.894999999999996,2.3,77.94699999999999,26.843,14.898,50.64000000000001,336.01099999999997,339.4,0.28
9.7,297.46700000000004,237.689,59.34,2.3,77.72,27.072000000000003,14.162000000000004,50.272000000000006,336.247,339.37,0.26
9.8,293.228,236.954,58.515,2.291,78.955,27.258000000000003,14.366000000000003,50.35400000000001,336.544,339.52,0.25
9.9,288.987,236.15,58.47,2.2929999999999997,82.274,27.43,13.976000000000003,50.40600000000001,336.846,339.635,0.225
10.0,284.868,235.461,56.370000000000005,2.3040000000000003,83.532,27.597000000000005,13.744000000000005,50.804000000000016,337.05400000000003,339.94,0.22
10.1,280.797,234.72,56.06,2.252000000000001,82.97200000000001,27.845000000000002,14.844000000000003,49.74200000000001,337.611,340.25,0.2
10.2,276.744,233.926,55.94,2.232000000000001,83.29200000000003,28.066000000000003,14.670000000000005,49.128000000000014,337.96700000000004,340.32,0.18
10.3,272.691,233.208,57.72,2.3,86.34,28.206000000000003,15.16400000000001,48.792000000000016,338.26,340.68,0.175
10.4,268.785,232.272,57.1,2.3,88.38799999999999,28.486000000000008,15.76600000000001,48.98200000000001,338.79,340.695,0.16
10.5,264.83799999999997,231.44799999999998,52.55199999999999,2.306,89.953,28.696000000000005,15.582000000000006,48.93800000000001,339.014,341.022,0.15
10.6,260.936,230.598,51.558,2.4,94.21900000000001,28.888000000000005,16.422,50.35600000000001,339.502,341.222,0.14
10.7,257.106,229.908,51.852,2.4580000000000006,99.10400000000001,29.104000000000003,16.746000000000002,50.826000000000015,339.986,341.658,0.14
10.8,253.326,229.15599999999998,52.912,2.5,102.22000000000001,29.374000000000002,17.56,50.57800000000001,340.304,341.754,0.12
10.9,249.556,228.434,53.21,2.5,104.49100000000001,29.634000000000004,17.09,51.14200000000001,340.623,342.255,0.12
11.0,245.789,227.809,51.702000000000005,2.6,109.076,29.936000000000003,17.07,52.00800000000001,341.258,342.57800000000003,0.1
11.1,242.11,227.33,51.31,2.6,111.08000000000001,30.24,18.474000000000004,52.20000000000001,341.95,343.058,0.1
11.2,238.46200000000002,226.71599999999998,50.084,2.6100000000000003,112.94,30.556,18.886000000000003,51.72800000000001,342.868,343.536,0.09
11.3,234.841,226.251,48.895,2.73,121.015,30.828,18.606,51.542000000000016,343.121,343.795,0.08
11.4,231.27100000000002,225.561,47.151,2.6950000000000003,120.705,31.055999999999997,19.44,51.75200000000001,343.832,344.221,0.07900000000000006
11.5,227.76,225.005,47.61600000000001,2.5949999999999998,117.34,31.236,19.478000000000005,51.908,344.426,344.81399999999996,0.07
11.6,224.241,224.412,47.135,2.6,119.6,31.39,18.766000000000005,52.172000000000004,344.90099999999995,345.392,0.06900000000000006
11.7,220.803,223.83100000000002,46.0,2.6500000000000004,124.44,31.546,17.896000000000004,53.08,345.561,345.988,0.06
11.8,217.431,223.34,47.089000000000006,2.6,124.945,31.7,17.144000000000002,53.722,346.081,346.851,0.05900000000000005
11.9,214.07,222.62400000000002,45.766999999999996,2.6,126.945,32.072,17.934,54.388,346.812,347.194,0.05
12.0,210.732,222.154,46.974000000000004,2.5300000000000002,124.87,32.452,18.014,55.300000000000004,347.902,348.109,0.05
12.1,207.482,221.613,46.915000000000006,2.565,129.005,32.864,18.522000000000002,55.05200000000001,349.13100000000003,349.32399999999996,0.04
12.2,204.221,221.21499999999997,46.800000000000004,2.5599999999999996,130.06,33.124,18.938000000000002,55.548,349.969,350.558,0.04
12.3,201.061,220.787,44.23600000000001,2.6,134.54000000000002,33.426,18.768,56.302,351.09999999999997,351.221,0.04
12.4,197.901,220.35999999999999,42.956,2.6950000000000003,141.175,33.626,19.152000000000008,57.675999999999995,351.83,351.876,0.03
12.5,194.791,219.87,41.64600000000001,2.725,146.215,33.885999999999996,19.806000000000004,58.556000000000004,353.296,353.407,0.03
12.6,191.749,219.614,39.63000000000001,2.71,150.08999999999997,34.108000000000004,20.108000000000004,57.996,354.534,354.578,0.03
12.7,188.756,219.001,39.85500000000001,2.865,159.385,34.326,21.432000000000006,57.806,355.935,356.051,0.02
12.8,185.773,218.87900000000002,38.0,2.91,165.79500000000002,34.848,20.672,57.054,356.863,356.898,0.02
12.9,182.792,218.55,35.945,2.886,162.94,35.26100000000001,18.04200000000001,56.252,357.971,358.02299999999997,0.02
13.0,179.923,218.192,35.018,2.8,160.858,35.479000000000006,17.694000000000006,56.954,358.744,358.79400000000004,0.02
13.1,177.007,217.85999999999999,33.974000000000004,2.832,165.26399999999998,35.709,17.288000000000004,56.772,360.157,360.17199999999997,0.02
13.2,174.215,217.62199999999999,31.235999999999997,2.912,173.85199999999998,36.047000000000004,17.392000000000003,56.412,361.434,361.387,0.02
13.3,171.476,217.284,31.0,3.0599999999999996,186.124,36.288000000000004,16.546000000000003,54.598000000000006,362.69,362.44,0.02
13.4,168.744,216.918,28.8,3.0,187.44199999999998,36.574000000000005,16.386,52.072,363.52000000000004,363.38,0.01
13.5,166.064,216.716,26.86,3.2,199.108,36.986000000000004,16.216000000000005,52.094,364.806,364.62,0.01
13.6,163.32,216.356,26.0,3.186,199.946,37.449,15.634000000000006,51.896,366.04,365.91,0.01
13.7,160.68,216.05800000000002,25.45,3.096,201.54799999999997,37.794000000000004,15.020000000000008,50.400000000000006,367.38,367.27,0.01
13.8,158.10999999999999,215.674,24.0,3.2,208.57,38.185,15.144000000000007,49.182000000000016,368.46,368.44,0.01
13.9,155.576,215.35,21.22,3.2479999999999993,213.67799999999997,38.69,15.382000000000003,47.87000000000001,369.418,369.48,0.01
14.0,153.062,215.026,20.26,3.2,214.05100000000002,39.261,14.464,47.25000000000001,370.204,370.11,0.01
14.1,150.558,214.602,19.92,3.197,218.49900000000005,39.76700000000001,12.71,47.702000000000005,371.204,371.21,0.01
14.2,148.126,214.26,18.0,3.107,216.81300000000007,40.11200000000001,12.606,46.574,372.406,372.39,0.01
14.3,145.715,213.965,17.369999999999997,3.037,215.48900000000006,40.49500000000001,12.348000000000003,45.693999999999996,373.44599999999997,373.47400000000005,0.01
14.4,143.302,213.589,15.595999999999991,2.934,213.85300000000004,40.88500000000001,12.338,45.662,374.49,374.483,0.01
14.5,140.97299999999998,213.131,15.91,3.0140000000000002,220.63200000000012,41.32200000000001,12.118,44.944,375.494,375.46599999999995,0.01
14.6,138.623,212.866,14.964,3.079000000000001,227.44500000000005,41.82,12.824000000000002,43.37800000000001,376.969,376.719,0.01
14.7,136.344,212.462,14.0,3.1920000000000006,240.618,42.138,12.914,44.150000000000006,377.848,377.623,0.01
14.8,134.068,212.058,13.426000000000009,3.22,251.872,42.58200000000001,11.830000000000002,43.56000000000001,379.074,379.067,0.01
14.9,131.912,211.842,13.580000000000004,3.2960000000000003,259.076,42.99800000000001,11.776000000000002,42.410000000000004,380.688,380.782,0.01
15.0,129.746,211.47,13.064000000000002,3.2,256.04,43.278,13.006000000000006,42.068,381.962,382.05400000000003,0.01
15.1,127.604,211.562,13.0,3.2180000000000004,260.00600000000003,43.754000000000005,13.862000000000002,41.09,383.72999999999996,383.762,0.01
15.2,125.518,211.244,12.642000000000001,3.2,260.67600000000004,44.01800000000001,13.258000000000003,40.276,384.71,384.764,0.01
15.3,123.44200000000001,210.766,11.784000000000002,3.128,260.647,44.29600000000001,13.408000000000001,39.690000000000005,385.772,385.816,0.0
15.4,121.41,210.674,11.0,3.2,268.91,44.702,14.310000000000004,37.606,387.17400000000004,387.22400000000005,0.0
15.5,119.435,210.73000000000002,10.925,3.2189999999999994,278.445,44.876000000000005,15.182000000000002,38.088,388.53999999999996,388.56,0.0
15.6,117.465,210.51,10.21,3.309999999999999,292.80699999999996,45.097,14.58,38.146,390.34000000000003,390.43,0.0
15.7,115.522,210.204,9.984,3.482,309.3560000000001,45.72,12.628000000000004,37.776,392.238,392.194,0.0
15.8,113.606,210.136,9.17,3.6099999999999994,334.634,46.071,10.818000000000001,37.62200000000001,393.588,393.48199999999997,0.0
15.9,111.7,210.014,9.0,3.83,349.72999999999996,46.469,10.832000000000006,36.97,394.93399999999997,394.7,0.0
16.0,109.83,209.61,8.459999999999999,3.8,356.67,47.019999999999996,11.290000000000004,34.782000000000004,396.436,396.264,0.0
16.1,108.006,209.74,8.629999999999999,3.9,373.355,47.374,11.132000000000001,33.922,397.89,397.782,0.0
16.2,106.177,209.499,8.363000000000001,4.029999999999999,388.91499999999996,47.806999999999995,11.652000000000003,32.72200000000001,399.675,399.502,0.0
16.3,104.37,209.264,8.070000000000002,4.075,399.48,48.435,11.952000000000004,31.096000000000004,400.835,400.744,0.0
16.4,102.637,208.938,7.9700000000000015,4.15,417.4,49.24,11.384000000000002,29.784000000000002,402.597,402.539,0.0
16.5,100.89800000000001,208.77,7.99,4.319999999999999,442.9239999999999,49.834,11.518000000000004,29.574,404.064,403.94599999999997,0.0
16.6,99.19,209.138,7.780000000000001,4.5760000000000005,471.214,50.272,10.594000000000005,29.05400000000001,406.024,405.568,0.0
16.7,97.53,208.91799999999998,7.384000000000001,4.797,502.795,50.782000000000004,9.064000000000002,29.262,407.18399999999997,407.02099999999996,0.0
16.8,95.905,208.835,7.392000000000001,4.954000000000001,521.3170000000001,51.318000000000005,8.636000000000001,27.480000000000004,409.653,409.638,0.0
16.9,94.3,208.991,7.31,4.896000000000001,529.942,52.415,7.710000000000003,27.30200000000001,411.79499999999996,411.755,0.0
17.0,92.711,208.85999999999999,7.01,4.8,532.4,52.945,8.346000000000002,26.928000000000015,413.437,413.446,0.0
17.1,91.142,208.75,6.902,5.2,581.49,53.99,8.656000000000004,26.05600000000002,415.632,415.338,0.0
17.2,89.63,208.852,6.572000000000006,5.539,627.3729999999999,54.425,8.346000000000002,25.320000000000014,417.598,417.546,0.0
17.3,88.10199999999999,208.852,6.232000000000003,5.9030000000000005,685.2919999999999,54.97,7.3160000000000025,24.85400000000001,419.778,419.73,0.0
17.4,86.622,208.95,6.0,6.27,738.102,55.525,6.83800000000001,23.308000000000003,422.102,421.958,0.0
17.5,85.173,208.989,5.886,6.1,732.3240000000001,56.364,6.650000000000006,21.528000000000002,424.213,424.09,0.0
17.6,83.766,209.24699999999999,5.514000000000005,6.320000000000002,769.1500000000001,56.949999999999996,6.548000000000003,20.130000000000003,426.817,426.659,0.0
17.7,82.37,209.38,5.269000000000003,6.552000000000001,812.5580000000003,57.396,5.0880000000000045,20.022000000000002,428.938,428.53400000000005,0.0
17.8,81.0,209.668,5.093,7.0,878.816,58.094,5.246000000000001,19.630000000000006,431.586,431.54200000000003,0.0
17.9,79.64,209.588,5.0,7.006,894.6640000000001,59.007999999999996,5.186000000000003,20.842,434.045,433.899,0.0
18.0,78.296,209.729,5.0,7.106,925.6530000000001,59.97,6.112000000000001,21.758000000000006,435.76800000000003,435.67699999999996,0.0
18.1,77.0,209.966,5.0,7.202000000000002,952.3980000000001,60.67,6.168000000000001,21.948,438.18,438.154,0.0
18.2,75.716,210.15900000000002,4.5,7.272,975.657,61.16,5.5460000000000065,21.214000000000002,441.178,441.01300000000003,0.0
18.3,74.426,210.25,4.295000000000002,7.230000000000001,983.7020000000003,62.205999999999996,5.2380000000000075,19.23,443.166,443.07,0.0
18.4,73.203,210.202,4.090000000000003,7.581000000000002,1040.529,63.13399999999999,5.194,18.742,445.11800000000005,444.872,0.0
18.5,71.99,210.296,4.212000000000001,8.106000000000002,1141.066,64.066,3.7340000000000004,18.960000000000004,447.471,447.341,0.0
18.6,70.78,210.38,4.0,8.270000000000001,1191.114,63.41,2.512000000000006,20.34,449.82599999999996,449.777,0.0
18.7,69.604,210.69,4.0,8.405000000000001,1223.865,64.449,2.790000000000001,20.584000000000003,452.202,452.122,0.0
18.8,68.43,210.8,4.0,8.649999999999999,1291.8059999999998,66.12,3.3720000000000008,20.036,454.385,454.326,0.0
18.9,67.34,210.73,4.0,8.785000000000002,1321.421,67.52,3.3980000000000015,18.48,456.78499999999997,456.788,0.0
19.0,66.195,210.87,3.9760000000000004,9.2,1417.1940000000002,68.58,3.880000000000001,18.252,458.925,458.898,0.0
19.1,65.11,211.10000000000002,4.0,9.463000000000001,1471.294,69.78,4.622000000000002,16.09800000000001,461.375,461.406,0.0
19.2,64.055,211.235,3.7400000000000007,9.9,1565.381,71.188,4.378000000000004,15.686000000000012,463.985,464.214,0.0
19.3,63.0,211.44,3.3899999999999997,10.240000000000004,1645.9560000000006,71.83600000000001,4.620000000000006,14.694000000000013,466.37,466.42,0.0
19.4,62.0,211.874,3.335,10.442000000000004,1691.9170000000004,72.968,5.170000000000008,16.526,469.01,469.1,0.0
19.5,61.026,211.76600000000002,3.0700000000000016,10.65,1763.626,74.337,4.763000000000004,17.5,472.012,472.254,0.0
19.6,60.019000000000005,212.043,3.0,11.1,1859.68,75.552,4.466000000000002,17.369,474.28,474.448,0.0
19.7,59.06,212.16,3.0,11.206,1913.494,76.79599999999999,4.319999999999999,14.685999999999996,476.48,476.955,0.0
19.8,58.08,212.21,3.0,11.36,1978.293,77.85,4.195999999999997,14.181999999999997,479.31,479.62,0.0
19.9,57.11,212.77200000000002,3.0,11.517999999999999,2039.664,78.9,2.4539999999999966,14.647999999999998,482.07199999999995,482.52,0.0
20.0,56.2,213.05,3.0,11.806000000000001,2142.1940000000004,80.133,3.3,14.802,484.924,485.215,0.0
20.1,55.263,213.153,2.8,12.170000000000002,2211.6430000000005,81.629,2.823999999999999,14.908,487.174,487.33,0.0
20.2,54.386,213.101,2.544000000000001,12.2,2251.2909999999997,82.819,1.4739999999999998,15.027999999999999,489.64,489.764,0.0
20.3,53.5,213.19,2.6,12.410000000000002,2338.551,84.247,1.907999999999999,15.779999999999994,492.38,492.584,0.0
20.4,52.633,213.38,2.3200000000000016,12.651000000000002,2417.1000000000004,85.599,3.4679999999999995,14.857999999999993,494.744,494.882,0.0
20.5,51.793,213.493,2.3200000000000016,12.988000000000001,2513.072,86.899,3.561999999999998,15.075999999999997,497.77,497.948,0.01
20.6,50.96,213.706,2.3,13.2,2632.9090000000006,88.511,3.017999999999998,14.475999999999997,500.553,500.622,0.01
20.7,50.134,214.014,2.220000000000002,13.316,2696.8860000000004,90.198,3.824,14.569999999999999,503.358,503.324,0.01
20.8,49.358,214.218,2.1,13.5,2758.418,91.721,3.338,14.355999999999996,506.204,505.96,0.01
20.9,48.572,214.27,2.1,13.5,2806.18,93.322,3.4499999999999984,13.4,508.584,508.516,0.01
21.0,47.8,214.632,2.0060000000000007,13.6,2863.04,94.22099999999999,3.987999999999999,13.158,511.734,511.692,0.01
21.1,47.034,214.802,2.1,13.7,2929.799,95.99300000000001,5.261999999999999,13.248,514.564,514.4680000000001,0.01
21.2,46.3,215.05,2.020000000000002,13.83,3002.165,97.361,5.93,14.131999999999996,517.314,517.182,0.01
21.3,45.554,215.19,2.0,13.966000000000001,3086.848,98.73,5.422,13.751999999999994,520.092,520.118,0.01
21.4,44.814,215.19,2.0160000000000013,14.305000000000001,3223.326,100.151,5.395999999999999,12.591999999999995,522.674,522.606,0.01
21.5,44.1,215.45,2.0,14.424,3284.541,101.85100000000001,5.884,11.343999999999994,525.6320000000001,525.5899999999999,0.01
21.6,43.4,215.414,2.0,14.597,3372.501,103.55,5.997999999999999,9.905999999999997,528.75,528.8919999999999,0.01
21.7,42.708,215.854,2.0,14.527,3443.966,105.426,5.653999999999999,10.891999999999996,531.338,531.382,0.01
21.8,42.044,215.958,2.0,14.638,3516.277,107.168,5.122,11.819999999999995,534.188,534.3280000000001,0.01
21.9,41.362,216.27599999999998,2.0,14.7,3587.2239999999997,107.78,5.045999999999999,11.277999999999997,537.126,538.054,0.01
