Alt,Pressure,Temp,RH,O3_mba,O3_ppbv,O3_column,U,V,Theta,Theta_e,Mixing_Ratio
2.8,732.636,281.171,41.08199999999999,2.9,39.620000000000005,7.18,3.1359999999999992,10.2,307.36,372.91999999999996,3.5679999999999996
2.9,723.84,280.722,40.93,2.835,38.985,7.3919999999999995,2.6579999999999995,9.959999999999997,307.969,371.002,3.347999999999997
3.0,715.069,280.353,38.32399999999998,2.808,39.376000000000005,7.633,2.9399999999999995,8.572,308.616,361.86,3.014
3.1,706.429,279.865,37.358,2.8,39.8,7.9079999999999995,2.889999999999999,8.373999999999999,309.15299999999996,359.108,2.7479999999999984
3.2,697.873,279.375,35.29199999999998,2.8,40.276,8.273,3.881999999999999,8.69,309.603,355.632,2.5779999999999994
3.3,689.4530000000001,278.943,34.065999999999995,2.8239999999999994,41.23799999999999,8.543999999999999,3.7579999999999965,10.137999999999998,310.10900000000004,354.87,2.54
3.4,680.994,278.353,33.07599999999999,2.8,41.188,8.81,2.8259999999999996,11.579999999999998,310.56100000000004,356.558,2.5639999999999987
3.5,672.665,277.75,31.493999999999996,2.8,41.994,9.017,4.017999999999999,11.597999999999997,311.073,355.126,2.404
3.6,664.47,277.163,30.867999999999984,2.8,42.39,9.354999999999999,3.3819999999999997,11.129999999999994,311.626,352.86199999999997,2.1279999999999983
3.7,656.31,276.659,29.51599999999997,2.73,42.114,9.61,3.491999999999998,11.643999999999993,312.04,349.464,2.031999999999999
3.8,648.174,276.05,26.73599999999999,2.74,42.599999999999994,9.852,3.836,11.829999999999997,312.52299999999997,348.01,1.9219999999999993
3.9,640.227,275.59299999999996,29.156,2.75,43.187999999999995,10.120999999999999,3.7579999999999996,12.305999999999997,313.017,347.746,2.0179999999999993
4.0,632.433,275.069,27.64799999999998,2.73,43.446,10.39,3.8219999999999996,13.855999999999995,313.58,347.964,1.82
4.1,624.6659999999999,274.499,29.223999999999986,2.7,43.324,10.631,3.364,14.11,314.02299999999997,347.142,1.7679999999999996
4.2,616.883,273.95,30.35,2.7239999999999993,44.268,10.874999999999998,3.2359999999999998,15.073999999999996,314.509,346.962,1.7919999999999994
4.3,609.226,273.373,30.09199999999999,2.7,44.624,11.107999999999999,4.074,14.803999999999998,315.142,346.932,1.7339999999999998
4.4,601.623,272.862,30.15599999999999,2.7,45.108,11.413,4.196,14.059999999999999,315.586,345.14,1.6139999999999999
4.5,594.057,272.336,29.092,2.68,45.38399999999999,11.702,4.22,15.113999999999999,316.092,344.638,1.61
4.6,586.6709999999999,271.66499999999996,29.22799999999998,2.665,45.525000000000006,11.923,4.181999999999999,15.029999999999996,316.433,344.836,1.5439999999999987
4.7,579.323,271.059,28.657999999999994,2.635,45.61,12.18,3.2839999999999985,15.707999999999998,316.935,343.16,1.5239999999999998
4.8,571.984,270.506,29.054999999999996,2.6,45.662,12.440999999999999,2.763999999999999,15.264,317.402,342.628,1.367
4.9,564.756,269.854,29.599999999999998,2.6,46.236000000000004,12.700999999999999,3.7139999999999977,15.938,317.85,342.99399999999997,1.307
5.0,557.636,269.338,28.867999999999995,2.6,46.568,12.97,3.963999999999998,16.719999999999995,318.312,342.832,1.337
5.1,550.506,268.772,29.0,2.525,46.235,13.24,4.402,16.527999999999995,318.732,341.786,1.297
5.2,543.454,268.156,27.909999999999997,2.5719999999999996,47.526,13.5,3.702,17.061999999999998,319.036,341.373,1.2369999999999999
5.3,536.562,267.406,28.894,2.5269999999999992,47.074,13.734,3.5399999999999996,17.171999999999997,319.45,340.56,1.1509999999999996
5.4,529.702,266.71,27.955,2.5,47.099000000000004,13.973,3.4959999999999996,17.755999999999993,319.842,339.233,1.097
5.5,522.948,266.15,27.315999999999995,2.4969999999999994,47.352999999999994,14.254,4.211999999999999,18.87399999999999,320.202,338.711,1.03
5.6,516.232,265.378,27.0,2.4,46.979,14.543999999999999,5.164,20.669999999999995,320.618,338.279,1.017
5.7,509.534,264.734,27.119,2.4,47.202999999999996,14.801,5.524,19.892,321.002,338.145,1.0
5.8,503.07599999999996,264.022,27.0,2.4,47.974,15.0,4.51,20.403999999999996,321.32,338.04,0.96
5.9,496.608,263.44,26.5,2.3669999999999995,48.068999999999996,15.161,4.593999999999999,20.731999999999996,321.688,337.37,0.91
6.0,490.274,262.662,28.3,2.317999999999999,47.391,15.38,4.768,21.089999999999996,322.04,337.59,0.89
6.1,483.996,261.95,28.95,2.297999999999999,47.458,15.583,4.259999999999999,21.257999999999996,322.37,337.84,0.88
6.2,477.692,261.28,28.33,2.2769999999999992,47.538,15.85,3.944,22.049999999999997,322.742,338.33,0.82
6.3,471.52599999999995,260.626,29.17,2.2879999999999994,48.64,16.093,3.663999999999999,21.897999999999996,323.102,338.04,0.78
6.4,465.37199999999996,260.05,30.0,2.295999999999999,49.20099999999999,16.304000000000002,3.3659999999999988,21.824,323.492,336.87,0.77
6.5,459.322,259.372,30.86,2.2,48.407,16.513,3.5579999999999994,23.069999999999997,323.856,336.28,0.77
6.6,453.316,258.656,30.67,2.2,48.873,16.721999999999998,4.056,23.575999999999997,324.108,337.03,0.73
6.7,447.326,257.926,32.0,2.179,48.791999999999994,16.943,3.9379999999999984,24.894,324.322,338.2,0.75
6.8,441.35,257.143,33.062999999999995,2.1559999999999997,49.504,17.122,4.487999999999999,25.543999999999997,324.69,337.842,0.7359999999999997
6.9,435.483,256.45,32.0,2.2,50.449999999999996,17.336,5.185999999999999,26.034,325.078,337.372,0.6859999999999997
7.0,429.69,255.72,32.40999999999999,2.11,49.17399999999999,17.56,4.867999999999999,26.794,325.389,337.922,0.6529999999999998
7.1,423.95399999999995,254.97899999999998,33.583,2.082,49.278,17.798,4.906,26.864,325.779,337.986,0.6429999999999998
7.2,418.284,254.253,34.453999999999986,2.05,49.56999999999999,18.024,5.037999999999999,26.964000000000002,325.998,338.517,0.6829999999999998
7.3,412.688,253.63799999999998,34.071999999999996,2.04,49.68399999999999,18.278,4.786,26.534,326.377,338.265,0.64
7.4,407.128,252.92,33.946,2.0,49.230000000000004,18.487,4.875999999999999,26.712,326.666,338.27599999999995,0.5959999999999999
7.5,401.672,252.192,33.33,1.9649999999999999,49.42,18.697,5.122,27.633999999999997,327.136,338.13599999999997,0.5719999999999998
7.6,396.21799999999996,251.45,33.717999999999996,1.9649999999999999,50.035,18.91,4.893999999999997,27.717999999999996,327.48400000000004,337.292,0.51
7.7,390.892,250.724,32.704,1.94,49.845,19.121,5.287999999999999,28.006,327.84999999999997,337.10200000000003,0.51
7.8,385.60400000000004,249.98399999999998,34.384,1.9049999999999998,49.725,19.28,4.809999999999999,27.982,328.22,336.486,0.48
7.9,380.334,249.25,35.174,1.9,50.615,19.467,4.351999999999999,27.74,328.442,336.95000000000005,0.45
8.0,375.122,248.542,34.275999999999996,1.85,49.57,19.647,4.161999999999998,27.674,328.748,336.45,0.43
8.1,369.962,247.694,34.0,1.85,49.82,19.83,4.814,28.554,328.97400000000005,336.38599999999997,0.40199999999999986
8.2,364.91999999999996,246.97,33.71,1.8,49.56,20.05,5.347999999999999,29.46,329.334,336.62199999999996,0.39
8.3,359.936,246.23399999999998,32.992,1.8,49.82,20.2,6.223999999999999,29.651999999999997,329.576,336.20599999999996,0.37
8.4,355.03200000000004,245.57600000000002,35.34799999999999,1.8,50.50999999999999,20.378,7.467999999999999,29.816,329.81,336.122,0.36
8.5,350.198,244.816,36.018,1.74,50.22599999999999,20.56,6.571999999999998,30.227999999999998,330.212,335.962,0.3319999999999999
8.6,345.29,244.03799999999998,35.058,1.7539999999999998,50.989999999999995,20.741999999999997,7.657999999999995,30.855999999999998,330.578,335.722,0.29399999999999976
8.7,340.454,243.248,35.0,1.7039999999999997,50.954,20.912,6.719999999999995,31.645999999999994,330.876,336.032,0.29
8.8,335.714,242.54600000000002,33.888,1.6879999999999995,50.358,21.136,6.159999999999999,32.403999999999996,331.02,336.012,0.2719999999999999
8.9,330.988,241.846,32.894,1.6679999999999995,51.028,21.32,6.083999999999999,32.599999999999994,331.176,336.004,0.26
9.0,326.298,241.04000000000002,32.495999999999995,1.6939999999999997,51.98199999999999,21.472,5.8,32.984,331.458,336.022,0.25
9.1,321.66,240.144,34.559999999999995,1.6639999999999997,51.844,21.625999999999998,6.049999999999999,33.818,331.818,336.108,0.24199999999999988
9.2,317.124,239.498,36.081999999999994,1.6279999999999997,52.01199999999999,21.824999999999996,7.343999999999997,34.56399999999999,332.07,336.286,0.23
9.3,312.63599999999997,238.658,35.852,1.6,51.82599999999999,21.999,7.653999999999998,35.506,332.476,336.17400000000004,0.22
9.4,308.09999999999997,237.941,34.975,1.6,52.219,22.214999999999996,7.853999999999997,35.682,332.709,336.16999999999996,0.2
9.5,303.663,237.151,37.095,1.6,52.699,22.432,8.777999999999997,35.693999999999996,333.15299999999996,336.505,0.185
9.6,299.342,236.403,35.455,1.567,52.833,22.578,9.27,35.106,333.342,336.655,0.17
9.7,295.05400000000003,235.561,36.8,1.52,52.4,22.825999999999997,9.251999999999997,34.604,333.569,336.75,0.16
9.8,290.83099999999996,234.85,35.325,1.5359999999999996,52.892999999999994,23.108999999999998,8.194,34.67,333.925,336.76,0.16
9.9,286.631,234.11100000000002,35.17,1.55,53.86899999999999,23.331,8.426,35.266,334.15099999999995,336.88,0.15
10.0,282.481,233.322,35.709999999999994,1.526,54.286,23.454,8.266,36.124,334.52,336.90999999999997,0.14
10.1,278.376,232.534,35.815,1.5,54.762,23.589,8.446,36.804,334.923,337.185,0.13
10.2,274.28799999999995,231.65200000000002,36.03,1.5,54.934,23.761,9.371999999999998,37.571999999999996,335.194,337.08000000000004,0.12
10.3,270.26599999999996,230.88,34.84,1.5,56.297999999999995,23.91,9.761999999999997,37.898,335.56,337.305,0.11
10.4,266.262,230.172,34.955,1.5,57.192,24.084,10.255999999999998,37.902,335.717,337.515,0.1
10.5,262.256,229.438,36.511999999999986,1.5089999999999997,59.371999999999986,24.306,11.657999999999994,38.026,336.122,337.88,0.09
10.6,258.36400000000003,228.746,35.66599999999999,1.5,59.521,24.468,11.203999999999994,38.762,336.46,338.132,0.09
10.7,254.56,228.028,34.777999999999984,1.5269999999999992,60.414,24.625999999999998,11.545999999999998,38.598,336.824,338.33,0.08
10.8,250.74,227.304,34.314,1.52,60.911,24.971999999999998,10.713999999999997,39.734,337.106,338.406,0.07
10.9,247.025,226.538,33.248,1.56,62.559999999999995,25.178,10.921999999999999,40.252,337.471,338.71299999999997,0.07
11.0,243.295,225.95,33.071,1.5,62.60699999999999,25.319999999999997,10.692,40.9,337.794,339.223,0.06099999999999994
11.1,239.58,225.16,34.295999999999985,1.5159999999999996,63.846,25.41,11.146,41.641999999999996,337.91,339.414,0.06
11.2,235.988,224.4,31.863999999999997,1.6,67.525,25.566,12.166,42.41399999999999,338.21299999999997,339.61,0.06
11.3,232.365,223.62099999999998,30.0,1.6,69.185,25.738,11.524,42.995999999999995,338.56,339.792,0.05
11.4,228.836,222.869,30.0,1.665,72.865,25.965999999999998,11.065999999999997,43.3,339.22,340.05,0.04
11.5,225.319,222.2,29.464,1.6549999999999998,73.37,26.223999999999997,10.947999999999999,43.794,340.056,340.747,0.04
11.6,221.854,221.541,29.72999999999999,1.62,74.19,26.44,11.523999999999997,43.443999999999996,340.666,341.457,0.04
11.7,218.42499999999998,220.85,29.926,1.6,74.60499999999999,26.722,11.109999999999996,43.279999999999994,341.24199999999996,341.89099999999996,0.03
11.8,215.036,220.176,29.862,1.6,75.86,26.98,10.52,43.717999999999996,341.659,342.532,0.03
11.9,211.705,219.66,27.927999999999997,1.6,76.855,27.2,10.467999999999998,43.18599999999999,342.286,343.12,0.03
12.0,208.43,219.03,27.063,1.66,79.375,27.33,11.363999999999999,42.779999999999994,343.242,343.719,0.03
12.1,205.182,218.619,25.994,1.7,83.66499999999999,27.478,12.705999999999998,43.352,344.036,344.438,0.03
12.2,202.009,218.119,25.915999999999997,1.725,86.43,27.858,12.449999999999996,44.538,344.99,345.254,0.02
12.3,198.88299999999998,217.722,25.058999999999997,1.72,87.565,28.242,12.157999999999996,45.668,345.629,346.111,0.02
12.4,195.759,217.273,24.659999999999997,1.75,90.445,28.456,11.728,46.418,346.553,346.89099999999996,0.02
12.5,192.642,216.868,23.622,1.775,93.025,28.645999999999997,11.787999999999995,45.41,347.59799999999996,347.789,0.02
12.6,189.63,216.529,23.041999999999998,1.81,97.33000000000001,28.836,12.793999999999997,45.588,348.616,348.746,0.02
12.7,186.578,216.18,23.384999999999994,1.8450000000000002,100.015,29.03,13.699999999999998,44.989999999999995,349.66,349.77,0.01
12.8,183.578,215.75,22.0,1.86,103.645,29.21,12.409999999999993,43.812,350.835,350.863,0.01
12.9,180.613,215.463,21.691,1.89,106.68199999999999,29.437999999999995,11.621999999999998,43.954,351.6,351.627,0.01
13.0,177.823,215.105,20.412,1.9,108.46799999999996,29.651,11.756,42.714,352.659,352.653,0.01
13.1,174.975,214.763,18.784,1.9,110.74,29.819,11.401999999999997,42.05199999999999,353.842,353.897,0.01
13.2,172.226,214.475,18.124999999999993,1.9,112.19200000000001,30.023999999999997,11.891999999999998,40.168,355.10799999999995,355.08,0.01
13.3,169.466,214.136,17.02,1.9079999999999997,114.74799999999999,30.23,10.269999999999998,40.272,356.446,356.36,0.01
13.4,166.74,213.85,15.0,1.93,117.3,30.465999999999998,9.405999999999999,41.272,357.48,357.22,0.01
13.5,164.092,213.35,14.27,2.0,122.724,30.704,8.682,41.675999999999995,358.45399999999995,358.35,0.01
13.6,161.476,213.05,13.0,2.0159999999999996,127.12399999999998,30.935000000000002,8.64,41.955999999999996,359.934,359.97,0.01
13.7,158.86,213.04,12.0,2.039999999999999,129.142,31.165,8.024,41.364000000000004,361.052,361.13,0.01
13.8,156.324,212.626,11.0,1.9959999999999996,128.922,31.388,8.947999999999999,40.394,362.086,362.17,0.01
13.9,153.83,212.446,10.0,2.0079999999999996,132.096,31.635,8.979999999999995,39.44,363.032,363.06,0.01
14.0,151.356,211.992,9.35,2.0519999999999996,136.778,31.892,8.06,39.908,364.466,364.51,0.01
14.1,148.906,211.702,9.0,2.0549999999999997,138.02299999999997,32.149,9.42,39.629999999999995,365.372,365.42,0.0
14.2,146.492,211.47,8.4,2.0,138.067,32.422000000000004,9.419999999999998,37.842,366.778,366.75,0.0
14.3,144.1,211.09799999999998,8.0,2.0149999999999997,141.957,32.663999999999994,8.609999999999996,36.634,367.925,367.97900000000004,0.0
14.4,141.74699999999999,210.75,8.0,2.1,148.686,32.981,7.0159999999999965,36.042,369.094,369.113,0.0
14.5,139.35500000000002,210.577,7.0,2.0309999999999997,147.113,33.228,7.777999999999999,35.092,370.098,370.119,0.0
14.6,137.058,210.069,6.8459999999999965,2.1,155.241,33.46,7.053999999999997,35.768,371.448,371.457,0.0
14.7,134.87,209.802,6.484999999999997,2.1079999999999997,158.43599999999998,33.71,5.707999999999999,35.836,372.728,372.707,0.0
14.8,132.654,209.526,6.669999999999994,2.1079999999999997,160.438,33.974,8.025999999999998,36.588,373.942,373.976,0.0
14.9,130.474,209.19400000000002,6.267999999999999,2.1079999999999997,163.962,34.312,6.51,36.10999999999999,375.14,375.098,0.0
15.0,128.36,208.946,6.0,2.17,170.69,34.61,7.923999999999999,35.91199999999999,376.192,376.194,0.0
15.1,126.24199999999999,208.79,6.0,2.2939999999999996,181.749,34.897999999999996,7.607999999999999,34.272,377.694,377.486,0.0
15.2,124.15,208.522,6.0,2.284,185.486,35.25,8.219999999999999,32.9,378.45,378.422,0.0
15.3,122.024,208.18599999999998,5.803999999999999,2.247,184.635,35.602,8.216000000000001,33.09,380.2,380.16999999999996,0.0
15.4,120.028,207.93200000000002,5.495999999999999,2.32,194.9,35.913999999999994,6.791999999999999,33.132,381.67,381.61600000000004,0.0
15.5,118.07499999999999,207.84,5.275,2.303,198.259,36.246,6.145999999999999,32.664,383.225,383.21500000000003,0.0
15.6,116.16,207.695,5.0,2.3,201.021,36.547,6.324,31.842,384.645,384.57000000000005,0.0
15.7,114.25800000000001,207.458,5.0,2.332,205.822,36.89,5.173999999999999,30.272,385.83799999999997,385.798,0.0
15.8,112.38,207.15,5.0,2.363,211.95299999999997,37.2,5.476,29.378,387.32,387.242,0.0
15.9,110.498,207.048,4.819999999999993,2.4,218.288,37.55,6.036,28.506,388.782,388.562,0.0
16.0,108.712,206.85,4.847999999999999,2.455,230.08499999999998,37.88,6.647999999999997,28.88,390.598,390.538,0.0
16.1,106.908,206.80599999999998,4.7799999999999985,2.59,246.14999999999998,38.164,6.641999999999999,27.945999999999998,391.848,391.86,0.0
16.2,105.142,206.65,4.6819999999999995,2.6,253.175,38.47899999999999,5.785999999999998,27.782,393.673,393.649,0.0
16.3,103.364,206.651,4.494999999999999,2.745,270.27,38.80799999999999,4.413999999999998,26.676,395.65,395.69,0.0
16.4,101.661,206.76,4.31,2.85,285.095,39.252,6.485999999999998,25.729999999999997,397.051,397.09,0.0
16.5,99.976,206.564,4.0,2.9,296.316,39.628,4.582,23.272,398.71999999999997,398.78,0.0
16.6,98.324,206.392,4.0,3.047999999999999,312.88599999999997,40.24999999999999,4.584,21.176,400.788,400.844,0.0
16.7,96.7,206.285,4.0,3.1729999999999996,331.054,40.606,3.9939999999999998,21.689999999999998,402.21,402.24,0.0
16.8,95.09,206.12,4.0,3.2139999999999995,341.95899999999995,40.866,4.866,21.502,403.868,403.914,0.0
16.9,93.493,206.15,4.0,3.3309999999999995,359.414,41.36,3.4239999999999986,22.651999999999997,405.792,405.796,0.0
17.0,91.953,206.122,4.0,3.4,372.39,41.870000000000005,2.815999999999999,20.944000000000003,408.073,407.902,0.0
17.1,90.42,206.14899999999997,4.0,3.5,393.01,42.21,2.311999999999999,21.366,409.948,409.943,0.0
17.2,88.922,206.41,4.0,3.6,408.12299999999993,42.58,3.3339999999999996,20.185999999999996,412.084,412.0,0.0
17.3,87.432,206.31,4.0,3.803,441.30099999999993,43.07,3.687999999999999,18.616,414.222,413.948,0.0
17.4,86.006,206.262,4.0,4.0,468.69399999999996,43.465,3.488,18.742,416.08,415.98,0.0
17.5,84.578,206.39000000000001,3.8979999999999992,4.159999999999999,500.4,44.16199999999999,3.2039999999999993,18.334,418.14399999999995,418.063,0.0
17.6,83.207,206.589,3.4799999999999955,4.392,525.956,44.842,3.1819999999999995,16.13,420.604,420.33099999999996,0.0
17.7,81.81899999999999,206.66899999999998,3.0899999999999976,4.524,560.508,45.28,1.937999999999998,15.332,422.643,422.44500000000005,0.0
17.8,80.449,206.74,3.0,4.796,600.348,45.91,2.5999999999999974,15.499999999999998,424.796,424.44,0.0
17.9,79.09899999999999,206.887,3.0,5.0,642.064,46.431999999999995,1.8079999999999994,15.223999999999998,426.95599999999996,426.54900000000004,0.0
18.0,77.8,207.212,3.0,5.0939999999999985,664.082,46.98,1.6279999999999994,14.723999999999997,429.469,429.252,0.0
18.1,76.5,207.5,3.0,5.239,703.269,47.62,1.7299999999999995,15.017999999999999,432.41900000000004,432.048,0.0
18.2,75.23,207.642,3.0,5.436999999999999,730.91,48.12,0.20799999999999993,15.758,434.67,434.308,0.0
18.3,73.999,207.75,3.0,5.665999999999999,775.5349999999999,48.786,0.8719999999999999,15.125999999999998,436.818,436.685,0.0
18.4,72.78,207.895,3.0,5.7989999999999995,805.619,49.751999999999995,-0.10000000000000053,14.515999999999996,439.145,438.85,0.0
18.5,71.56899999999999,208.05,3.0,6.1,861.594,50.37,0.017999999999999516,13.886,441.748,441.76,0.0
18.6,70.4,208.349,2.8899999999999975,6.3,900.7059999999998,50.88799999999999,-0.15200000000000047,13.01,444.428,444.347,0.0
18.7,69.24199999999999,208.272,2.721999999999999,6.51,955.87,51.863,-0.17600000000000093,14.319999999999997,446.392,446.288,0.0
18.8,68.1,208.35,2.4199999999999986,6.7,991.564,52.75,0.7539999999999998,13.844,448.665,448.528,0.0
18.9,66.985,208.64499999999998,2.2,6.8,1027.551,53.81,1.1119999999999997,12.209999999999999,451.24,451.022,0.0
19.0,65.88499999999999,208.825,2.002,7.025999999999999,1076.262,54.8,1.4959999999999996,11.418,453.79,453.668,0.0
19.1,64.805,208.93,2.0,7.4,1150.589,55.72,2.214,11.894,456.2,455.95,0.0
19.2,63.724999999999994,209.235,2.0,7.561999999999999,1194.153,57.108,2.542,10.469999999999999,458.96000000000004,458.74800000000005,0.0
19.3,62.69,209.25799999999998,2.0,7.813999999999999,1260.165,57.966,0.9139999999999996,10.588,461.55199999999996,461.315,0.0
19.4,61.66,209.51,2.0,8.132000000000001,1324.501,59.236,1.1299999999999992,10.440000000000001,464.07,463.745,0.0
19.5,60.66,209.572,2.0,8.491,1403.654,60.521,1.323,8.771999999999998,466.812,466.208,0.0
19.6,59.67,209.887,2.0,8.7,1483.27,61.38999999999999,1.5389999999999993,8.880999999999998,469.148,469.098,0.0
19.7,58.7,210.05,2.0,9.01,1556.888,62.314,0.8179999999999996,9.377999999999998,471.72,471.604,0.0
19.8,57.73,210.36,2.0,9.461999999999998,1642.772,63.666,-0.018000000000000044,8.92,474.63,474.331,0.0
19.9,56.793,210.543,2.0,9.52,1697.31,64.53,0.33199999999999985,8.09,477.426,477.38,0.0
20.0,55.856,210.672,2.0,9.761999999999999,1765.09,65.372,0.35999999999999965,8.012,480.104,479.926,0.0
20.1,54.95,210.78699999999998,2.0,9.982000000000001,1823.125,66.716,0.20599999999999985,8.049999999999999,482.69,482.7,0.0
20.2,54.069,211.149,2.0,10.2,1895.3120000000001,68.09700000000001,-0.14000000000000007,7.739999999999999,485.698,485.656,0.0
20.3,53.19,211.439,1.9419999999999995,10.301,1957.563,69.082,-0.19,7.94,488.51,488.368,0.0
20.4,52.34,211.65,1.8599999999999994,10.517,2033.9309999999998,71.009,-0.07400000000000112,7.699999999999999,491.865,491.856,0.0
20.5,51.5,211.946,1.8,10.801,2111.5409999999997,72.51799999999999,0.6259999999999999,7.998,494.00399999999996,493.94599999999997,0.0
20.6,50.69,212.286,1.8,10.983,2198.051,73.924,0.9239999999999999,7.826,496.882,496.90799999999996,0.0
20.7,49.87,212.254,1.5759999999999996,11.267999999999995,2282.748,75.333,0.5619999999999996,7.391999999999999,499.358,499.392,0.0
20.8,49.06,212.534,1.5239999999999998,11.457999999999998,2353.5919999999996,77.20500000000001,0.9359999999999999,7.237999999999999,502.076,502.09,0.0
20.9,48.292,212.812,1.4,11.554,2401.7619999999997,78.786,1.8159999999999998,7.654,505.07,505.016,0.0
21.0,47.5,213.026,1.4,11.6,2444.8,80.291,2.018,6.421999999999998,508.392,508.334,0.0
21.1,46.733999999999995,213.386,1.2599999999999993,11.62,2517.893,81.797,2.35,7.37,510.932,510.902,0.0
21.2,46.0,213.526,1.2,11.988,2619.889,83.314,0.98,7.465999999999999,513.952,513.96,0.0
21.3,45.262,213.606,1.2,12.190999999999999,2718.3,84.74,1.6259999999999997,6.907999999999999,516.456,516.538,0.0
21.4,44.506,213.65800000000002,1.196,12.401,2812.307,85.989,2.822,5.98,519.0840000000001,519.196,0.0
21.5,43.81,213.862,1.1,12.551,2875.594,87.5,2.73,5.77,522.2320000000001,522.354,0.0
21.6,43.102000000000004,213.964,1.1,12.667,2950.873,88.956,2.616,4.814,524.812,524.918,0.0
21.7,42.42,214.316,1.0,12.873,3052.787,90.289,2.871999999999999,5.249999999999999,527.582,527.562,0.0
21.8,41.77,214.434,1.0,13.005999999999998,3135.359,91.891,3.254,4.864,530.178,530.3580000000001,0.0
21.9,41.1,214.634,1.0,13.166999999999998,3224.641,93.54,2.714,5.2299999999999995,533.2080000000001,533.276,0.0
22.0,40.44,214.675,1.0,13.309,3296.9809999999998,94.678,2.4779999999999998,5.1419999999999995,536.13,536.27,0.0
22.1,39.8,214.924,1.0,13.4,3375.502,96.247,2.3879999999999995,5.42,539.104,539.222,0.01
22.2,39.178,215.164,1.0,13.378,3420.25,98.086,1.6479999999999997,4.528,542.086,542.362,0.01
22.3,38.54,215.304,1.0,13.5,3509.3579999999997,99.626,2.79,4.071999999999999,545.026,545.19,0.01
22.4,37.932,215.43,1.0,13.545,3574.1769999999997,101.384,1.8379999999999996,4.236,548.045,548.295,0.01
22.5,37.341,215.596,1.0,13.7,3690.743,103.08999999999999,2.484,5.406,550.678,550.9449999999999,0.01
