#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2020-10-03,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2020-10-03,23:34:56
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1010.9,2.3,17.1,64.4,110.5,9.5,147.4
1010.5,2.3,17.0,65.2,110.2,9.5,149.0
1010.5,2.3,17.0,65.1,110.0,9.4,148.9
1010.0,2.2,16.9,64.8,109.3,9.4,154.7
1009.0,2.2,16.9,65.2,109.1,9.3,160.9
1008.7,2.2,16.8,65.4,108.8,9.3,166.6
1008.1,2.2,16.8,65.0,108.6,9.3,171.4
1007.6,2.2,16.8,64.5,108.4,9.3,175.8
1007.1,2.2,16.8,64.4,108.1,9.3,179.6
1006.7,2.2,16.7,64.6,107.9,9.3,182.7
1006.5,2.2,16.7,65.0,107.6,9.3,185.3
1006.2,2.2,16.7,65.2,107.4,9.3,187.8
1005.8,2.2,16.7,65.2,107.1,9.3,190.3
1005.5,2.2,16.6,64.9,106.9,9.3,192.8
1005.3,2.2,16.6,64.7,106.6,9.4,195.1
1005.0,2.2,16.6,64.6,106.4,9.4,197.1
1004.8,2.2,16.6,64.6,106.1,9.4,199.1
1004.5,2.2,16.6,64.7,105.9,9.4,201.6
1004.2,2.2,16.6,65.0,105.6,9.4,204.7
1003.7,2.2,16.5,65.3,105.4,9.4,208.4
1003.2,2.2,16.5,65.4,105.1,9.4,212.4
1002.8,2.2,16.5,65.6,104.9,9.4,216.4
1002.3,2.2,16.4,66.0,104.7,9.4,220.7
1001.7,2.2,16.4,66.3,104.5,9.4,225.1
1001.2,2.2,16.3,66.5,104.2,9.4,229.4
1000.7,2.2,16.2,66.2,104.1,9.4,233.1
1000.4,2.2,16.2,65.8,103.9,9.4,236.3
1000.1,2.2,16.2,65.6,103.7,9.4,239.4
999.7,2.2,16.2,65.6,103.6,9.4,242.8
999.2,2.2,16.2,65.8,103.5,9.4,246.6
998.7,2.2,16.1,66.3,103.4,9.4,250.6
998.3,2.2,16.1,66.3,103.4,9.4,254.8
997.7,2.2,16.0,66.3,103.4,9.4,259.0
997.3,2.2,16.0,66.9,103.4,9.4,263.0
996.9,2.2,16.0,67.0,103.4,9.4,266.5
996.5,2.1,15.9,66.9,103.4,9.4,269.7
996.2,2.1,15.9,67.8,103.5,9.4,272.8
995.8,2.1,15.8,69.5,103.7,9.4,276.0
995.4,2.1,15.8,70.1,103.8,9.4,279.4
994.9,2.1,15.8,70.1,104.0,9.4,283.0
994.5,2.1,15.8,69.7,104.2,9.4,286.5
994.2,2.1,15.8,68.9,104.5,9.4,289.7
993.8,2.1,15.7,68.3,104.8,9.4,292.6
993.4,2.1,15.7,68.6,105.0,9.4,295.5
993.1,2.1,15.7,69.3,105.3,9.4,298.4
992.9,2.1,15.6,69.8,105.6,9.4,301.9
992.3,2.1,15.6,70.0,106.0,9.4,306.6
991.5,2.0,15.5,70.3,106.4,9.4,312.0
990.8,2.0,15.4,70.3,106.7,9.4,317.3
990.4,2.0,15.4,70.5,107.1,9.4,322.0
989.9,2.0,15.4,70.4,107.5,9.4,326.3
989.4,2.0,15.3,70.2,107.9,9.4,330.6
988.9,2.0,15.3,70.1,108.3,9.4,335.3
988.3,2.0,15.2,70.1,108.7,9.4,340.3
987.7,2.0,15.2,70.1,109.1,9.4,345.2
987.1,2.0,15.2,69.9,109.5,9.4,349.7
986.7,2.0,15.2,69.9,109.8,9.4,353.8
986.3,2.0,15.1,70.3,110.1,9.3,357.5
985.8,2.0,15.1,70.8,110.4,9.3,361.2
985.4,2.0,15.0,71.0,110.7,9.3,365.0
985.0,2.0,15.0,71.2,110.9,9.3,369.0
984.4,2.0,14.9,71.2,111.2,9.3,373.3
983.8,2.0,15.0,71.5,111.3,9.3,377.2
983.6,2.0,14.9,72.2,111.5,9.3,380.2
983.4,2.0,14.8,72.8,111.6,9.3,382.5
983.1,2.0,14.8,72.8,111.7,9.3,384.8
982.8,2.0,14.8,72.2,111.8,9.3,387.6
982.4,2.0,14.7,71.7,111.8,9.3,391.2
981.8,2.0,14.7,71.8,111.9,9.3,395.5
981.3,2.0,14.7,71.8,111.9,9.3,400.0
980.8,2.0,14.7,71.2,111.9,9.3,404.2
980.4,2.0,14.6,71.5,111.9,9.3,408.3
979.9,2.0,14.6,71.9,111.9,9.3,412.5
979.4,2.0,14.5,71.9,111.8,9.3,417.1
978.7,2.0,14.5,71.7,111.8,9.3,422.4
978.1,2.0,14.4,71.7,111.8,9.3,428.1
977.4,2.0,14.4,71.8,111.8,9.4,433.6
976.8,2.0,14.4,72.3,111.8,9.4,438.7
976.3,2.0,14.3,72.9,111.8,9.4,443.0
975.9,2.0,14.3,73.7,111.8,9.4,447.0
975.5,2.0,14.2,74.2,111.9,9.4,451.0
974.9,2.0,14.2,74.1,111.9,9.4,455.1
974.5,2.0,14.1,73.7,112.0,9.4,459.3
974.0,2.0,14.1,73.7,112.1,9.4,463.6
973.5,2.0,14.1,73.9,112.2,9.5,467.9
973.0,2.0,14.0,74.4,112.4,9.5,472.1
972.5,2.0,14.0,75.1,112.5,9.5,476.0
972.1,2.0,13.9,75.7,112.7,9.5,479.8
971.7,2.0,13.9,76.1,112.9,9.5,483.6
971.2,2.0,13.8,76.2,113.0,9.5,487.3
970.8,2.0,13.8,75.8,113.2,9.5,491.2
970.3,2.0,13.8,75.5,113.4,9.5,495.1
969.9,2.0,13.7,75.2,113.5,9.5,499.0
969.4,2.0,13.7,75.0,113.6,9.5,502.8
969.0,2.0,13.7,74.9,113.7,9.4,506.4
968.7,2.0,13.7,75.2,113.8,9.4,509.6
968.3,2.0,13.6,75.6,113.8,9.4,512.6
968.0,2.1,13.6,75.9,113.8,9.3,515.5
967.7,2.2,13.5,76.0,113.8,9.3,518.8
967.2,2.2,13.6,75.6,113.7,9.3,522.6
966.7,2.3,13.5,75.4,113.6,9.2,527.0
966.2,2.3,13.5,75.9,113.4,9.1,531.6
965.6,2.3,13.4,76.2,113.2,9.1,536.3
965.1,2.3,13.4,76.4,113.0,9.0,541.1
964.5,2.3,13.4,76.7,112.7,8.9,545.9
964.0,2.3,13.3,77.2,112.4,8.9,550.6
963.4,2.3,13.3,77.5,112.0,8.8,555.2
962.9,2.3,13.2,77.5,111.7,8.7,559.4
962.5,2.3,13.2,77.7,111.2,8.7,563.2
962.1,2.3,13.1,77.6,110.8,8.6,566.9
961.7,2.3,13.1,77.5,110.4,8.6,570.6
961.3,2.3,13.1,77.7,110.0,8.5,574.4
960.8,2.3,13.0,78.1,109.5,8.4,578.4
960.3,2.3,13.0,78.4,109.1,8.4,582.4
959.9,2.3,13.0,78.5,108.8,8.3,586.4
959.4,2.3,12.9,78.5,108.4,8.3,590.4
959.0,2.3,12.9,78.5,108.1,8.2,594.4
958.5,2.3,12.9,78.7,107.8,8.2,598.3
958.1,2.3,12.8,79.5,107.5,8.2,602.2
957.6,2.3,12.8,80.5,107.3,8.1,606.2
957.2,2.3,12.7,81.0,107.1,8.1,610.4
956.6,2.3,12.7,81.2,106.9,8.0,614.8
956.1,2.3,12.6,81.0,106.8,8.0,619.1
955.7,2.3,12.6,80.6,106.7,8.0,623.3
955.2,2.3,12.6,80.5,106.6,7.9,627.3
954.8,2.3,12.5,80.5,106.6,7.9,631.3
954.3,2.3,12.5,80.7,106.6,7.9,635.1
953.9,2.3,12.4,81.5,106.6,7.8,638.9
953.5,2.2,12.4,82.2,106.7,7.8,642.5
953.1,2.2,12.3,82.6,106.7,7.7,646.2
952.7,2.2,12.3,82.9,106.8,7.7,649.8
952.3,2.2,12.3,83.1,106.9,7.7,653.4
951.9,2.2,12.2,83.4,107.0,7.6,656.9
951.4,2.2,12.2,83.3,107.0,7.6,660.7
951.0,2.2,12.2,83.2,107.1,7.5,664.5
950.5,2.2,12.1,82.8,107.2,7.5,668.6
950.1,2.2,12.1,82.4,107.3,7.5,672.7
949.6,2.2,12.1,82.2,107.4,7.5,676.8
949.1,2.2,12.1,82.3,107.5,7.5,680.9
948.7,2.2,12.0,82.9,107.5,7.5,685.1
948.2,2.2,12.0,83.9,107.5,7.5,689.7
947.6,2.2,11.9,84.6,107.5,7.5,694.7
947.0,2.2,11.9,85.0,107.5,7.5,700.0
946.4,2.2,11.8,84.9,107.5,7.5,705.6
945.7,2.2,11.7,84.5,107.5,7.5,711.3
945.1,2.2,11.7,83.5,107.4,7.6,717.0
944.4,2.2,11.7,82.5,107.3,7.6,722.7
943.8,2.2,11.6,82.0,107.3,7.7,728.2
943.2,2.2,11.6,82.3,107.2,7.8,733.2
942.7,2.2,11.6,83.0,107.1,7.8,737.9
942.2,2.2,11.5,84.1,107.0,7.9,742.4
941.7,2.2,11.5,85.7,106.9,8.0,746.6
941.3,2.2,11.4,87.2,106.8,8.1,750.8
940.8,2.2,11.3,87.5,106.7,8.1,754.9
940.3,2.1,11.3,87.1,106.6,8.2,759.1
939.8,2.1,11.3,86.4,106.5,8.3,763.4
939.3,2.1,11.2,87.0,106.4,8.4,767.8
938.8,2.1,11.1,88.4,106.2,8.5,772.5
938.3,2.1,11.1,89.2,106.1,8.5,777.3
937.7,2.1,11.0,89.0,106.0,8.6,782.4
937.1,2.1,11.0,87.7,105.9,8.7,787.5
936.6,2.1,11.0,85.6,105.9,8.7,792.4
936.1,2.1,11.0,84.1,105.8,8.8,797.1
935.5,2.1,11.0,84.5,105.7,8.8,801.6
935.1,2.1,10.9,85.0,105.7,8.9,805.8
934.7,2.1,10.8,84.7,105.7,8.9,809.7
934.2,2.1,10.8,84.2,105.7,8.9,813.7
933.7,2.1,10.8,83.7,105.7,8.9,817.8
933.3,2.1,10.8,83.9,105.7,8.9,822.3
932.7,2.1,10.7,84.4,105.7,8.9,827.3
932.1,2.1,10.7,84.5,105.6,8.8,832.5
931.5,2.2,10.6,84.2,105.6,8.8,838.0
930.8,2.2,10.6,83.5,105.6,8.8,843.6
930.3,2.2,10.6,82.8,105.6,8.7,849.1
929.7,2.2,10.5,82.2,105.6,8.6,854.3
929.1,2.2,10.5,82.4,105.6,8.6,859.1
928.6,2.2,10.5,83.1,105.5,8.5,863.7
928.1,2.2,10.4,83.9,105.5,8.4,868.2
927.6,2.2,10.4,84.6,105.4,8.3,872.8
927.1,2.2,10.3,85.0,105.3,8.3,877.5
926.5,2.2,10.2,84.2,105.2,8.2,882.2
926.0,2.2,10.3,82.8,105.0,8.1,886.9
925.5,2.2,10.3,80.9,104.8,8.0,891.6
925.0,2.2,10.3,79.8,104.6,8.0,896.1
924.5,2.2,10.3,79.0,104.3,7.9,900.5
924.1,2.2,10.3,79.5,104.0,7.9,905.0
923.5,2.2,10.2,80.9,103.7,7.8,910.0
922.9,2.2,10.1,81.1,103.3,7.8,915.5
922.2,2.2,10.1,80.0,103.0,7.7,921.3
921.5,2.2,10.1,78.5,102.6,7.7,927.3
920.9,2.2,10.1,77.2,102.2,7.7,933.2
920.3,2.2,10.1,76.6,101.8,7.7,939.0
919.6,2.2,10.1,76.6,101.5,7.7,944.6
919.0,2.2,10.0,77.2,101.1,7.7,949.9
918.5,2.2,9.9,78.3,100.7,7.7,954.9
918.0,2.2,9.9,79.2,100.4,7.8,959.7
917.5,2.2,9.8,80.2,100.1,7.8,964.4
916.9,2.2,9.7,81.9,99.9,7.8,969.0
916.4,2.2,9.6,82.4,99.7,7.9,973.5
916.0,2.2,9.6,82.0,99.5,7.9,977.8
915.5,2.2,9.6,82.1,99.4,8.0,982.4
914.9,2.2,9.5,81.9,99.3,8.0,987.2
914.4,2.2,9.5,81.4,99.2,8.1,992.2
913.9,2.2,9.4,80.9,99.2,8.1,997.3
913.2,2.2,9.4,80.3,99.2,8.2,1002.6
912.6,2.2,9.4,79.9,99.2,8.2,1007.9
912.1,2.2,9.4,79.6,99.3,8.2,1013.1
911.5,2.2,9.3,79.3,99.4,8.3,1018.3
911.0,2.2,9.3,79.0,99.5,8.3,1023.6
910.4,2.3,9.3,79.1,99.6,8.3,1028.9
909.8,2.3,9.3,79.4,99.7,8.3,1034.2
909.2,2.2,9.2,79.8,99.9,8.3,1039.3
908.7,2.2,9.1,80.0,100.0,8.3,1044.2
908.2,2.2,9.1,80.0,100.2,8.3,1049.2
907.6,2.2,9.1,80.0,100.3,8.4,1054.4
907.0,2.2,9.0,80.2,100.5,8.3,1059.6
906.4,2.2,9.0,80.5,100.6,8.3,1064.7
905.9,2.2,8.9,80.8,100.7,8.3,1069.6
905.4,2.2,8.9,81.1,100.8,8.3,1074.3
904.9,2.2,8.8,81.3,100.9,8.3,1079.0
904.4,2.2,8.7,81.3,101.0,8.3,1083.4
903.9,2.2,8.7,81.1,101.1,8.3,1087.8
903.5,2.1,8.7,80.9,101.1,8.3,1092.3
902.9,2.1,8.7,81.0,101.2,8.2,1096.9
902.4,2.1,8.6,81.2,101.2,8.2,1101.6
901.9,2.1,8.6,81.3,101.1,8.2,1106.4
901.4,2.1,8.6,81.4,101.1,8.2,1111.3
900.8,2.1,8.5,81.8,101.0,8.2,1116.4
900.2,2.1,8.5,82.1,100.9,8.2,1121.8
899.6,2.1,8.5,82.1,100.8,8.1,1126.9
899.1,2.1,8.4,82.2,100.6,8.1,1131.5
898.7,2.1,8.4,82.4,100.4,8.1,1135.6
898.3,2.1,8.3,82.5,100.3,8.1,1139.5
897.9,2.1,8.3,82.5,100.1,8.1,1143.4
897.4,2.1,8.3,82.4,99.9,8.1,1147.7
896.9,2.1,8.2,82.2,99.6,8.0,1152.4
896.4,2.1,8.2,82.2,99.4,8.0,1157.0
895.9,2.1,8.1,82.5,99.1,8.0,1161.7
895.4,2.1,8.1,82.8,98.9,8.0,1166.2
894.9,2.1,8.1,82.9,98.6,8.0,1170.7
894.4,2.1,8.0,82.9,98.4,8.0,1175.0
894.0,2.1,8.0,82.9,98.2,7.9,1179.1
893.6,2.1,8.0,82.9,97.9,7.9,1183.3
893.1,2.1,7.9,83.2,97.7,7.9,1187.7
892.6,2.2,7.9,83.2,97.4,7.9,1192.2
892.1,2.2,7.9,82.9,97.2,7.9,1196.9
891.6,2.2,7.9,82.9,97.0,7.9,1201.7
891.0,2.2,7.8,82.8,96.7,7.8,1206.7
890.4,2.2,7.8,82.8,96.5,7.8,1211.9
889.9,2.2,7.8,83.0,96.3,7.8,1217.1
889.3,2.3,7.7,82.8,96.1,7.8,1222.0
888.9,2.3,7.7,82.2,95.8,7.8,1226.8
888.4,2.3,7.7,81.6,95.6,7.8,1231.7
887.8,2.3,7.7,81.3,95.4,7.8,1236.5
887.2,2.3,7.7,81.2,95.2,7.8,1241.1
886.9,2.3,7.6,81.5,95.0,7.8,1245.5
886.4,2.2,7.6,81.9,94.8,7.9,1249.9
885.9,2.2,7.6,82.1,94.5,7.9,1254.8
885.3,2.2,7.5,82.3,94.2,7.9,1259.8
884.8,2.2,7.5,82.3,94.0,7.9,1264.5
884.3,2.2,7.4,82.3,93.7,7.9,1268.8
883.9,2.2,7.4,82.5,93.3,8.0,1272.7
883.5,2.2,7.3,82.6,93.0,8.0,1276.6
883.1,2.2,7.3,82.8,92.7,8.0,1280.5
882.6,2.2,7.3,82.9,92.3,8.0,1284.6
882.2,2.2,7.2,82.9,91.9,8.0,1288.8
881.7,2.2,7.2,83.2,91.6,8.0,1293.1
881.3,2.3,7.2,83.5,91.1,8.0,1297.4
880.8,2.3,7.1,83.4,90.7,8.0,1301.6
880.4,2.3,7.1,82.8,90.3,8.0,1305.6
880.0,2.3,7.1,82.6,89.9,8.0,1309.3
879.6,2.3,7.1,82.8,89.4,8.0,1313.1
879.2,2.3,7.1,82.6,89.0,8.0,1316.8
878.8,2.3,7.0,82.9,88.6,7.9,1320.6
878.4,2.3,7.0,83.2,88.1,7.9,1324.5
878.0,2.3,6.9,82.8,87.7,7.9,1328.4
877.5,2.3,6.9,81.3,87.3,7.8,1332.6
877.0,2.3,7.0,78.3,86.9,7.8,1336.9
876.6,2.3,7.1,76.4,86.6,7.7,1341.4
876.1,2.3,7.0,75.9,86.2,7.6,1345.9
875.6,2.3,7.0,75.6,85.9,7.6,1350.5
875.1,2.3,7.0,76.4,85.6,7.5,1354.9
874.7,2.3,6.9,77.8,85.4,7.4,1359.2
874.2,2.3,6.9,78.3,85.2,7.4,1363.3
873.8,2.3,6.8,78.4,85.1,7.3,1367.3
873.4,2.3,6.8,78.2,85.0,7.3,1371.2
873.0,2.2,6.8,77.6,85.0,7.2,1375.0
872.6,2.2,6.7,76.6,85.1,7.1,1378.6
872.2,2.2,6.8,76.0,85.2,7.1,1382.1
871.9,2.2,6.8,76.4,85.4,7.0,1385.6
871.5,2.2,6.7,78.1,85.6,7.0,1389.4
871.0,2.2,6.6,79.6,85.9,7.0,1393.8
870.5,2.3,6.6,80.0,86.2,6.9,1398.9
869.9,2.3,6.5,80.4,86.6,6.9,1404.6
869.2,2.3,6.4,80.6,87.1,6.9,1410.4
868.6,2.3,6.4,80.5,87.6,6.9,1416.0
868.1,2.3,6.3,79.9,88.1,6.9,1421.2
867.6,2.2,6.3,78.9,88.7,6.9,1426.2
867.1,2.2,6.3,77.7,89.4,6.9,1431.2
866.5,2.2,6.3,76.7,90.2,6.9,1436.0
866.0,2.2,6.3,76.1,90.9,6.9,1440.8
865.6,2.2,6.2,76.0,91.8,6.9,1445.3
865.1,2.2,6.2,76.4,92.6,6.9,1449.6
864.7,2.2,6.2,76.6,93.5,6.9,1453.8
864.2,2.2,6.1,76.5,94.5,6.9,1458.0
863.8,2.2,6.1,76.6,95.4,7.0,1462.2
863.3,2.2,6.1,76.8,96.4,7.0,1466.6
862.8,2.2,6.1,76.9,97.3,7.0,1471.2
862.3,2.2,6.0,77.3,98.3,7.0,1475.7
861.9,2.2,6.0,77.9,99.3,7.0,1480.2
861.4,2.2,6.0,77.5,100.2,7.0,1484.9
860.9,2.2,5.9,75.8,101.1,7.0,1489.7
860.4,2.3,6.0,72.4,102.0,7.0,1494.4
859.9,2.3,6.1,67.6,102.9,7.0,1498.8
859.5,2.3,6.2,64.1,103.8,7.0,1503.0
859.1,2.3,6.3,62.3,104.6,6.9,1507.1
858.6,2.3,6.3,61.1,105.3,6.9,1511.2
858.2,2.3,6.3,60.1,106.0,6.9,1515.2
857.8,2.3,6.3,59.1,106.7,6.8,1519.1
857.4,2.3,6.3,58.0,107.2,6.8,1522.7
857.1,2.3,6.3,55.7,107.7,6.7,1526.2
856.7,2.3,6.3,52.0,108.1,6.6,1529.7
856.3,2.3,6.4,49.9,108.5,6.6,1533.3
855.9,2.3,6.4,50.5,108.7,6.5,1537.0
855.6,2.3,6.4,52.7,108.9,6.4,1540.7
855.1,2.3,6.2,56.6,109.0,6.3,1544.5
854.7,2.3,6.1,59.2,109.0,6.2,1548.4
854.3,2.3,6.0,58.8,109.0,6.1,1552.4
853.9,2.3,6.0,57.7,108.9,6.1,1556.5
853.5,2.3,6.1,57.5,108.8,6.0,1560.5
853.1,2.3,6.1,58.0,108.6,5.9,1564.5
852.6,2.3,6.1,59.1,108.3,5.8,1568.5
852.2,2.3,6.1,59.9,108.1,5.8,1572.7
851.8,2.3,6.1,60.0,107.8,5.7,1577.0
851.3,2.3,6.1,59.8,107.6,5.7,1581.5
850.8,2.3,6.1,60.1,107.3,5.6,1586.2
850.3,2.3,6.1,60.8,107.1,5.6,1590.9
849.8,2.3,6.1,60.5,107.0,5.6,1595.3
849.4,2.3,6.1,59.0,106.9,5.6,1599.6
849.0,2.3,6.1,58.1,106.9,5.6,1603.7
848.6,2.3,6.1,58.2,107.0,5.6,1607.8
848.1,2.3,6.0,58.6,107.1,5.6,1612.2
847.6,2.3,6.0,58.7,107.4,5.7,1617.0
847.1,2.3,6.0,57.9,107.7,5.7,1622.2
846.5,2.3,6.0,55.9,108.1,5.7,1627.7
845.9,2.3,6.0,54.0,108.7,5.8,1633.1
845.4,2.3,6.0,52.9,109.2,5.8,1638.2
844.9,2.3,6.0,51.8,109.9,5.9,1643.2
844.4,2.3,5.9,49.7,110.7,5.9,1648.1
843.9,2.3,6.0,45.7,111.5,6.0,1653.2
843.3,2.3,6.1,38.9,112.3,6.1,1658.7
842.7,2.3,6.4,30.2,113.2,6.2,1664.8
842.0,2.3,6.7,24.2,114.1,6.2,1671.3
841.3,2.3,6.8,22.9,115.1,6.3,1678.2
840.6,2.3,6.8,23.3,116.0,6.4,1685.3
839.8,2.3,6.8,23.2,116.9,6.5,1692.6
839.1,2.4,6.9,22.2,117.8,6.6,1699.5
838.5,2.4,7.1,21.4,118.7,6.7,1705.6
837.9,2.4,7.2,21.2,119.5,6.8,1710.5
837.6,2.4,7.1,21.4,120.3,6.9,1714.6
837.2,2.4,7.1,21.6,121.0,7.1,1718.5
836.8,2.4,7.1,21.9,121.7,7.2,1723.0
836.2,2.4,7.1,22.1,122.3,7.3,1728.5
835.5,2.4,7.0,22.5,122.9,7.4,1734.7
834.9,2.5,7.0,22.8,123.5,7.6,1740.8
834.3,2.5,6.9,22.9,124.0,7.7,1746.4
833.8,2.5,6.9,22.9,124.4,7.8,1751.2
833.4,2.5,6.9,23.0,124.9,8.0,1755.3
833.1,2.5,6.8,23.3,125.2,8.1,1759.1
832.7,2.5,6.8,23.7,125.6,8.2,1762.9
832.3,2.5,6.8,23.8,125.9,8.3,1766.8
831.8,2.6,6.7,23.5,126.2,8.5,1770.8
831.5,2.6,6.7,23.3,126.5,8.6,1774.8
831.1,2.6,6.7,23.7,126.7,8.6,1778.7
830.7,2.6,6.7,24.6,127.0,8.7,1782.6
830.3,2.6,6.7,25.1,127.2,8.8,1786.4
829.9,2.6,6.7,24.8,127.4,8.9,1790.1
829.6,2.6,6.8,24.3,127.6,8.9,1793.6
829.2,2.6,6.8,24.0,127.7,8.9,1797.5
828.7,2.6,6.8,23.7,127.9,8.9,1801.7
828.3,2.6,6.8,23.3,128.0,8.9,1806.0
827.9,2.6,6.9,23.0,128.0,8.9,1810.0
827.5,2.6,6.9,22.8,128.1,8.9,1813.8
827.1,2.6,6.9,22.8,128.0,8.9,1817.4
826.8,2.6,6.8,22.9,128.0,8.8,1820.9
826.4,2.6,6.8,23.0,127.8,8.8,1824.4
826.1,2.5,6.8,23.3,127.6,8.7,1828.0
825.7,2.5,6.8,23.5,127.3,8.7,1831.5
825.4,2.5,6.8,23.5,126.9,8.6,1835.1
825.0,2.5,6.8,23.3,126.5,8.5,1838.9
824.6,2.5,6.7,23.2,125.9,8.4,1843.0
824.1,2.5,6.7,23.2,125.3,8.3,1847.4
823.7,2.5,6.7,23.2,124.6,8.3,1852.0
823.2,2.5,6.7,23.1,123.8,8.2,1856.8
822.7,2.5,6.7,23.0,123.0,8.1,1861.7
822.2,2.5,6.7,22.9,122.1,8.1,1866.7
821.7,2.5,6.6,22.8,121.1,8.0,1872.0
821.1,2.5,6.6,22.8,120.1,8.0,1877.6
820.5,2.5,6.5,22.8,119.1,7.9,1883.6
819.9,2.5,6.5,22.6,118.0,7.9,1889.3
819.4,2.5,6.5,22.4,117.0,7.9,1894.7
818.9,2.5,6.5,22.1,116.0,7.9,1899.9
818.4,2.5,6.5,22.0,115.1,7.9,1905.2
817.8,2.5,6.4,22.0,114.3,7.8,1910.3
817.3,2.5,6.3,22.2,113.5,7.8,1915.1
816.9,2.5,6.3,22.3,112.9,7.9,1919.6
816.5,2.5,6.3,22.3,112.3,7.9,1924.1
816.0,2.4,6.3,22.3,111.8,7.9,1928.4
815.6,2.4,6.3,22.3,111.5,7.9,1932.7
815.2,2.4,6.2,22.4,111.3,7.9,1936.7
814.8,2.4,6.2,22.5,111.1,7.9,1940.4
814.5,2.4,6.2,22.6,111.1,7.9,1943.9
814.1,2.5,6.1,22.7,111.2,7.9,1947.4
813.8,2.5,6.1,22.7,111.5,7.9,1951.2
813.3,2.5,6.1,22.6,111.8,7.9,1955.3
812.9,2.5,6.1,22.5,112.2,7.9,1959.8
812.4,2.5,6.1,22.4,112.7,7.9,1964.5
811.9,2.5,6.1,22.4,113.2,7.9,1969.3
811.5,2.5,6.0,22.4,113.8,7.9,1974.0
811.1,2.5,6.0,22.3,114.5,7.9,1978.5
810.6,2.6,6.0,21.9,115.1,7.9,1982.8
810.2,2.6,6.0,21.5,115.8,7.9,1987.0
809.8,2.6,5.9,21.4,116.5,7.9,1991.3
809.4,2.6,5.9,21.5,117.2,7.9,1995.7
808.9,2.6,5.9,21.6,117.8,7.9,2000.6
808.3,2.6,5.8,21.8,118.5,7.9,2005.9
807.8,2.6,5.8,22.0,119.0,7.9,2011.3
807.3,2.6,5.8,22.1,119.6,8.0,2016.4
806.8,2.6,5.7,22.1,120.1,8.0,2021.2
806.4,2.6,5.7,22.1,120.6,8.0,2025.5
806.0,2.6,5.6,22.0,121.1,8.0,2029.6
805.6,2.6,5.6,22.0,121.5,8.0,2033.4
805.3,2.6,5.6,22.0,121.9,8.0,2037.2
804.9,2.6,5.5,22.0,122.3,8.0,2041.1
804.5,2.6,5.5,22.1,122.7,8.0,2045.3
804.0,2.6,5.5,22.2,123.0,8.0,2049.6
803.6,2.6,5.4,22.3,123.4,8.0,2054.1
803.1,2.6,5.4,22.3,123.7,8.0,2058.6
802.7,2.6,5.4,22.4,124.1,8.0,2063.1
802.3,2.6,5.3,22.4,124.5,7.9,2067.5
