#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2020-10-23,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2020-10-23,23:34:06
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
936.5,3.6,15.0,75.4,357.0,3.5,758.0
935.9,3.6,15.0,75.6,355.3,3.5,762.6
935.5,3.6,14.9,75.9,353.7,3.5,766.9
935.0,3.6,14.9,76.4,352.3,3.4,771.0
934.6,3.6,14.8,76.8,350.9,3.4,774.8
934.2,3.6,14.8,77.1,349.8,3.4,778.4
933.8,3.6,14.7,77.3,348.7,3.4,782.1
933.4,3.6,14.7,77.6,347.8,3.3,786.0
932.9,3.6,14.7,78.1,347.0,3.3,790.2
932.4,3.6,14.6,78.7,346.3,3.2,794.7
931.9,3.6,14.6,78.9,345.8,3.1,799.3
931.4,3.6,14.6,78.9,345.4,3.1,803.8
931.0,3.7,14.5,79.1,345.0,3.0,808.0
930.5,3.7,14.5,79.2,344.7,2.9,812.2
930.0,3.8,14.5,79.1,344.5,2.8,816.6
929.5,3.8,14.5,78.9,344.4,2.7,821.2
929.0,3.8,14.5,79.0,344.3,2.6,825.9
928.4,3.8,14.4,79.3,344.2,2.5,830.5
928.0,3.8,14.4,79.3,344.0,2.4,834.8
927.6,3.8,14.4,79.1,343.9,2.3,839.0
927.1,3.8,14.3,78.9,343.7,2.3,843.6
926.5,3.8,14.3,78.7,343.5,2.2,848.7
925.9,3.8,14.3,78.3,343.2,2.1,854.1
925.3,3.8,14.3,77.8,342.7,2.1,859.4
924.8,3.8,14.3,77.5,342.2,2.0,864.4
924.3,3.8,14.2,77.3,341.6,2.0,869.3
923.7,3.8,14.2,77.1,340.9,2.0,873.9
923.2,3.7,14.2,77.0,340.1,2.0,878.1
922.9,3.7,14.2,77.2,339.3,2.0,881.8
922.5,3.7,14.1,77.7,338.5,2.1,885.6
922.0,3.7,14.1,78.0,337.7,2.1,889.7
921.5,3.7,14.1,77.9,337.0,2.2,894.2
921.0,3.7,14.0,77.6,336.3,2.2,899.0
920.5,3.7,14.0,77.4,335.7,2.3,903.8
920.0,3.7,14.0,77.0,335.2,2.4,908.5
919.5,3.7,14.0,76.6,334.8,2.5,912.9
919.0,3.7,13.9,76.1,334.5,2.6,917.2
918.6,3.7,13.9,75.7,334.3,2.7,921.4
918.1,3.6,13.9,75.5,334.1,2.8,925.5
917.6,3.6,13.9,75.5,334.0,2.9,929.7
917.2,3.6,13.9,75.6,334.0,3.0,933.9
916.7,3.6,13.9,75.8,334.0,3.0,938.4
916.2,3.6,13.8,76.1,334.1,3.1,943.2
915.6,3.6,13.7,76.5,334.2,3.2,948.2
915.1,3.6,13.7,76.4,334.3,3.2,953.0
914.6,3.5,13.7,76.0,334.5,3.3,957.4
914.2,3.5,13.6,75.9,334.7,3.3,961.4
913.8,3.5,13.6,76.2,334.9,3.4,965.1
913.4,3.5,13.5,76.4,335.1,3.4,968.8
913.0,3.5,13.5,76.6,335.4,3.4,972.8
912.5,3.5,13.4,76.9,335.6,3.4,977.1
912.0,3.5,13.4,77.1,335.9,3.4,981.6
911.5,3.5,13.4,77.2,336.2,3.4,986.1
911.1,3.5,13.3,77.3,336.5,3.4,990.3
910.7,3.5,13.3,77.6,336.8,3.4,994.3
910.3,3.5,13.2,77.8,337.2,3.4,998.1
909.8,3.5,13.2,77.8,337.5,3.4,1002.1
909.4,3.5,13.2,77.7,337.9,3.4,1006.3
908.9,3.5,13.1,77.7,338.4,3.4,1010.5
908.4,3.4,13.1,77.8,338.9,3.3,1014.7
908.0,3.4,13.1,78.2,339.4,3.3,1018.9
907.5,3.4,13.0,78.6,339.9,3.3,1023.1
907.1,3.4,13.0,78.8,340.5,3.3,1027.6
906.6,3.4,12.9,78.6,341.0,3.3,1032.1
906.1,3.4,12.9,78.5,341.6,3.2,1036.6
905.6,3.4,12.9,78.8,342.2,3.2,1041.0
905.2,3.4,12.8,79.0,342.7,3.2,1045.2
904.7,3.4,12.8,79.0,343.2,3.2,1049.2
904.3,3.4,12.8,79.1,343.7,3.2,1053.4
903.8,3.4,12.7,79.3,344.2,3.2,1057.6
903.4,3.4,12.7,79.5,344.6,3.2,1061.9
902.9,3.4,12.6,79.7,345.0,3.2,1066.1
902.5,3.4,12.6,79.8,345.4,3.2,1070.1
902.1,3.4,12.6,79.8,345.7,3.2,1074.2
901.6,3.4,12.5,80.1,346.0,3.2,1078.4
901.1,3.4,12.5,80.3,346.2,3.2,1082.8
900.7,3.4,12.4,80.4,346.4,3.2,1087.1
900.2,3.4,12.4,80.3,346.5,3.2,1091.4
899.7,3.4,12.4,80.6,346.6,3.2,1095.8
899.3,3.4,12.3,80.9,346.7,3.2,1100.2
898.8,3.4,12.3,81.1,346.7,3.2,1104.6
898.3,3.4,12.2,81.3,346.8,3.2,1108.7
897.9,3.4,12.2,81.2,346.9,3.2,1112.7
897.5,3.4,12.2,81.0,347.0,3.2,1116.9
897.0,3.4,12.1,80.9,347.3,3.2,1121.4
896.5,3.4,12.1,81.1,347.6,3.2,1125.9
896.0,3.4,12.0,81.1,348.0,3.1,1130.3
895.6,3.4,12.0,81.2,348.5,3.1,1134.5
895.1,3.4,12.0,81.3,349.2,3.1,1138.8
894.7,3.4,11.9,81.3,350.0,3.1,1143.2
894.2,3.4,11.9,81.6,350.9,3.1,1147.9
893.6,3.4,11.9,82.2,352.0,3.0,1152.6
893.2,3.4,11.9,82.9,353.3,3.0,1157.0
892.8,3.4,11.8,84.1,354.7,3.0,1161.0
892.3,3.4,11.8,85.2,356.3,2.9,1165.1
891.9,3.4,11.7,85.5,358.0,2.9,1169.3
891.4,3.5,11.7,85.8,359.8,2.9,1173.6
891.0,3.5,11.6,86.7,1.8,2.8,1178.2
890.4,3.5,11.5,88.2,3.8,2.8,1183.1
889.9,3.5,11.5,90.2,5.9,2.8,1188.0
889.4,3.5,11.4,91.7,8.0,2.8,1192.7
889.0,3.5,11.4,92.3,10.1,2.8,1196.7
888.6,3.5,11.4,92.7,12.1,2.8,1199.7
888.4,3.5,11.3,92.7,14.0,2.8,1201.6
888.1,3.5,11.3,93.2,17.4,2.8,1206.1
887.6,3.5,11.3,94.0,18.8,2.8,1210.5
886.8,3.5,11.3,95.2,20.0,2.8,1216.2
886.2,3.5,11.3,96.1,21.0,2.8,1222.1
885.7,3.6,11.2,96.8,21.7,2.8,1227.8
885.1,3.6,11.2,97.1,22.2,2.8,1233.0
884.6,3.6,11.1,96.9,22.4,2.8,1237.9
884.1,3.6,11.1,96.7,22.3,2.8,1242.3
883.7,3.6,11.1,96.7,22.0,2.8,1246.1
883.4,3.6,11.1,96.5,21.4,2.8,1249.4
883.2,3.6,11.2,96.3,20.5,2.8,1252.7
882.6,3.6,11.2,95.9,19.4,2.8,1256.6
882.2,3.6,11.2,95.5,18.1,2.7,1261.0
881.6,3.6,11.2,95.2,16.6,2.7,1265.6
881.2,3.6,11.3,94.9,14.9,2.7,1270.0
880.8,3.6,11.3,94.7,13.1,2.7,1274.0
880.4,3.6,11.4,94.7,11.2,2.7,1277.9
880.0,3.6,11.4,95.0,9.2,2.7,1281.8
879.6,3.6,11.3,95.5,7.2,2.7,1285.8
879.2,3.6,11.3,95.8,5.2,2.7,1289.9
878.7,3.6,11.3,95.7,3.2,2.8,1294.2
878.2,3.6,11.3,95.2,1.3,2.8,1298.4
877.8,3.6,11.3,94.3,359.5,2.8,1302.2
877.5,3.6,11.3,93.2,357.7,2.8,1305.8
877.1,3.7,11.4,92.6,356.1,2.9,1309.2
876.8,3.7,11.4,92.5,354.6,2.9,1312.4
876.5,3.7,11.3,92.7,353.2,2.9,1315.6
876.1,3.7,11.3,93.1,351.9,3.0,1318.7
875.8,3.7,11.3,93.6,350.9,3.0,1321.5
875.6,3.7,11.3,94.3,350.0,3.0,1324.3
875.2,3.7,11.2,95.0,349.2,3.0,1327.2
874.9,3.7,11.1,95.6,348.6,3.1,1330.5
874.5,3.7,11.1,95.6,348.1,3.1,1334.1
874.1,3.8,11.1,95.4,347.8,3.1,1337.9
873.7,3.8,11.0,95.4,347.6,3.1,1341.9
873.2,3.8,11.0,95.4,347.5,3.1,1346.3
872.7,3.8,10.9,95.2,347.5,3.1,1350.8
872.3,3.8,10.9,95.0,347.7,3.1,1355.2
871.8,3.8,10.9,95.0,347.9,3.0,1359.5
871.4,3.8,10.9,95.0,348.3,3.0,1363.6
871.0,3.9,10.8,95.2,348.8,3.0,1367.5
870.6,3.9,10.8,95.2,349.4,2.9,1371.5
870.2,3.9,10.8,95.3,350.1,2.9,1375.6
869.8,3.9,10.8,95.7,351.0,2.8,1379.5
869.4,3.9,10.7,96.2,352.0,2.8,1383.1
869.0,4.0,10.7,96.5,353.2,2.8,1386.5
868.7,4.0,10.6,96.7,354.6,2.7,1389.7
868.4,4.0,10.6,96.8,356.1,2.7,1393.3
867.9,4.0,10.6,96.8,357.7,2.6,1397.3
867.4,4.0,10.6,96.5,359.5,2.6,1401.7
867.0,4.0,10.6,96.1,1.3,2.5,1406.5
866.5,4.0,10.5,96.2,3.3,2.5,1411.6
865.8,4.0,10.5,96.6,5.3,2.5,1416.9
865.3,4.0,10.5,96.7,7.4,2.5,1421.9
864.9,4.0,10.4,96.8,9.4,2.5,1426.5
864.4,4.1,10.4,96.8,11.5,2.5,1431.2
863.9,4.1,10.4,96.7,13.5,2.5,1435.9
863.4,4.1,10.3,96.7,15.5,2.6,1440.7
862.9,4.1,10.3,96.8,17.4,2.6,1445.2
862.5,4.1,10.3,96.8,19.2,2.7,1449.0
862.3,4.2,10.3,96.6,20.8,2.8,1452.7
861.8,4.2,10.2,96.7,22.3,2.9,1456.6
861.3,4.2,10.2,96.8,23.8,3.0,1460.9
860.9,4.2,10.2,96.6,25.0,3.1,1465.4
860.4,4.2,10.2,96.4,26.2,3.2,1469.9
859.9,4.3,10.1,96.4,27.3,3.3,1474.1
859.6,4.3,10.1,96.3,28.3,3.5,1478.2
859.2,4.3,10.1,96.3,29.3,3.6,1482.4
858.6,4.3,10.1,96.4,30.2,3.7,1486.9
858.1,4.3,10.0,96.6,31.0,3.9,1491.5
857.7,4.4,10.0,96.7,31.9,4.0,1496.1
857.2,4.4,10.0,96.7,32.7,4.2,1500.7
856.7,4.4,9.9,96.8,33.5,4.3,1505.0
856.4,4.4,9.9,97.0,34.3,4.4,1508.9
856.0,4.4,9.9,97.2,35.1,4.6,1512.3
855.7,4.4,9.9,97.4,36.0,4.7,1515.6
855.4,4.4,9.8,97.6,36.8,4.8,1518.9
855.0,4.4,9.8,97.7,37.7,4.9,1522.2
854.7,4.4,9.8,97.7,38.6,5.0,1525.5
854.3,4.4,9.7,97.6,39.6,5.1,1528.7
854.0,4.4,9.7,97.5,40.6,5.2,1531.8
853.7,4.4,9.7,97.5,41.6,5.2,1534.8
853.4,4.4,9.7,97.5,42.7,5.3,1537.8
853.1,4.4,9.7,97.5,43.8,5.3,1540.8
852.8,4.4,9.7,97.4,44.9,5.4,1543.9
852.5,4.4,9.6,97.4,46.1,5.4,1547.0
852.1,4.4,9.6,97.2,47.3,5.4,1550.2
851.8,4.4,9.6,97.1,48.5,5.4,1553.5
851.5,4.4,9.6,97.0,49.7,5.3,1556.9
851.1,4.4,9.5,96.8,51.0,5.3,1560.1
850.8,4.4,9.5,96.1,52.2,5.3,1563.2
850.5,4.4,9.6,95.2,53.5,5.2,1566.2
850.2,4.4,9.6,94.1,54.8,5.2,1569.3
849.9,4.4,9.6,93.0,56.0,5.1,1572.9
849.4,4.4,9.7,91.7,57.3,5.0,1576.7
849.0,4.4,9.8,89.8,58.5,4.9,1580.6
848.7,4.4,9.9,86.6,59.7,4.9,1584.2
848.3,4.4,10.1,83.4,60.9,4.8,1587.6
848.0,4.4,10.3,81.2,62.0,4.7,1591.0
847.6,4.4,10.5,79.8,63.0,4.6,1594.4
847.3,4.4,10.5,78.8,64.0,4.4,1597.9
846.9,4.4,10.6,77.7,64.8,4.3,1601.4
846.6,4.4,10.6,76.8,65.5,4.2,1605.1
846.1,4.4,10.7,76.4,66.0,4.1,1608.9
845.8,4.4,10.7,76.1,66.3,3.9,1612.7
845.4,4.4,10.7,75.2,66.4,3.8,1616.2
845.1,4.4,10.7,73.6,66.1,3.7,1619.6
844.7,4.4,10.8,72.1,65.6,3.5,1622.7
844.5,4.4,10.8,71.3,64.8,3.4,1625.7
844.1,4.4,10.8,70.7,63.5,3.3,1629.0
843.8,4.4,10.8,70.7,61.8,3.1,1632.4
843.4,4.4,10.8,71.0,59.6,3.0,1636.0
843.0,4.4,10.8,70.7,57.0,2.9,1639.6
842.7,4.4,10.8,69.7,53.8,2.9,1643.5
842.3,4.4,10.8,68.6,50.3,2.8,1647.8
841.7,4.4,10.8,68.1,46.4,2.8,1652.4
841.3,4.3,10.8,68.2,42.2,2.8,1656.9
840.9,4.3,10.7,68.3,38.1,2.8,1661.0
840.5,4.3,10.7,68.3,34.0,2.9,1664.7
840.1,4.3,10.7,68.3,30.2,3.0,1667.9
839.9,4.3,10.7,68.0,26.7,3.2,1670.7
839.7,4.3,10.6,67.8,23.7,3.3,1673.3
839.4,4.3,10.6,67.5,21.1,3.5,1676.5
838.9,4.3,10.6,66.9,19.0,3.7,1680.3
838.5,4.3,10.5,66.5,17.3,3.9,1684.7
838.0,4.3,10.5,66.4,15.9,4.2,1689.7
837.5,4.3,10.5,66.2,14.9,4.4,1695.1
836.8,4.3,10.5,65.9,14.1,4.6,1700.6
836.4,4.3,10.5,65.6,13.6,4.9,1705.4
836.0,4.3,10.5,65.2,13.3,5.1,1709.5
835.7,4.3,10.5,64.5,13.2,5.3,1713.3
835.2,4.3,10.5,64.0,13.2,5.5,1717.2
834.8,4.3,10.5,64.0,13.4,5.7,1721.3
834.4,4.3,10.5,64.0,13.6,5.9,1725.5
834.0,4.3,10.5,63.9,14.0,6.1,1729.6
833.6,4.3,10.6,63.6,14.4,6.2,1733.4
833.3,4.3,10.6,63.2,14.9,6.3,1736.8
833.0,4.3,10.7,63.0,15.5,6.4,1740.2
832.6,4.3,10.8,62.8,16.1,6.5,1743.7
832.2,4.3,10.8,62.7,16.8,6.6,1747.5
831.8,4.3,10.8,63.1,17.6,6.6,1751.4
831.4,4.3,10.8,63.5,18.5,6.6,1755.5
831.0,4.3,10.8,63.8,19.4,6.6,1759.7
830.5,4.3,10.8,63.9,20.3,6.6,1763.9
830.1,4.4,10.8,63.6,21.4,6.6,1768.1
829.8,4.4,10.8,63.4,22.5,6.6,1772.1
829.3,4.4,10.8,63.6,23.7,6.5,1776.3
828.9,4.4,10.8,64.1,24.9,6.5,1780.5
828.5,4.4,10.8,64.5,26.2,6.4,1785.0
828.0,4.4,10.7,64.9,27.6,6.4,1789.9
827.5,4.4,10.7,65.6,29.0,6.3,1795.0
827.0,4.4,10.7,66.1,30.4,6.3,1800.2
826.5,4.4,10.7,66.3,31.8,6.2,1805.2
826.0,4.4,10.7,66.2,33.2,6.2,1809.8
825.5,4.4,10.7,66.4,34.5,6.2,1813.8
825.3,4.4,10.7,66.4,35.8,6.2,1817.4
825.0,4.4,10.7,66.5,36.9,6.2,1821.5
824.4,4.4,10.6,66.7,37.9,6.2,1826.4
823.8,4.4,10.6,67.1,38.8,6.3,1831.7
823.2,4.3,10.6,67.1,39.6,6.3,1836.5
823.0,4.3,10.6,66.9,40.2,6.3,1840.5
822.7,4.3,10.6,67.1,40.6,6.4,1844.1
822.2,4.3,10.6,67.8,40.9,6.5,1848.2
821.8,4.3,10.6,68.4,41.0,6.5,1852.6
821.3,4.3,10.6,68.7,41.0,6.6,1856.9
821.0,4.2,10.6,68.9,40.8,6.7,1860.9
820.6,4.2,10.6,69.0,40.5,6.8,1864.9
820.2,4.2,10.6,68.9,40.0,6.8,1868.7
819.8,4.2,10.6,68.8,39.5,6.9,1872.6
819.4,4.2,10.6,68.8,38.9,7.0,1876.4
819.1,4.2,10.6,69.0,38.2,7.1,1880.3
818.7,4.2,10.6,69.3,37.5,7.1,1884.3
818.3,4.2,10.5,69.6,36.8,7.2,1888.3
817.9,4.2,10.5,70.0,36.1,7.3,1892.4
817.5,4.2,10.5,70.3,35.4,7.3,1896.6
817.1,4.2,10.5,70.5,34.7,7.4,1900.8
816.6,4.2,10.4,70.7,34.1,7.4,1905.0
816.2,4.2,10.4,70.7,33.6,7.4,1909.2
815.8,4.2,10.4,70.5,33.1,7.5,1913.3
815.4,4.2,10.3,70.3,32.8,7.5,1917.2
815.1,4.2,10.3,70.1,32.5,7.5,1921.1
814.7,4.2,10.3,70.0,32.3,7.6,1925.0
814.3,4.2,10.3,70.1,32.3,7.6,1929.0
813.9,4.2,10.2,70.1,32.3,7.6,1932.9
813.5,4.2,10.2,70.0,32.5,7.6,1936.8
813.2,4.2,10.2,70.1,32.8,7.6,1940.7
812.8,4.2,10.2,70.2,33.3,7.6,1944.7
812.4,4.2,10.1,69.9,33.8,7.6,1948.9
811.9,4.2,10.1,69.3,34.5,7.6,1953.0
811.6,4.2,10.1,68.7,35.2,7.6,1956.8
811.2,4.2,10.1,68.3,36.0,7.6,1960.1
811.0,4.2,10.1,68.4,36.9,7.6,1963.1
810.7,4.2,10.0,68.7,37.9,7.6,1966.0
810.4,4.2,10.0,69.2,38.9,7.6,1969.3
810.0,4.2,9.9,69.8,40.0,7.6,1973.0
809.6,4.2,9.9,70.3,41.2,7.6,1977.0
809.2,4.2,9.9,70.6,42.3,7.6,1981.2
808.7,4.2,9.9,70.9,43.5,7.6,1985.4
808.4,4.2,9.8,71.3,44.7,7.6,1989.3
