#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2020-03-13,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2020-03-13,23:40:29
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1000.6,1.8,21.9,75.0,102.7,9.1,177.9
1000.2,1.8,21.8,75.2,102.5,9.1,182.7
999.6,1.8,21.8,75.4,102.4,9.1,186.3
999.3,1.8,21.8,75.3,102.3,9.1,187.6
999.0,1.8,21.7,76.0,102.7,9.2,192.3
998.7,1.8,21.7,76.3,102.9,9.2,195.8
998.2,1.8,21.6,76.7,103.1,9.3,199.2
997.9,1.8,21.6,76.7,103.4,9.3,202.6
997.5,1.8,21.6,76.8,103.7,9.3,205.8
997.0,1.8,21.6,76.7,104.0,9.3,208.9
997.0,1.8,21.5,76.5,104.3,9.3,211.5
996.6,1.8,21.5,76.1,104.6,9.3,214.4
996.0,1.8,21.6,75.9,104.9,9.3,218.1
995.8,1.8,21.5,75.8,105.1,9.3,222.0
995.2,1.8,21.5,75.8,105.4,9.4,225.9
994.6,1.8,21.4,76.0,105.6,9.4,229.2
994.2,1.8,21.3,76.9,106.0,9.4,235.0
993.8,1.8,21.3,77.0,106.1,9.4,238.0
993.4,1.8,21.3,77.2,106.1,9.4,240.7
993.3,1.8,21.2,77.3,106.1,9.5,242.9
993.1,1.8,21.2,77.5,106.0,9.5,244.8
992.8,1.8,21.2,77.6,105.8,9.5,246.7
992.6,1.8,21.2,77.6,105.7,9.5,248.9
992.3,1.8,21.2,77.6,105.5,9.5,251.5
992.0,1.8,21.2,77.4,105.3,9.5,254.3
991.6,1.8,21.2,77.3,105.0,9.6,257.5
991.1,1.8,21.2,77.3,104.8,9.6,260.8
990.8,1.8,21.1,77.4,104.5,9.6,264.1
990.5,1.8,21.1,77.6,104.2,9.7,267.6
990.0,1.8,21.1,78.2,103.9,9.7,272.0
989.4,1.8,21.0,78.9,103.7,9.7,277.4
988.6,1.8,20.9,78.8,103.4,9.7,283.3
987.9,1.8,20.9,78.0,103.2,9.8,288.7
987.5,1.8,20.8,78.4,103.1,9.8,292.9
987.2,1.8,20.8,79.4,102.9,9.8,296.2
986.9,1.8,20.7,80.0,102.8,9.8,299.4
986.4,1.8,20.7,80.0,102.7,9.8,303.0
985.9,1.8,20.6,80.1,102.7,9.8,307.0
985.5,1.8,20.6,80.2,102.7,9.8,311.0
985.1,1.8,20.6,80.2,102.7,9.8,315.2
984.5,1.8,20.5,80.2,102.8,9.8,319.5
984.0,1.8,20.5,80.4,102.9,9.8,324.2
983.5,1.8,20.5,80.5,103.0,9.7,329.0
982.9,1.8,20.4,80.7,103.2,9.7,334.0
982.3,1.8,20.4,81.2,103.4,9.6,338.8
981.8,1.8,20.4,81.6,103.6,9.6,343.2
981.4,1.8,20.3,81.9,103.8,9.5,347.1
981.0,1.8,20.3,82.3,104.0,9.4,350.7
980.6,1.8,20.3,82.7,104.3,9.3,354.3
980.2,1.8,20.2,82.8,104.5,9.2,358.1
979.7,1.8,20.2,82.7,104.7,9.1,362.3
979.2,1.8,20.1,82.6,104.9,9.0,366.7
978.7,1.8,20.1,82.6,105.1,8.9,370.9
978.2,1.8,20.0,82.8,105.2,8.8,374.4
977.9,1.8,20.0,83.1,105.3,8.7,377.3
977.8,1.8,20.0,83.5,105.4,8.5,380.2
977.4,1.8,19.9,84.1,105.4,8.4,383.5
976.7,1.8,19.9,84.3,105.3,8.2,387.0
976.5,1.8,19.9,84.1,105.2,8.1,389.9
976.3,1.8,19.9,83.7,105.0,8.0,392.3
976.0,1.8,19.8,83.4,104.7,7.8,394.9
975.6,1.8,19.8,83.4,104.4,7.7,397.9
975.3,1.8,19.7,84.0,104.0,7.6,401.0
974.9,1.8,19.7,84.6,103.5,7.5,404.4
974.5,1.8,19.7,84.6,103.0,7.4,407.4
974.3,1.8,19.6,83.9,102.4,7.3,410.2
974.0,1.8,19.6,82.9,101.8,7.2,413.0
973.5,1.8,19.6,81.4,101.1,7.1,416.3
973.2,1.8,19.6,80.3,100.5,7.0,419.8
972.8,1.8,19.6,80.5,99.8,7.0,423.6
972.3,1.8,19.6,81.9,99.1,6.9,427.6
971.8,1.8,19.5,83.0,98.5,6.9,431.7
971.3,1.8,19.5,82.7,97.9,6.8,435.8
970.9,1.8,19.4,81.5,97.4,6.8,439.5
970.6,1.8,19.4,80.8,97.0,6.8,442.9
970.2,1.8,19.4,81.0,96.6,6.8,446.2
969.8,1.8,19.3,81.1,96.3,6.7,449.5
969.5,1.8,19.3,81.2,96.1,6.7,453.0
969.0,1.8,19.3,81.2,96.0,6.7,456.5
968.6,1.8,19.2,81.3,96.0,6.7,460.1
968.3,1.8,19.2,81.6,96.1,6.7,463.4
967.9,1.8,19.2,81.8,96.2,6.7,466.7
967.5,1.8,19.1,82.6,96.5,6.7,470.1
967.1,1.8,19.1,84.3,96.8,6.7,473.5
966.8,1.8,19.0,86.0,97.3,6.7,476.6
966.4,1.8,19.0,87.0,97.8,6.7,479.6
966.1,1.8,18.9,86.6,98.3,6.7,482.4
965.8,1.8,18.9,84.7,98.9,6.7,485.3
965.5,1.8,18.9,83.2,99.6,6.7,488.3
965.1,1.8,18.9,81.6,100.2,6.7,491.6
964.7,1.8,18.9,80.4,100.8,6.7,494.8
964.4,1.8,18.9,80.0,101.4,6.7,498.0
964.0,1.8,18.9,79.7,102.0,6.8,501.3
963.6,1.8,18.9,79.5,102.5,6.8,504.7
963.2,1.8,18.9,79.6,102.9,6.8,508.0
962.9,1.8,18.9,79.8,103.3,6.8,511.0
962.7,1.8,18.9,79.7,103.6,6.8,513.9
962.3,1.8,18.8,79.9,103.9,6.9,517.1
961.8,1.8,18.8,80.4,104.0,6.9,520.7
961.4,1.8,18.8,81.0,104.1,7.0,524.3
961.0,1.7,18.7,81.0,104.0,7.0,528.0
960.6,1.8,18.7,80.8,103.9,7.1,531.5
960.2,1.8,18.7,80.8,103.6,7.1,535.1
959.8,1.8,18.7,81.2,103.3,7.2,538.9
959.4,1.8,18.6,81.4,102.9,7.3,543.1
958.9,1.8,18.6,81.2,102.4,7.3,547.5
958.3,1.8,18.6,81.1,101.8,7.4,552.2
957.8,1.8,18.5,81.3,101.2,7.5,556.7
957.4,1.8,18.5,81.6,100.5,7.6,561.0
956.9,1.8,18.4,81.8,99.8,7.7,565.1
956.4,1.8,18.4,82.0,99.1,7.8,569.1
956.0,1.8,18.4,82.2,98.4,7.9,573.1
955.5,1.8,18.3,82.5,97.6,8.0,577.1
955.1,1.8,18.3,82.9,96.8,8.1,581.1
954.7,1.8,18.2,83.4,96.0,8.3,585.1
954.2,1.8,18.2,83.9,95.2,8.4,589.2
953.8,1.8,18.2,84.2,94.4,8.5,593.1
953.3,1.8,18.1,84.3,93.6,8.6,596.9
953.0,1.8,18.1,84.4,92.8,8.7,600.5
952.6,1.8,18.0,84.5,92.0,8.8,604.0
952.2,1.8,18.0,84.5,91.2,8.9,607.4
951.9,1.8,18.0,84.2,90.4,8.9,610.9
951.4,1.8,17.9,83.9,89.5,9.0,614.3
951.0,1.8,17.9,83.7,88.7,9.1,617.6
950.7,1.7,17.9,83.2,87.9,9.1,620.5
950.4,1.7,18.0,82.4,87.0,9.1,623.7
950.0,1.7,18.0,81.9,86.2,9.1,627.3
949.5,1.7,18.0,81.8,85.3,9.2,631.2
949.1,1.7,18.0,81.7,84.5,9.1,634.9
948.7,1.7,18.0,81.5,83.6,9.1,638.3
948.5,1.7,18.0,81.2,82.7,9.1,641.5
948.1,1.7,18.0,81.0,81.8,9.0,645.0
947.6,1.7,18.0,80.8,81.0,9.0,648.7
947.2,1.7,18.0,80.6,80.1,8.9,652.4
946.8,1.7,18.0,80.3,79.3,8.8,655.7
946.5,1.7,17.9,80.3,78.4,8.8,658.9
946.2,1.7,17.9,80.3,77.7,8.7,662.0
945.8,1.7,17.9,80.1,76.9,8.6,665.4
945.4,1.7,17.9,79.7,76.2,8.5,668.7
945.1,1.7,17.9,79.1,75.6,8.4,672.0
944.7,1.7,17.9,78.8,75.0,8.3,675.3
944.3,1.7,17.9,78.9,74.4,8.2,678.8
943.9,1.7,17.8,79.2,74.0,8.1,682.3
943.5,1.7,17.8,79.3,73.6,8.1,685.7
943.2,1.7,17.8,79.2,73.3,8.0,688.9
942.8,1.7,17.8,79.3,73.1,7.9,691.9
942.5,1.7,17.7,79.6,72.9,7.9,694.6
942.3,1.7,17.7,79.8,72.9,7.8,697.5
941.9,1.7,17.7,79.9,73.0,7.8,700.9
941.4,1.7,17.7,80.0,73.2,7.8,704.9
940.9,1.7,17.6,80.1,73.4,7.7,708.7
940.6,1.7,17.6,80.3,73.7,7.7,712.4
940.2,1.7,17.6,80.4,74.1,7.7,716.0
939.8,1.7,17.5,80.5,74.6,7.7,719.9
939.3,1.7,17.5,80.2,75.1,7.8,724.0
938.9,1.7,17.5,80.1,75.6,7.8,728.2
938.4,1.7,17.4,80.2,76.1,7.8,732.4
937.9,1.7,17.4,80.1,76.7,7.9,736.3
937.6,1.7,17.3,80.0,77.2,7.9,740.2
937.2,1.7,17.3,80.1,77.8,7.9,744.2
936.6,1.7,17.3,80.2,78.3,8.0,748.8
936.0,1.7,17.2,80.3,78.9,8.0,754.1
935.4,1.7,17.2,80.3,79.4,8.0,759.5
934.8,1.7,17.2,80.1,79.9,8.1,764.9
934.3,1.7,17.2,79.7,80.4,8.1,769.9
933.8,1.7,17.1,79.4,80.8,8.1,774.5
933.3,1.7,17.1,79.2,81.2,8.1,778.9
932.9,1.7,17.1,79.4,81.6,8.1,783.2
932.4,1.7,17.1,79.9,81.9,8.1,787.3
932.0,1.7,17.0,80.3,82.2,8.1,791.4
931.5,1.7,16.9,80.6,82.4,8.1,795.4
931.1,1.7,16.9,80.8,82.6,8.1,799.4
930.7,1.7,16.9,80.9,82.8,8.1,803.2
930.3,1.7,16.9,80.9,82.9,8.0,807.0
929.9,1.7,16.8,80.7,83.0,8.0,810.6
929.4,1.7,16.8,80.5,83.1,7.9,814.2
929.1,1.7,16.8,80.3,83.1,7.9,817.6
928.7,1.7,16.8,80.4,83.1,7.8,821.0
928.4,1.7,16.7,80.7,83.1,7.8,824.4
928.0,1.7,16.7,81.0,83.0,7.7,828.3
927.5,1.7,16.7,81.3,83.0,7.7,832.4
927.0,1.7,16.6,81.5,82.9,7.7,836.7
926.5,1.7,16.6,81.6,82.8,7.6,841.2
926.0,1.7,16.5,81.5,82.7,7.6,846.0
925.5,1.7,16.5,81.4,82.6,7.5,851.2
924.9,1.7,16.5,81.4,82.5,7.5,857.0
924.2,1.7,16.4,81.3,82.4,7.5,863.3
923.4,1.7,16.4,81.2,82.4,7.5,869.9
922.7,1.7,16.3,81.4,82.4,7.4,876.5
922.0,1.7,16.3,81.6,82.4,7.4,882.5
921.5,1.7,16.2,81.8,82.5,7.4,888.0
920.9,1.7,16.2,82.0,82.6,7.4,893.1
920.4,1.7,16.1,82.5,82.8,7.4,898.0
919.9,1.7,16.0,83.2,83.0,7.4,902.6
919.4,1.7,16.0,83.6,83.3,7.4,907.1
918.9,1.7,15.9,83.4,83.6,7.4,911.4
918.5,1.7,15.9,83.2,83.9,7.4,915.6
918.0,1.7,15.9,83.4,84.3,7.5,920.0
917.5,1.7,15.8,83.7,84.8,7.5,924.6
917.0,1.7,15.8,83.8,85.3,7.5,929.0
916.6,1.7,15.8,84.0,85.8,7.5,933.0
916.2,1.7,15.7,84.3,86.3,7.6,936.6
915.9,1.7,15.7,84.3,86.9,7.6,940.3
915.4,1.7,15.7,84.0,87.5,7.6,944.3
914.9,1.7,15.7,83.8,88.1,7.7,948.5
914.5,1.7,15.6,83.6,88.7,7.7,952.6
914.1,1.7,15.6,83.4,89.2,7.8,956.5
913.7,1.7,15.6,83.1,89.8,7.8,960.0
913.4,1.7,15.6,83.1,90.3,7.9,963.4
913.0,1.7,15.6,83.4,90.8,7.9,966.7
912.6,1.8,15.5,83.5,91.2,8.0,970.2
912.2,1.8,15.5,83.0,91.7,8.0,973.8
911.8,1.8,15.5,82.3,92.0,8.1,977.4
911.5,1.8,15.5,81.6,92.3,8.2,980.9
911.1,1.8,15.6,80.8,92.6,8.2,984.7
910.6,1.8,15.6,79.8,92.7,8.3,988.7
910.2,1.8,15.6,78.4,92.9,8.4,993.0
909.7,1.8,15.7,77.6,92.9,8.4,997.4
909.2,1.8,15.7,77.6,92.9,8.5,1001.7
908.8,1.8,15.6,77.7,92.8,8.6,1005.8
908.4,1.8,15.6,77.7,92.6,8.6,1009.6
908.0,1.8,15.6,77.7,92.4,8.7,1013.4
907.6,1.8,15.6,77.9,92.2,8.7,1017.1
907.2,1.8,15.5,78.1,91.8,8.8,1020.7
906.8,1.8,15.5,78.2,91.5,8.9,1024.3
906.5,1.8,15.5,78.2,91.1,8.9,1027.8
906.1,1.8,15.5,78.4,90.6,9.0,1031.5
905.7,1.8,15.4,78.7,90.2,9.0,1035.3
905.2,1.8,15.4,79.0,89.6,9.1,1039.2
904.8,1.8,15.3,79.4,89.1,9.1,1043.1
904.4,1.8,15.3,79.8,88.6,9.1,1046.9
904.0,1.8,15.3,80.1,88.0,9.2,1050.5
903.7,1.8,15.2,80.5,87.4,9.2,1054.1
903.3,1.8,15.1,80.9,86.8,9.2,1057.8
902.9,1.8,15.1,80.9,86.2,9.2,1061.3
902.5,1.8,15.1,80.8,85.7,9.2,1064.7
902.2,1.8,15.0,80.7,85.1,9.2,1067.9
901.9,1.8,15.0,80.5,84.5,9.2,1071.2
901.4,1.8,15.0,80.5,84.0,9.2,1074.7
901.1,1.8,15.0,80.5,83.5,9.2,1078.1
900.8,1.8,15.0,80.2,83.0,9.2,1081.9
900.3,1.8,15.0,79.9,82.6,9.2,1086.3
899.7,1.8,15.0,79.9,82.1,9.1,1091.1
899.2,1.8,15.0,79.7,81.7,9.1,1096.0
898.7,1.8,15.0,79.1,81.3,9.0,1100.9
898.2,1.8,15.0,78.8,80.9,9.0,1105.7
897.6,1.8,15.0,78.8,80.5,8.9,1110.4
897.2,1.8,14.9,79.0,80.2,8.8,1114.8
896.7,1.8,14.9,79.1,79.9,8.8,1118.9
896.3,1.8,14.8,79.1,79.6,8.7,1122.8
896.0,1.8,14.8,79.3,79.3,8.6,1126.8
895.5,1.8,14.8,79.4,79.0,8.5,1131.1
895.0,1.8,14.7,79.8,78.8,8.3,1135.8
894.4,1.8,14.6,80.3,78.6,8.2,1140.9
893.9,1.8,14.6,80.6,78.4,8.1,1145.9
893.4,1.8,14.6,80.8,78.2,8.0,1150.5
892.9,1.8,14.5,80.9,78.0,7.9,1154.5
892.6,1.8,14.5,80.6,77.8,7.7,1157.8
892.4,1.8,14.5,80.2,77.7,7.6,1160.8
892.1,1.8,14.5,79.8,77.5,7.4,1164.0
891.6,1.8,14.5,79.6,77.3,7.3,1167.8
891.2,1.8,14.5,79.5,77.2,7.1,1172.1
890.7,1.8,14.5,79.4,77.0,7.0,1176.8
890.1,1.8,14.4,79.5,76.8,6.9,1181.8
889.6,1.8,14.4,79.9,76.6,6.7,1186.6
889.1,1.8,14.3,80.7,76.4,6.6,1190.7
888.9,1.8,14.2,81.2,76.1,6.5,1194.1
888.6,1.8,14.2,81.0,75.9,6.3,1197.3
888.1,1.8,14.2,80.5,75.7,6.2,1201.1
887.7,1.8,14.2,80.2,75.4,6.1,1205.6
887.1,1.8,14.2,79.9,75.1,6.0,1210.8
886.5,1.8,14.2,80.3,74.8,5.9,1216.3
885.9,1.8,14.1,81.1,74.5,5.9,1221.5
885.4,1.8,14.0,81.0,74.2,5.8,1226.3
885.0,1.8,14.0,80.3,73.9,5.8,1230.7
884.6,1.8,14.0,80.0,73.5,5.7,1234.7
884.2,1.8,14.0,80.3,73.2,5.7,1238.5
883.8,1.8,13.9,81.1,72.8,5.7,1242.4
883.4,1.8,13.8,81.8,72.5,5.8,1246.5
882.9,1.8,13.8,81.8,72.1,5.8,1250.9
882.4,1.8,13.8,81.5,71.7,5.8,1255.3
881.9,1.8,13.7,81.3,71.4,5.9,1259.7
881.5,1.8,13.7,80.5,71.0,6.0,1263.9
881.1,1.8,13.7,79.9,70.6,6.1,1268.0
880.7,1.8,13.7,80.0,70.2,6.2,1272.1
880.2,1.8,13.7,80.2,69.9,6.3,1276.6
879.7,1.8,13.7,80.0,69.6,6.4,1281.5
879.2,1.8,13.7,79.5,69.3,6.5,1286.8
878.6,1.8,13.7,79.7,69.0,6.6,1292.0
878.1,1.8,13.6,80.1,68.7,6.7,1296.8
877.7,1.8,13.5,80.5,68.4,6.8,1300.8
877.3,1.8,13.4,80.7,68.1,7.0,1304.2
877.0,1.8,13.4,80.3,67.9,7.1,1307.3
876.7,1.8,13.5,80.0,67.6,7.2,1310.8
876.3,1.8,13.4,80.2,67.4,7.3,1315.0
875.7,1.8,13.4,80.6,67.1,7.4,1320.0
875.1,1.9,13.3,80.6,66.9,7.5,1325.2
874.6,1.9,13.3,80.2,66.7,7.5,1330.1
874.2,1.9,13.3,80.3,66.5,7.6,1334.6
873.8,1.9,13.3,80.8,66.3,7.7,1338.8
873.3,1.9,13.3,81.6,66.1,7.7,1343.1
872.9,1.9,13.2,82.1,65.9,7.8,1347.2
872.4,1.9,13.2,82.1,65.8,7.8,1351.2
872.0,1.9,13.1,82.3,65.6,7.8,1354.9
871.7,1.9,13.1,83.0,65.5,7.8,1358.4
871.4,1.9,13.0,83.5,65.4,7.8,1362.1
870.9,1.9,13.0,83.3,65.2,7.8,1366.6
870.3,1.9,12.9,83.1,65.1,7.8,1371.6
869.8,1.9,12.9,83.0,64.9,7.7,1376.7
869.3,1.9,12.9,82.9,64.7,7.7,1381.0
869.0,1.9,12.8,83.1,64.5,7.6,1384.8
868.7,1.9,12.8,83.7,64.3,7.6,1388.3
868.2,1.9,12.7,84.2,64.0,7.5,1392.0
867.8,1.9,12.7,84.5,63.7,7.4,1395.9
867.4,1.9,12.6,84.6,63.3,7.3,1400.1
867.0,1.9,12.6,84.9,62.9,7.2,1404.6
866.4,1.9,12.5,85.0,62.4,7.1,1409.4
865.9,1.9,12.5,84.8,61.9,7.0,1414.4
865.4,1.9,12.5,84.6,61.3,6.9,1419.5
864.9,1.9,12.4,84.8,60.6,6.8,1425.1
864.2,1.9,12.4,85.4,59.9,6.7,1430.9
863.6,1.9,12.4,85.9,59.0,6.6,1436.5
863.1,1.9,12.3,86.2,58.2,6.5,1441.4
862.7,1.9,12.3,86.1,57.2,6.4,1445.5
862.4,1.9,12.2,86.1,56.2,6.3,1449.5
861.9,1.9,12.2,86.2,55.2,6.2,1453.8
861.4,1.9,12.1,86.2,54.1,6.1,1458.3
860.9,1.9,12.1,86.2,52.9,6.0,1462.8
860.5,1.9,12.1,86.4,51.8,5.9,1467.3
860.1,1.9,12.1,86.9,50.7,5.9,1472.1
859.5,1.9,12.0,87.5,49.6,5.8,1477.0
859.0,1.9,11.9,87.8,48.5,5.8,1481.8
858.6,1.9,11.9,88.0,47.5,5.7,1486.2
858.1,1.9,11.8,88.1,46.6,5.7,1490.1
857.8,1.9,11.8,88.0,45.7,5.6,1493.8
857.4,1.9,11.8,87.9,45.0,5.6,1497.4
857.0,1.9,11.7,88.1,44.2,5.6,1501.3
856.6,1.9,11.7,88.3,43.6,5.5,1505.4
856.2,1.9,11.6,88.3,43.0,5.5,1509.6
855.7,1.9,11.6,88.1,42.5,5.4,1514.0
855.2,1.9,11.5,88.0,42.0,5.4,1518.5
854.8,1.9,11.5,88.2,41.6,5.3,1523.0
854.3,1.9,11.5,88.5,41.2,5.3,1527.6
853.8,1.9,11.4,88.7,40.8,5.2,1532.3
853.4,1.9,11.4,89.0,40.4,5.2,1537.0
852.9,1.9,11.4,89.1,40.0,5.1,1541.9
852.4,1.9,11.4,89.3,39.6,5.0,1547.0
851.8,1.9,11.3,89.4,39.1,4.9,1552.3
851.3,1.9,11.3,89.2,38.6,4.8,1557.5
850.8,1.9,11.3,88.8,38.0,4.7,1562.4
850.3,1.9,11.2,88.6,37.3,4.6,1567.0
849.9,1.9,11.2,88.6,36.6,4.5,1571.5
849.4,1.9,11.2,89.0,35.7,4.4,1576.0
849.0,1.9,11.1,88.9,34.8,4.4,1580.3
848.6,1.9,11.1,88.6,33.7,4.3,1584.5
848.1,1.9,11.1,88.3,32.7,4.2,1588.6
847.7,1.9,11.1,88.3,31.5,4.1,1592.5
847.3,1.9,11.1,88.3,30.3,4.1,1596.2
847.0,1.9,11.0,88.3,29.2,4.0,1599.6
846.7,1.9,11.0,88.3,28.0,4.0,1602.8
846.4,1.9,11.0,88.4,27.0,4.0,1606.2
846.0,1.9,10.9,88.7,26.0,4.0,1609.9
845.6,1.9,10.9,89.1,25.2,4.0,1614.2
845.1,1.9,10.8,89.7,24.6,4.0,1618.8
844.6,1.9,10.8,90.1,24.2,4.0,1623.4
844.2,1.9,10.8,90.2,24.0,4.0,1627.6
843.8,1.9,10.7,90.0,24.1,4.1,1631.4
843.4,1.9,10.7,89.6,24.3,4.2,1634.9
843.1,1.9,10.7,89.5,24.8,4.2,1638.2
842.8,1.9,10.6,89.8,25.6,4.3,1641.5
842.4,1.9,10.6,90.3,26.5,4.4,1645.3
842.0,1.9,10.5,90.9,27.6,4.4,1649.6
841.5,1.9,10.5,91.1,28.8,4.5,1654.3
841.0,1.9,10.4,90.8,30.2,4.6,1658.7
840.6,1.9,10.4,90.1,31.6,4.7,1662.7
840.3,1.9,10.4,89.3,33.2,4.8,1666.4
839.9,1.9,10.4,88.5,34.8,4.9,1670.3
839.5,1.9,10.5,87.9,36.5,4.9,1674.3
839.0,1.9,10.5,87.6,38.1,5.0,1678.5
838.6,1.9,10.5,87.7,39.8,5.1,1682.9
838.2,1.9,10.4,88.1,41.5,5.2,1687.4
837.7,1.9,10.4,88.5,43.2,5.2,1692.1
837.2,1.9,10.3,88.5,44.9,5.3,1697.0
836.7,1.9,10.3,88.2,46.5,5.3,1701.7
836.3,1.9,10.3,87.7,48.2,5.3,1706.2
835.8,1.9,10.3,87.5,49.8,5.3,1710.4
835.4,1.9,10.2,87.3,51.4,5.3,1714.4
835.0,1.9,10.2,86.8,52.9,5.3,1718.4
834.7,1.9,10.2,86.2,54.4,5.3,1722.5
834.2,1.9,10.2,85.9,55.9,5.3,1726.7
833.8,1.9,10.2,85.8,57.4,5.2,1730.9
833.3,1.9,10.2,85.9,58.9,5.1,1734.9
833.0,1.9,10.2,86.1,60.3,5.1,1738.6
832.7,1.9,10.1,86.3,61.7,5.0,1742.2
832.3,1.9,10.1,86.6,63.2,4.9,1746.2
831.8,1.9,10.0,87.2,64.6,4.8,1750.5
831.4,1.9,10.0,87.2,66.1,4.7,1754.8
831.0,1.9,9.9,86.7,67.6,4.5,1758.9
830.6,1.9,9.9,86.5,69.0,4.4,1762.6
830.3,1.9,9.8,86.6,70.5,4.3,1766.0
830.0,1.9,9.8,86.4,72.0,4.2,1769.5
829.6,1.9,9.8,86.0,73.5,4.0,1773.2
829.2,1.9,9.8,85.7,75.0,3.9,1777.1
828.7,1.9,9.8,85.9,76.5,3.8,1780.9
828.4,1.9,9.8,86.3,78.0,3.7,1784.1
828.2,1.9,9.7,86.7,79.4,3.6,1786.9
828.0,1.9,9.7,86.5,80.8,3.4,1789.7
827.6,1.9,9.7,86.4,82.2,3.3,1792.9
827.2,1.9,9.6,86.4,83.5,3.2,1796.7
826.8,1.9,9.6,86.1,84.7,3.1,1800.7
826.4,1.9,9.6,85.8,85.8,3.1,1804.6
826.1,1.9,9.6,86.0,86.8,3.0,1808.3
825.8,1.9,9.5,86.3,87.8,2.9,1811.7
825.4,1.9,9.5,86.6,88.6,2.8,1815.0
825.0,1.9,9.5,87.1,89.3,2.8,1818.4
824.7,1.9,9.4,87.6,89.8,2.7,1821.8
824.4,1.9,9.4,87.6,90.3,2.7,1825.4
824.0,1.9,9.3,87.2,90.6,2.6,1829.4
823.6,1.9,9.3,86.2,90.9,2.6,1833.7
823.1,1.9,9.4,84.0,91.0,2.6,1838.1
822.7,1.9,9.5,80.6,91.1,2.6,1842.2
822.3,1.9,9.6,78.0,91.1,2.6,1846.0
822.0,1.9,9.7,76.6,91.1,2.6,1849.5
821.7,1.9,9.7,76.1,91.1,2.6,1852.8
821.4,1.9,9.7,76.3,91.1,2.7,1856.2
821.0,1.9,9.7,76.8,91.0,2.7,1860.0
820.5,1.9,9.6,77.1,91.0,2.8,1864.1
820.1,1.9,9.6,77.1,91.0,2.9,1868.1
819.8,1.9,9.6,77.1,91.0,3.0,1871.7
819.5,1.9,9.6,77.1,91.0,3.1,1875.1
819.1,1.9,9.5,76.7,91.0,3.2,1878.4
818.8,1.9,9.5,75.9,91.0,3.4,1881.8
818.5,1.9,9.5,75.4,91.1,3.5,1885.0
