#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2020-11-14,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2020-11-14,23:32:47
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1009.7,2.5,18.9,79.6,68.0,11.8,132.4
1009.6,2.5,18.9,79.4,67.7,11.9,134.1
1009.2,2.5,18.9,79.7,67.4,11.9,136.5
1008.9,2.5,18.9,80.0,67.2,12.0,139.1
1008.5,2.6,18.8,79.8,67.1,12.1,141.5
1008.4,2.6,18.8,79.5,67.0,12.2,143.7
1008.2,2.6,18.8,79.7,66.9,12.2,146.0
1007.8,2.6,18.8,79.9,67.0,12.3,148.9
1007.4,2.6,18.7,80.1,67.0,12.3,152.0
1007.0,2.6,18.7,80.3,67.1,12.3,155.0
1006.7,2.6,18.7,80.2,67.3,12.3,157.4
1006.5,2.6,18.6,80.0,67.6,12.3,159.5
1006.3,2.6,18.6,80.2,67.9,12.2,161.6
1006.0,2.6,18.6,80.6,68.2,12.2,164.0
1005.6,2.6,18.5,80.9,68.6,12.1,166.8
1005.3,2.7,18.5,81.2,69.0,12.0,169.6
1005.0,2.7,18.5,81.2,69.5,12.0,172.5
1004.7,2.7,18.5,80.9,70.1,11.9,175.5
1004.2,2.7,18.4,80.9,70.7,11.8,178.8
1003.8,2.7,18.4,81.2,71.3,11.7,182.0
1003.5,2.7,18.4,81.8,72.0,11.6,185.1
1003.2,2.7,18.4,82.2,72.7,11.5,188.1
1002.8,2.7,18.3,82.1,73.5,11.4,191.2
1002.4,2.7,18.3,81.6,74.3,11.3,194.4
1002.1,2.8,18.3,81.4,75.1,11.2,197.6
1001.7,2.8,18.3,81.6,75.9,11.1,200.7
1001.3,2.8,18.3,82.1,76.8,11.0,203.8
1001.0,2.8,18.2,82.9,77.7,11.0,207.0
1000.6,2.8,18.2,83.3,78.6,10.9,210.6
1000.0,2.8,18.2,83.1,79.4,10.9,214.4
999.6,2.8,18.2,82.6,80.3,10.8,217.7
999.5,2.8,18.1,82.5,81.1,10.8,220.3
999.1,2.8,18.1,82.7,81.9,10.8,223.0
998.8,2.8,18.1,82.6,82.7,10.8,226.1
998.4,2.9,18.0,82.4,83.4,10.8,230.0
997.7,2.8,18.0,82.7,84.1,10.8,234.9
997.0,2.8,18.0,82.7,84.7,10.9,240.2
996.5,2.8,17.9,82.6,85.2,10.9,245.5
995.9,2.8,17.9,82.4,85.7,10.9,250.3
995.4,2.8,17.8,81.9,86.1,11.0,254.8
995.0,2.8,17.8,81.7,86.5,11.0,258.8
994.5,2.8,17.8,82.2,86.7,11.0,262.7
994.0,2.8,17.8,82.8,86.9,11.1,266.4
993.7,2.8,17.7,83.5,87.0,11.1,270.0
993.3,2.8,17.7,84.1,87.1,11.1,273.7
992.8,2.8,17.6,84.4,87.0,11.1,277.5
992.2,2.8,17.6,84.7,86.9,11.1,281.2
992.0,2.8,17.5,84.9,86.8,11.1,284.3
991.7,2.8,17.5,84.9,86.6,11.1,287.2
991.3,2.8,17.4,85.1,86.3,11.1,290.3
990.9,2.8,17.4,85.3,85.9,11.0,293.8
990.4,2.8,17.4,85.2,85.5,11.0,297.7
990.0,2.7,17.3,85.0,85.1,11.0,301.9
989.5,2.7,17.3,84.6,84.6,11.0,306.3
988.9,2.7,17.3,84.3,84.0,10.9,310.5
988.5,2.7,17.3,84.5,83.5,10.9,314.3
988.2,2.7,17.2,84.8,82.8,10.9,317.8
987.7,2.7,17.2,84.8,82.2,10.9,321.4
987.2,2.7,17.2,84.6,81.5,10.9,325.1
986.8,2.7,17.1,84.6,80.9,10.9,328.7
986.4,2.7,17.1,84.8,80.2,10.9,332.3
986.0,2.7,17.1,85.2,79.5,11.0,336.3
985.5,2.7,17.0,86.0,78.8,11.0,341.0
984.8,2.7,17.0,86.7,78.2,11.1,346.4
984.1,2.7,16.9,87.0,77.5,11.2,352.5
983.4,2.7,16.9,86.9,76.9,11.2,358.6
982.7,2.7,16.8,86.6,76.3,11.3,364.5
982.1,2.7,16.8,86.4,75.7,11.4,369.9
981.6,2.7,16.7,86.7,75.1,11.6,374.5
981.1,2.7,16.7,87.2,74.6,11.7,378.5
980.7,2.7,16.6,87.8,74.0,11.8,381.8
980.4,2.7,16.6,88.1,73.5,11.9,384.9
980.1,2.7,16.6,88.4,73.0,12.1,388.0
979.6,2.7,16.6,88.4,72.5,12.2,391.5
979.2,2.7,16.5,88.0,72.0,12.3,395.2
978.8,2.7,16.5,87.4,71.5,12.4,398.9
978.4,2.7,16.5,87.2,71.0,12.6,402.5
978.0,2.7,16.5,87.6,70.5,12.7,406.1
977.5,2.7,16.5,88.2,70.1,12.8,409.9
977.1,2.7,16.5,88.5,69.6,12.9,413.7
976.7,2.7,16.5,88.3,69.1,13.0,417.4
976.1,2.8,16.4,88.3,68.7,13.1,421.1
975.8,2.8,16.4,88.4,68.2,13.1,424.4
975.7,2.8,16.3,88.5,67.8,13.2,427.4
975.2,2.8,16.3,88.3,67.3,13.2,430.9
974.6,2.8,16.3,88.4,66.9,13.3,434.6
974.2,2.8,16.3,88.3,66.5,13.3,438.1
974.0,2.8,16.2,88.0,66.1,13.3,441.2
973.6,2.8,16.2,87.8,65.7,13.3,444.7
973.1,2.8,16.2,87.9,65.4,13.3,448.8
972.5,2.8,16.2,88.0,65.1,13.3,452.9
972.1,2.8,16.1,87.8,64.9,13.2,456.7
971.8,2.8,16.1,87.8,64.7,13.2,460.1
971.4,2.8,16.1,88.1,64.5,13.1,463.4
971.0,2.8,16.1,88.5,64.4,13.1,466.8
970.6,2.8,16.0,88.5,64.3,13.0,470.6
970.1,2.8,16.0,88.5,64.2,12.9,474.8
969.5,2.9,16.0,88.5,64.2,12.8,479.3
969.1,2.9,16.0,88.5,64.3,12.7,483.4
968.7,2.9,16.0,88.6,64.3,12.6,487.0
968.4,2.9,16.0,88.7,64.4,12.5,490.3
968.0,2.9,16.0,88.9,64.6,12.4,493.8
967.5,2.9,16.0,89.1,64.7,12.3,497.5
967.1,2.9,15.9,89.0,64.9,12.2,501.3
966.7,2.9,15.9,88.8,65.0,12.1,505.1
966.2,2.9,15.9,88.9,65.2,12.0,508.9
965.8,2.9,15.9,88.9,65.3,11.9,512.6
965.4,3.0,15.8,89.1,65.5,11.8,516.3
965.0,3.0,15.8,89.3,65.6,11.7,519.8
964.6,3.0,15.7,89.6,65.6,11.6,523.1
964.3,3.0,15.6,90.0,65.7,11.6,526.4
963.9,3.0,15.6,90.1,65.7,11.5,530.0
963.4,3.0,15.6,90.0,65.6,11.4,533.8
962.9,3.0,15.6,89.7,65.6,11.4,537.5
962.6,3.0,15.6,89.6,65.5,11.3,541.2
962.2,3.0,15.6,90.0,65.3,11.3,545.0
961.7,3.0,15.5,90.4,65.2,11.2,548.9
961.2,3.0,15.5,90.4,64.9,11.2,553.0
960.8,3.1,15.4,90.2,64.7,11.2,557.1
960.3,3.1,15.4,89.8,64.4,11.2,561.2
959.8,3.1,15.5,89.5,64.2,11.2,565.2
959.4,3.1,15.4,89.2,63.9,11.2,569.0
959.0,3.1,15.5,88.6,63.6,11.2,572.7
958.6,3.1,15.5,88.2,63.3,11.2,576.6
958.1,3.1,15.5,88.1,63.1,11.2,580.7
957.6,3.1,15.4,88.1,62.8,11.2,584.8
957.2,3.1,15.5,88.0,62.6,11.2,588.7
956.8,3.1,15.5,87.9,62.4,11.2,592.2
956.4,3.1,15.4,88.0,62.2,11.3,595.6
956.1,3.1,15.3,88.5,62.1,11.3,599.0
955.7,3.1,15.3,89.0,61.9,11.3,602.7
955.2,3.1,15.4,89.0,61.8,11.3,606.5
954.7,3.1,15.4,88.9,61.7,11.3,610.4
954.3,3.1,15.4,88.8,61.7,11.3,614.2
953.9,3.1,15.3,88.9,61.7,11.3,618.0
953.5,3.1,15.3,88.9,61.7,11.3,622.1
953.0,3.1,15.3,89.0,61.7,11.3,626.6
952.4,3.1,15.2,89.0,61.8,11.3,631.5
951.9,3.1,15.2,89.0,61.9,11.3,636.4
951.3,3.1,15.2,89.1,61.9,11.3,641.3
950.7,3.1,15.1,89.0,62.0,11.2,645.9
950.4,3.1,15.1,88.9,62.1,11.2,649.7
950.0,3.1,15.0,89.1,62.2,11.1,653.0
949.6,3.1,15.0,89.4,62.2,11.1,656.3
949.2,3.1,15.0,89.4,62.3,11.1,659.6
948.9,3.1,14.9,89.4,62.4,11.0,663.2
948.4,3.2,14.9,89.2,62.4,10.9,667.0
948.0,3.2,14.9,88.6,62.4,10.9,671.1
947.5,3.2,15.0,87.9,62.4,10.8,675.3
947.0,3.2,15.0,87.2,62.3,10.7,679.5
946.5,3.2,15.0,86.8,62.3,10.7,683.8
946.1,3.2,15.1,86.5,62.2,10.6,688.0
945.6,3.2,15.0,86.5,62.0,10.5,692.2
945.1,3.2,15.0,86.9,61.8,10.5,696.8
944.6,3.1,15.0,87.6,61.6,10.4,701.8
943.9,3.1,14.9,87.9,61.3,10.3,707.4
943.2,3.1,14.9,87.8,60.9,10.3,713.3
942.6,3.1,14.9,87.6,60.5,10.2,718.7
942.1,3.1,14.8,87.4,60.1,10.2,723.4
941.7,3.1,14.8,87.5,59.6,10.1,727.6
941.3,3.1,14.7,87.6,59.1,10.1,731.3
940.8,3.1,14.7,88.0,58.6,10.0,735.0
940.4,3.1,14.7,88.5,58.0,10.0,738.7
940.1,3.1,14.6,88.9,57.4,9.9,742.3
939.6,3.1,14.6,89.4,56.8,9.9,746.3
939.0,3.1,14.5,89.6,56.2,9.9,750.7
938.6,3.1,14.5,89.4,55.6,9.9,755.1
938.2,3.1,14.5,89.2,55.0,9.9,759.6
937.6,3.1,14.4,89.4,54.5,9.9,764.1
937.1,3.1,14.4,89.8,54.0,9.9,768.4
936.7,3.1,14.4,89.7,53.5,9.9,772.3
936.4,3.0,14.4,89.3,53.0,9.9,775.8
936.0,3.0,14.4,89.2,52.6,9.9,779.1
935.6,3.1,14.4,89.1,52.3,9.9,782.3
935.3,3.0,14.4,89.0,52.0,9.9,785.4
934.9,3.0,14.4,89.1,51.7,9.9,788.5
934.5,3.0,14.3,89.1,51.5,9.9,791.5
934.3,3.0,14.3,88.8,51.3,9.9,794.2
934.0,3.0,14.3,88.9,51.2,9.8,797.0
933.7,3.0,14.3,88.7,51.0,9.8,800.0
933.3,3.0,14.3,88.6,50.9,9.7,803.3
932.9,3.0,14.2,88.8,50.8,9.7,806.8
932.5,3.0,14.2,89.4,50.7,9.6,810.5
932.1,3.0,14.2,89.6,50.5,9.5,814.5
931.6,3.0,14.2,89.3,50.4,9.4,818.8
931.1,3.0,14.2,89.2,50.2,9.3,823.4
930.5,3.0,14.1,89.4,49.9,9.1,827.7
930.1,3.0,14.1,89.4,49.6,9.0,831.5
929.8,3.0,14.1,89.1,49.3,8.8,834.8
929.5,3.0,14.1,88.8,48.9,8.6,838.1
929.1,3.0,14.2,88.4,48.4,8.5,841.9
928.5,3.0,14.2,88.2,47.9,8.3,846.3
928.0,3.0,14.2,88.1,47.3,8.1,850.8
927.6,3.0,14.2,87.9,46.6,7.8,855.4
927.1,3.0,14.1,87.8,45.8,7.6,860.1
926.5,3.0,14.1,87.4,45.0,7.4,864.9
925.9,3.1,14.1,87.0,44.1,7.2,869.9
925.4,3.1,14.1,86.8,43.1,7.0,874.8
924.9,3.1,14.1,85.9,42.2,6.8,879.7
924.3,3.1,14.2,84.3,41.2,6.5,884.5
923.8,3.1,14.3,82.9,40.3,6.3,889.1
923.4,3.1,14.3,82.5,39.3,6.1,893.3
923.0,3.1,14.3,82.3,38.5,6.0,897.6
922.5,3.1,14.3,82.3,37.6,5.8,902.0
921.9,3.1,14.3,82.5,36.9,5.6,906.6
921.4,3.1,14.2,82.5,36.2,5.4,911.1
921.0,3.1,14.2,82.3,35.6,5.3,915.4
920.5,3.1,14.2,82.4,35.2,5.1,919.9
920.0,3.2,14.2,82.8,34.9,5.0,924.9
919.4,3.2,14.2,83.5,34.7,4.8,930.5
918.7,3.2,14.1,84.2,34.7,4.7,936.5
918.0,3.2,14.0,84.5,34.8,4.6,942.5
917.4,3.2,13.9,84.5,35.0,4.5,948.1
916.9,3.2,13.9,84.2,35.3,4.5,952.7
916.5,3.2,13.9,84.0,35.7,4.4,956.5
916.2,3.3,13.8,84.5,36.2,4.3,959.7
915.9,3.3,13.8,85.2,36.6,4.3,962.8
915.5,3.3,13.7,85.6,37.1,4.2,966.4
915.0,3.3,13.7,85.9,37.6,4.2,970.4
914.6,3.3,13.6,85.8,38.0,4.2,974.6
914.1,3.3,13.6,85.5,38.3,4.2,979.1
913.6,3.3,13.5,85.6,38.6,4.2,983.8
913.1,3.3,13.5,85.6,38.7,4.2,988.4
912.6,3.3,13.5,85.5,38.7,4.2,992.9
912.1,3.3,13.5,85.6,38.6,4.2,997.0
911.7,3.3,13.4,85.8,38.3,4.2,1000.7
911.4,3.3,13.4,86.0,38.0,4.2,1004.0
911.1,3.3,13.3,86.2,37.6,4.2,1007.2
910.7,3.3,13.3,86.5,37.2,4.2,1010.3
910.4,3.3,13.3,87.0,36.6,4.3,1013.4
910.0,3.3,13.2,87.3,36.0,4.3,1016.6
909.7,3.3,13.2,87.5,35.3,4.3,1020.0
909.3,3.3,13.2,88.1,34.6,4.3,1023.3
908.9,3.3,13.1,88.9,33.8,4.3,1026.6
908.6,3.3,13.1,89.5,33.1,4.3,1029.7
908.3,3.3,13.0,90.0,32.3,4.3,1032.8
907.9,3.3,13.0,90.5,31.6,4.3,1036.5
907.4,3.3,12.9,90.4,30.9,4.3,1040.9
906.8,3.3,12.9,90.2,30.2,4.3,1046.1
906.2,3.3,12.8,90.2,29.6,4.3,1051.7
905.6,3.3,12.8,90.2,29.0,4.2,1057.3
905.0,3.3,12.7,90.5,28.4,4.2,1063.2
904.4,3.3,12.6,90.8,28.0,4.2,1069.2
903.7,3.2,12.6,91.1,27.6,4.2,1075.2
903.1,3.2,12.5,91.3,27.2,4.1,1080.8
902.5,3.2,12.5,91.2,27.0,4.1,1085.7
902.1,3.2,12.5,91.1,26.8,4.1,1089.8
901.8,3.1,12.4,91.3,26.8,4.0,1093.5
901.4,3.1,12.4,91.8,26.8,4.0,1097.2
900.9,3.1,12.3,92.5,27.0,4.0,1101.1
900.5,3.1,12.3,93.1,27.2,3.9,1105.1
900.1,3.1,12.3,93.2,27.6,3.9,1109.1
899.6,3.1,12.2,93.5,28.2,3.8,1112.7
899.3,3.1,12.2,94.1,28.8,3.8,1115.8
899.1,3.1,12.1,94.8,29.5,3.7,1119.0
898.7,3.2,12.1,95.3,30.4,3.7,1122.6
898.2,3.2,12.0,95.5,31.3,3.6,1126.7
897.7,3.2,12.0,95.6,32.4,3.6,1130.9
897.3,3.2,12.0,95.5,33.5,3.5,1134.9
896.9,3.2,11.9,95.3,34.7,3.5,1138.9
896.5,3.2,11.9,95.2,35.9,3.4,1142.6
896.1,3.2,11.9,95.2,37.2,3.4,1146.3
895.7,3.2,11.9,95.3,38.4,3.3,1149.9
895.4,3.2,11.9,95.4,39.7,3.3,1153.5
894.9,3.2,11.8,95.3,40.9,3.3,1157.1
894.5,3.2,11.8,95.2,42.1,3.2,1160.6
894.2,3.2,11.8,95.0,43.2,3.2,1163.9
893.9,3.2,11.8,94.7,44.1,3.1,1167.0
893.6,3.2,11.8,94.2,45.0,3.1,1170.2
893.2,3.2,11.8,93.8,45.7,3.1,1173.4
892.9,3.2,11.8,93.9,46.2,3.0,1176.5
892.6,3.2,11.7,94.6,46.6,3.0,1179.5
892.2,3.2,11.6,94.7,46.8,3.0,1182.5
891.9,3.2,11.6,94.0,46.8,3.0,1185.5
891.6,3.2,11.6,93.6,46.6,3.0,1188.4
891.3,3.2,11.6,93.4,46.4,3.0,1191.3
891.0,3.2,11.6,93.2,46.0,3.0,1194.5
890.6,3.2,11.6,93.4,45.6,3.0,1197.7
890.2,3.3,11.6,93.9,45.1,3.0,1200.9
889.9,3.3,11.6,94.4,44.7,3.0,1203.8
889.7,3.3,11.5,94.4,44.3,3.1,1206.5
889.4,3.3,11.5,94.3,44.1,3.1,1209.1
889.1,3.3,11.5,94.4,43.9,3.2,1212.0
888.8,3.3,11.4,94.7,43.9,3.2,1215.0
888.4,3.3,11.4,94.8,44.0,3.3,1218.0
888.1,3.3,11.4,94.4,44.2,3.4,1220.9
887.9,3.3,11.4,94.1,44.7,3.4,1223.5
887.6,3.3,11.4,94.0,45.2,3.5,1226.1
887.3,3.3,11.4,93.7,45.9,3.6,1229.0
886.9,3.4,11.4,92.7,46.7,3.7,1232.4
886.5,3.4,11.5,92.1,47.6,3.8,1236.1
886.1,3.4,11.5,92.4,48.5,4.0,1240.2
885.7,3.3,11.5,92.8,49.6,4.1,1244.5
885.2,3.3,11.5,92.8,50.7,4.2,1248.9
884.7,3.3,11.4,92.5,51.8,4.3,1253.0
884.4,3.3,11.4,92.2,52.9,4.4,1256.8
884.0,3.3,11.4,92.0,54.0,4.6,1260.4
883.6,3.3,11.4,92.0,55.0,4.7,1263.8
883.3,3.3,11.3,92.2,56.0,4.8,1267.2
882.9,3.3,11.3,92.4,57.0,4.9,1270.3
882.6,3.3,11.2,92.7,57.8,4.9,1273.1
882.4,3.3,11.2,93.0,58.6,5.0,1275.6
882.1,3.3,11.2,93.1,59.4,5.1,1278.3
881.8,3.4,11.1,93.3,60.1,5.1,1281.4
881.4,3.4,11.1,93.2,60.7,5.1,1284.8
881.0,3.4,11.1,93.2,61.3,5.1,1288.4
880.6,3.4,11.1,93.2,61.9,5.1,1292.1
880.2,3.4,11.1,93.2,62.4,5.0,1295.9
879.8,3.4,11.0,93.5,62.9,4.9,1300.0
879.3,3.4,11.0,94.1,63.3,4.9,1304.5
878.8,3.4,11.0,94.4,63.7,4.7,1309.7
878.2,3.4,10.9,94.5,64.2,4.6,1315.3
877.6,3.4,10.9,94.6,64.6,4.5,1320.8
877.0,3.4,10.8,94.6,65.1,4.3,1325.8
876.7,3.4,10.8,94.6,65.6,4.1,1329.9
876.3,3.4,10.7,94.5,66.2,3.9,1333.8
875.8,3.3,10.7,94.3,66.9,3.7,1337.9
875.4,3.3,10.7,94.2,67.6,3.5,1342.0
875.0,3.3,10.7,94.4,68.6,3.3,1345.9
874.6,3.4,10.7,94.4,69.7,3.0,1349.9
874.1,3.4,10.6,94.6,71.0,2.8,1354.0
873.7,3.4,10.6,94.9,72.6,2.6,1358.2
873.2,3.4,10.6,94.8,74.5,2.4,1362.8
872.7,3.5,10.6,94.5,76.9,2.2,1367.7
872.2,3.5,10.6,94.2,79.8,2.0,1372.9
871.6,3.5,10.6,93.5,83.4,1.8,1378.2
871.0,3.5,10.6,92.1,87.8,1.6,1383.5
870.5,3.5,10.7,90.2,92.9,1.5,1388.4
870.1,3.5,10.8,87.9,99.0,1.4,1392.8
869.7,3.5,11.0,85.5,105.7,1.3,1396.9
869.2,3.5,11.1,84.5,112.8,1.2,1400.9
868.9,3.6,11.0,85.5,119.8,1.2,1404.8
868.4,3.6,11.0,86.8,126.2,1.2,1409.0
867.9,3.6,10.9,87.5,131.6,1.3,1413.5
867.4,3.6,10.8,87.7,135.8,1.4,1418.2
867.0,3.7,10.8,87.7,139.0,1.5,1422.8
866.5,3.7,10.7,87.8,141.2,1.6,1427.2
866.1,3.7,10.7,87.8,142.5,1.7,1431.4
865.6,3.7,10.7,87.5,143.2,1.8,1435.4
865.3,3.7,10.7,87.1,143.3,1.9,1439.4
864.9,3.7,10.8,86.8,143.0,2.0,1443.4
864.4,3.7,10.8,86.3,142.5,2.1,1447.8
863.9,3.7,10.8,86.1,141.7,2.3,1452.3
863.4,3.8,10.8,86.2,140.7,2.4,1457.0
862.9,3.8,10.8,86.6,139.6,2.5,1461.5
862.5,3.8,10.7,87.1,138.5,2.7,1465.8
862.1,3.8,10.7,87.4,137.3,2.8,1470.1
861.7,3.9,10.6,87.6,136.1,2.9,1474.4
861.2,3.9,10.6,87.8,135.0,3.0,1478.7
860.7,3.9,10.5,87.7,133.8,3.1,1482.7
860.4,3.9,10.5,87.3,132.7,3.2,1486.2
860.1,3.9,10.5,87.1,131.5,3.3,1489.8
859.7,3.9,10.5,87.1,130.4,3.4,1493.7
859.3,3.9,10.4,87.1,129.3,3.4,1498.2
858.6,3.9,10.4,87.2,128.1,3.5,1503.0
858.1,3.9,10.4,87.5,126.9,3.5,1507.5
857.8,3.9,10.3,87.8,125.7,3.5,1511.5
857.5,3.9,10.2,88.3,124.4,3.5,1515.3
857.0,3.8,10.2,88.7,123.1,3.5,1519.6
856.5,3.8,10.2,88.6,121.7,3.4,1524.4
855.9,3.8,10.2,88.2,120.3,3.4,1529.6
855.4,3.8,10.1,88.0,118.7,3.3,1534.9
854.8,3.8,10.1,88.2,117.1,3.2,1540.2
854.3,3.7,10.1,88.3,115.4,3.1,1545.5
853.8,3.7,10.0,88.5,113.7,3.0,1550.8
853.2,3.7,10.0,88.8,111.7,2.9,1556.3
852.6,3.7,9.9,88.9,109.7,2.8,1562.0
852.0,3.7,9.9,89.2,107.5,2.7,1567.8
851.4,3.7,9.8,89.7,105.1,2.6,1573.7
850.8,3.6,9.8,90.0,102.5,2.4,1579.7
850.2,3.6,9.7,90.0,99.6,2.3,1585.9
849.5,3.6,9.6,89.4,96.4,2.2,1592.0
848.9,3.6,9.6,88.8,92.9,2.0,1597.7
848.4,3.6,9.6,88.7,88.9,1.9,1602.9
848.0,3.7,9.5,89.2,84.5,1.8,1607.9
847.5,3.7,9.5,89.8,79.4,1.7,1612.8
846.9,3.6,9.4,90.4,73.6,1.6,1618.0
846.4,3.6,9.4,90.5,67.1,1.5,1623.4
845.8,3.6,9.3,90.2,59.8,1.4,1628.7
845.3,3.6,9.3,89.6,51.9,1.3,1633.9
844.8,3.6,9.3,88.4,43.6,1.3,1639.1
844.2,3.6,9.3,87.2,35.3,1.3,1644.3
843.7,3.6,9.3,86.1,27.4,1.4,1649.8
843.1,3.6,9.3,85.3,20.3,1.4,1655.2
842.6,3.5,9.3,84.7,14.2,1.5,1660.5
842.0,3.5,9.3,83.2,9.1,1.6,1665.3
841.7,3.5,9.4,82.0,5.1,1.8,1669.6
841.3,3.5,9.4,81.5,1.9,1.9,1673.8
840.8,3.5,9.3,81.0,359.5,2.1,1678.1
840.4,3.5,9.3,80.7,357.9,2.2,1682.6
839.9,3.5,9.3,80.8,356.8,2.4,1687.0
839.4,3.4,9.3,81.0,356.1,2.6,1691.2
839.1,3.4,9.2,81.2,355.9,2.7,1695.1
838.7,3.4,9.2,81.5,356.1,2.9,1699.2
838.2,3.4,9.1,81.4,356.6,3.1,1703.8
837.7,3.4,9.1,80.9,357.2,3.2,1708.9
837.1,3.3,9.1,80.8,358.1,3.4,1714.3
836.6,3.3,9.0,81.2,359.1,3.6,1719.7
836.0,3.3,9.0,81.5,0.2,3.7,1725.1
835.5,3.3,9.0,81.6,1.4,3.9,1730.4
835.0,3.3,8.9,81.8,2.6,4.1,1735.6
834.5,3.3,8.9,82.1,3.8,4.2,1740.8
834.0,3.3,8.8,82.2,5.0,4.4,1745.9
833.4,3.3,8.8,82.5,6.2,4.5,1750.8
833.0,3.3,8.7,82.9,7.3,4.6,1755.5
832.6,3.3,8.7,83.3,8.4,4.8,1759.9
832.1,3.3,8.6,83.8,9.3,4.9,1764.3
831.6,3.3,8.6,84.2,10.2,5.0,1769.0
831.2,3.3,8.6,84.2,11.0,5.0,1773.9
830.6,3.3,8.5,84.4,11.8,5.1,1778.9
830.1,3.3,8.5,84.4,12.4,5.1,1783.9
829.6,3.2,8.4,84.5,12.9,5.1,1788.8
829.2,3.2,8.4,84.6,13.3,5.1,1793.4
828.7,3.2,8.4,84.5,13.6,5.1,1797.8
828.3,3.2,8.3,84.2,13.8,5.1,1802.0
827.9,3.2,8.3,84.2,13.9,5.0,1806.0
827.5,3.2,8.3,84.3,13.8,4.9,1810.2
827.1,3.2,8.3,84.6,13.5,4.8,1814.4
826.6,3.2,8.2,84.8,13.1,4.7,1818.6
826.3,3.2,8.2,84.6,12.5,4.5,1822.8
825.8,3.2,8.2,84.1,11.8,4.4,1827.2
825.3,3.2,8.1,83.9,10.8,4.2,1832.0
824.8,3.2,8.1,84.1,9.6,4.1,1837.2
824.3,3.2,8.1,84.5,8.2,3.9,1842.9
823.6,3.3,8.0,85.0,6.6,3.8,1848.9
823.0,3.3,8.0,85.1,4.7,3.6,1854.8
822.5,3.3,7.9,84.6,2.5,3.4,1860.2
822.0,3.3,7.9,84.0,0.1,3.3,1865.2
821.6,3.3,7.8,83.5,357.3,3.2,1869.8
821.1,3.3,7.8,83.3,354.3,3.0,1874.5
820.6,3.3,7.7,83.0,351.1,2.9,1878.9
820.2,3.3,7.7,82.9,347.6,2.8,1882.9
819.9,3.3,7.7,83.2,344.1,2.8,1886.7
819.5,3.3,7.6,83.1,340.4,2.7,1890.3
