#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2020-01-13,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2020-01-13,23:41:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
981.2,1.2,21.8,66.7,49.4,5.2,346.2
980.7,1.2,21.7,66.6,48.9,5.3,350.9
980.1,1.2,21.7,66.4,48.5,5.3,355.8
979.5,1.2,21.7,66.6,48.3,5.4,360.9
979.0,1.2,21.6,66.9,48.1,5.5,366.1
978.3,1.2,21.5,67.3,47.9,5.5,371.1
977.8,1.2,21.5,67.3,47.9,5.6,375.8
977.4,1.2,21.4,67.3,47.9,5.6,380.0
976.9,1.2,21.4,67.3,48.0,5.7,384.2
976.4,1.2,21.3,67.3,48.1,5.7,388.3
975.9,1.3,21.3,67.3,48.2,5.8,392.6
975.4,1.3,21.3,67.6,48.3,5.8,397.1
974.9,1.3,21.3,68.0,48.5,5.8,402.0
974.3,1.3,21.2,68.5,48.6,5.8,407.4
973.6,1.3,21.2,69.0,48.7,5.8,413.6
972.8,1.2,21.1,69.4,48.7,5.8,420.3
972.1,1.2,21.1,69.6,48.8,5.8,427.2
971.3,1.2,21.0,69.9,48.9,5.8,434.2
970.5,1.2,20.9,70.5,48.9,5.8,441.2
969.7,1.2,20.8,70.9,49.0,5.8,448.0
969.0,1.2,20.7,71.3,49.0,5.8,454.7
968.2,1.2,20.7,71.4,49.1,5.8,461.2
967.5,1.2,20.6,71.3,49.1,5.7,467.7
966.8,1.2,20.5,71.2,49.2,5.7,474.0
966.1,1.2,20.5,71.5,49.3,5.7,480.2
965.5,1.2,20.5,71.8,49.5,5.6,486.3
964.8,1.2,20.4,71.8,49.7,5.6,492.5
964.1,1.2,20.3,72.0,50.0,5.6,498.6
963.4,1.2,20.3,72.4,50.3,5.6,504.7
962.7,1.2,20.2,72.7,50.7,5.5,510.5
962.1,1.2,20.1,72.9,51.1,5.5,515.9
961.6,1.2,20.1,73.1,51.6,5.5,521.0
961.0,1.2,20.0,73.2,52.2,5.5,526.1
960.5,1.2,20.0,72.8,52.8,5.5,531.4
959.9,1.2,20.0,72.0,53.4,5.6,536.8
959.2,1.2,20.0,71.8,54.1,5.6,542.2
958.6,1.2,19.9,72.3,54.7,5.6,547.2
958.2,1.2,19.8,72.9,55.4,5.7,551.6
957.7,1.2,19.8,73.3,56.0,5.8,555.7
957.3,1.2,19.7,73.9,56.6,5.9,559.7
956.8,1.2,19.7,74.4,57.1,6.0,563.8
956.3,1.2,19.6,74.3,57.5,6.1,568.2
955.8,1.2,19.6,74.0,57.9,6.2,572.9
955.3,1.3,19.6,74.1,58.1,6.4,577.9
954.7,1.3,19.5,74.6,58.3,6.5,583.2
954.0,1.3,19.5,75.1,58.3,6.7,588.5
953.5,1.3,19.4,75.7,58.2,6.8,594.0
952.9,1.3,19.3,76.4,58.0,7.0,599.7
952.2,1.3,19.3,76.9,57.7,7.2,605.5
951.6,1.3,19.2,77.0,57.3,7.4,611.1
951.0,1.3,19.2,76.9,56.7,7.6,616.0
950.6,1.2,19.1,76.6,56.1,7.7,620.1
950.2,1.2,19.1,76.5,55.5,7.9,623.6
949.9,1.2,19.0,76.3,54.8,8.1,627.2
949.4,1.2,19.0,75.7,54.0,8.3,630.9
949.0,1.2,19.0,75.0,53.2,8.5,634.7
948.6,1.2,19.0,74.6,52.4,8.7,638.5
948.1,1.2,19.0,74.6,51.5,8.8,642.1
947.8,1.2,18.9,75.1,50.7,9.0,645.5
947.5,1.2,18.9,75.2,49.9,9.1,649.0
947.0,1.2,18.9,74.5,49.1,9.3,653.0
946.5,1.2,18.8,74.8,48.3,9.4,657.1
946.1,1.3,18.8,75.7,47.6,9.5,661.1
945.6,1.3,18.8,75.5,46.9,9.6,665.0
945.2,1.3,18.8,74.8,46.3,9.7,668.9
944.8,1.3,18.8,75.5,45.7,9.8,673.0
944.3,1.3,18.7,77.5,45.3,9.8,677.6
943.7,1.3,18.6,77.8,44.9,9.8,682.4
943.2,1.3,18.6,76.3,44.5,9.9,686.7
942.8,1.3,18.5,74.9,44.3,9.9,690.5
942.5,1.3,18.5,74.8,44.2,9.9,693.7
942.2,1.3,18.5,75.7,44.1,9.9,696.7
941.9,1.3,18.4,76.0,44.2,9.8,699.9
941.4,1.3,18.4,75.3,44.4,9.8,703.8
940.9,1.3,18.4,74.6,44.7,9.8,708.4
940.4,1.3,18.4,74.3,45.0,9.7,713.7
939.7,1.3,18.4,74.6,45.5,9.6,719.4
939.0,1.3,18.3,75.3,46.1,9.6,725.1
938.4,1.3,18.2,76.0,46.7,9.5,730.2
938.0,1.3,18.2,75.9,47.4,9.4,734.6
937.6,1.3,18.1,75.5,48.2,9.3,739.0
937.1,1.3,18.1,75.3,49.1,9.3,743.6
936.5,1.2,18.1,75.7,49.9,9.2,748.7
935.9,1.2,18.0,76.3,50.9,9.1,753.7
935.4,1.2,18.0,76.1,51.8,9.1,758.3
935.0,1.2,17.9,76.4,52.7,9.0,762.4
934.6,1.3,17.9,77.5,53.6,9.0,766.0
934.2,1.3,17.8,78.5,54.5,8.9,769.6
933.8,1.3,17.8,78.9,55.4,8.9,773.5
933.3,1.3,17.8,78.9,56.1,8.9,777.9
932.8,1.3,17.7,79.0,56.8,8.8,782.7
932.2,1.3,17.7,78.7,57.4,8.8,787.4
931.7,1.3,17.7,77.3,58.0,8.8,791.9
931.3,1.3,17.7,73.9,58.4,8.8,796.1
930.9,1.3,17.8,69.9,58.8,8.8,800.1
930.5,1.3,17.8,68.3,59.0,8.9,804.4
929.9,1.3,17.8,68.6,59.2,8.9,808.8
929.4,1.3,17.8,68.9,59.3,8.9,813.2
929.0,1.3,17.7,69.0,59.4,8.9,817.3
928.6,1.3,17.7,69.1,59.3,9.0,821.4
928.1,1.3,17.6,69.1,59.2,9.0,825.5
927.7,1.3,17.6,69.0,59.1,9.0,829.7
927.2,1.3,17.6,69.0,58.9,9.1,834.3
926.7,1.3,17.5,69.1,58.8,9.1,839.2
926.1,1.3,17.5,69.4,58.6,9.2,844.1
925.6,1.3,17.5,69.9,58.4,9.2,848.9
925.1,1.3,17.5,71.0,58.2,9.2,853.3
924.7,1.3,17.4,71.8,58.0,9.3,857.5
924.2,1.3,17.4,71.9,57.9,9.3,861.9
923.7,1.3,17.4,71.9,57.8,9.3,866.4
923.2,1.3,17.3,71.8,57.7,9.4,870.8
922.8,1.3,17.3,71.7,57.6,9.4,875.0
922.3,1.3,17.3,71.6,57.6,9.4,879.0
921.9,1.3,17.2,71.6,57.6,9.5,883.3
921.4,1.3,17.2,71.6,57.6,9.5,888.1
920.8,1.3,17.2,71.7,57.7,9.5,893.6
920.1,1.3,17.2,71.7,57.8,9.5,899.8
919.4,1.3,17.1,71.6,57.9,9.5,906.2
918.7,1.3,17.1,71.1,58.0,9.5,912.2
918.2,1.3,17.0,70.3,58.1,9.5,917.6
917.7,1.3,17.0,69.8,58.2,9.6,922.4
917.2,1.3,17.0,69.8,58.4,9.5,926.6
916.8,1.3,16.9,70.0,58.5,9.5,930.5
916.4,1.3,16.9,70.4,58.7,9.5,934.4
915.9,1.3,16.8,70.8,58.8,9.5,938.7
915.5,1.3,16.8,71.1,59.0,9.5,943.3
914.9,1.3,16.7,71.4,59.1,9.5,948.3
914.3,1.3,16.7,71.8,59.3,9.4,953.2
913.9,1.3,16.7,72.2,59.5,9.4,957.8
913.4,1.3,16.6,72.4,59.7,9.4,962.3
912.9,1.3,16.6,72.7,59.8,9.3,966.5
912.5,1.3,16.5,73.0,60.1,9.3,970.7
912.0,1.3,16.5,73.2,60.3,9.2,974.8
911.6,1.3,16.4,73.3,60.5,9.2,979.1
911.1,1.3,16.4,73.2,60.8,9.1,983.5
910.6,1.3,16.4,73.1,61.1,9.1,988.4
910.0,1.3,16.4,72.9,61.5,9.0,993.7
909.4,1.3,16.4,72.9,61.8,9.0,999.5
908.8,1.3,16.3,72.9,62.2,9.0,1005.4
908.1,1.3,16.3,72.8,62.6,8.9,1011.5
907.5,1.3,16.2,72.7,63.0,8.9,1017.7
906.8,1.3,16.1,72.7,63.5,8.9,1024.1
906.1,1.3,16.1,72.5,63.9,8.9,1030.4
905.5,1.3,16.1,72.2,64.3,8.9,1036.3
904.9,1.3,16.0,71.9,64.7,9.0,1041.7
904.4,1.3,15.9,71.7,65.1,9.0,1046.5
904.0,1.3,15.9,71.6,65.4,9.0,1050.8
903.5,1.3,15.9,71.6,65.7,9.1,1055.0
903.1,1.3,15.8,71.5,66.0,9.1,1059.1
902.7,1.3,15.8,71.5,66.2,9.2,1063.3
902.2,1.3,15.8,71.6,66.4,9.2,1067.9
901.6,1.3,15.7,71.8,66.4,9.3,1072.7
901.1,1.3,15.7,72.1,66.4,9.4,1077.5
900.6,1.3,15.6,72.3,66.4,9.5,1082.0
900.2,1.3,15.6,72.3,66.3,9.5,1086.2
899.8,1.3,15.5,72.1,66.1,9.6,1090.3
899.3,1.3,15.5,71.9,65.9,9.6,1094.6
898.8,1.3,15.5,71.5,65.6,9.7,1099.1
898.3,1.3,15.5,71.3,65.3,9.7,1103.9
897.8,1.3,15.5,71.3,64.9,9.8,1108.6
897.3,1.3,15.4,71.5,64.6,9.8,1113.3
896.8,1.3,15.4,71.9,64.2,9.8,1118.0
896.3,1.3,15.3,72.5,63.9,9.8,1122.8
895.8,1.3,15.3,73.0,63.6,9.8,1127.9
895.2,1.3,15.2,73.2,63.3,9.8,1133.6
894.6,1.3,15.2,73.3,63.1,9.7,1139.8
893.8,1.3,15.2,73.3,62.9,9.7,1146.3
893.1,1.3,15.1,73.4,62.8,9.7,1152.7
892.6,1.3,15.1,73.1,62.7,9.6,1158.6
892.0,1.3,15.0,72.9,62.7,9.6,1164.2
891.4,1.2,14.9,73.0,62.9,9.5,1169.3
890.9,1.2,14.9,73.2,63.1,9.5,1174.1
890.5,1.2,14.8,73.3,63.3,9.4,1178.7
890.0,1.3,14.8,73.3,63.7,9.4,1183.3
889.4,1.3,14.8,73.3,64.2,9.3,1188.4
888.9,1.3,14.7,73.6,64.7,9.3,1193.7
888.3,1.3,14.7,73.8,65.2,9.3,1199.1
887.7,1.3,14.6,73.9,65.9,9.2,1204.1
887.3,1.3,14.6,74.0,66.5,9.2,1208.8
886.8,1.3,14.5,74.2,67.1,9.2,1213.0
886.4,1.3,14.5,74.5,67.8,9.2,1217.1
886.0,1.3,14.5,74.7,68.4,9.1,1221.3
885.5,1.3,14.4,75.1,69.0,9.1,1225.6
885.1,1.3,14.4,75.4,69.6,9.1,1229.8
884.6,1.3,14.3,75.7,70.1,9.1,1234.0
884.2,1.3,14.3,75.9,70.5,9.1,1238.2
883.7,1.3,14.2,76.0,70.9,9.0,1242.6
883.3,1.3,14.2,76.1,71.2,9.0,1247.2
882.8,1.3,14.2,76.2,71.5,9.0,1252.0
882.3,1.3,14.2,76.4,71.6,8.9,1256.9
881.7,1.3,14.1,76.5,71.7,8.9,1261.8
881.2,1.3,14.0,76.6,71.7,8.8,1266.4
880.8,1.3,14.0,76.6,71.7,8.8,1270.7
880.4,1.3,14.0,76.7,71.5,8.7,1274.8
880.0,1.3,13.9,77.3,71.3,8.6,1278.8
879.5,1.3,13.9,78.1,71.1,8.5,1283.0
879.1,1.3,13.9,78.7,70.8,8.4,1287.4
878.6,1.3,13.8,79.1,70.5,8.4,1292.1
878.1,1.3,13.8,79.5,70.1,8.3,1297.0
877.5,1.3,13.7,79.7,69.7,8.2,1302.1
877.0,1.3,13.7,79.8,69.3,8.1,1307.1
876.5,1.3,13.6,79.7,68.8,8.0,1312.0
876.0,1.3,13.6,79.6,68.4,7.9,1316.4
875.6,1.3,13.6,79.5,67.9,7.9,1320.5
875.2,1.3,13.5,79.4,67.4,7.8,1324.3
874.9,1.3,13.5,79.2,67.0,7.8,1328.1
874.5,1.3,13.5,79.1,66.5,7.7,1332.1
874.0,1.3,13.4,79.1,66.0,7.7,1336.3
873.5,1.3,13.4,79.2,65.6,7.7,1340.5
873.1,1.3,13.4,79.3,65.1,7.7,1344.7
872.7,1.3,13.3,79.5,64.6,7.7,1348.7
872.3,1.3,13.3,79.5,64.2,7.7,1352.8
871.9,1.3,13.3,79.7,63.7,7.7,1356.9
871.4,1.3,13.2,79.9,63.2,7.8,1361.1
871.0,1.3,13.2,80.3,62.8,7.8,1365.4
870.5,1.3,13.2,80.7,62.3,7.9,1369.9
870.1,1.3,13.1,81.2,61.8,7.9,1374.5
869.6,1.3,13.1,81.7,61.3,8.0,1379.3
869.0,1.3,13.1,81.8,60.8,8.0,1384.1
868.6,1.3,13.0,81.9,60.2,8.1,1388.7
868.2,1.3,13.0,82.0,59.7,8.1,1392.9
867.7,1.3,12.9,82.2,59.1,8.2,1397.0
867.3,1.3,12.9,82.5,58.5,8.2,1401.0
866.9,1.3,12.9,82.7,57.9,8.2,1404.8
866.5,1.3,12.8,82.6,57.3,8.3,1408.7
866.1,1.3,12.8,82.2,56.7,8.3,1412.7
865.7,1.3,12.8,81.3,56.1,8.3,1416.9
865.2,1.3,12.8,80.4,55.4,8.3,1421.4
864.7,1.3,12.8,80.5,54.8,8.4,1426.2
864.2,1.3,12.7,81.1,54.2,8.4,1431.5
863.6,1.3,12.7,81.6,53.7,8.4,1437.1
863.0,1.3,12.6,81.7,53.1,8.4,1443.0
862.4,1.3,12.6,81.6,52.5,8.4,1448.6
861.9,1.3,12.6,81.9,52.0,8.3,1453.8
861.4,1.3,12.5,82.8,51.5,8.3,1458.6
860.9,1.3,12.5,83.5,51.1,8.3,1463.1
860.5,1.3,12.4,83.8,50.6,8.3,1467.5
860.0,1.3,12.4,83.8,50.3,8.2,1472.1
859.5,1.3,12.3,83.5,49.9,8.2,1476.9
859.0,1.3,12.3,83.9,49.6,8.1,1481.6
858.6,1.3,12.3,85.1,49.3,8.1,1486.1
858.1,1.3,12.2,86.8,49.1,8.0,1490.5
857.7,1.3,12.1,87.9,48.9,8.0,1494.7
857.3,1.3,12.1,88.3,48.8,7.9,1498.7
856.9,1.3,12.0,88.6,48.7,7.8,1502.6
856.5,1.3,12.0,88.6,48.7,7.7,1506.4
856.1,1.3,12.0,88.5,48.8,7.6,1510.3
855.7,1.3,11.9,88.4,48.9,7.5,1514.3
855.3,1.3,11.9,88.4,49.0,7.4,1518.7
854.8,1.3,11.9,88.6,49.2,7.3,1523.8
854.2,1.3,11.9,88.5,49.5,7.2,1529.5
853.5,1.3,11.8,87.7,49.8,7.1,1535.5
852.9,1.3,11.8,85.4,50.2,6.9,1541.6
852.3,1.3,11.7,82.3,50.7,6.8,1547.3
851.8,1.3,11.7,80.0,51.2,6.6,1552.5
851.3,1.3,11.7,79.3,51.8,6.5,1557.2
850.9,1.3,11.7,79.4,52.4,6.3,1561.9
850.4,1.3,11.7,79.8,53.1,6.2,1566.7
849.9,1.3,11.7,80.3,53.8,6.0,1571.9
849.3,1.3,11.6,80.7,54.5,5.9,1577.2
848.7,1.3,11.6,81.0,55.2,5.7,1582.4
848.3,1.3,11.6,81.2,55.9,5.6,1587.0
847.9,1.3,11.5,81.2,56.6,5.5,1591.0
847.6,1.3,11.5,81.3,57.2,5.3,1594.7
847.1,1.3,11.5,81.3,57.7,5.2,1598.3
846.8,1.3,11.4,81.3,58.0,5.1,1601.8
846.5,1.3,11.4,81.2,58.3,5.0,1605.4
846.1,1.3,11.4,80.9,58.3,4.9,1609.4
845.6,1.3,11.4,80.7,58.2,4.9,1613.6
845.1,1.3,11.4,80.5,57.8,4.8,1617.8
844.8,1.3,11.4,80.0,57.2,4.8,1621.7
844.4,1.3,11.4,79.4,56.4,4.7,1625.4
844.1,1.3,11.4,79.1,55.3,4.7,1629.1
843.6,1.3,11.4,79.0,54.0,4.7,1633.3
843.2,1.3,11.3,79.2,52.4,4.6,1637.8
842.7,1.3,11.3,79.3,50.7,4.6,1642.6
842.2,1.3,11.3,79.6,48.8,4.6,1647.5
841.7,1.3,11.2,79.8,46.8,4.7,1652.5
841.2,1.3,11.2,80.0,44.7,4.7,1657.5
840.7,1.3,11.2,80.1,42.5,4.7,1662.4
840.2,1.3,11.1,80.4,40.4,4.8,1667.3
839.7,1.3,11.1,80.8,38.2,4.8,1671.9
839.3,1.3,11.1,81.2,36.2,4.9,1676.1
838.9,1.3,11.0,81.6,34.3,5.0,1680.0
838.5,1.3,10.9,82.0,32.4,5.1,1683.9
838.2,1.3,10.9,82.4,30.8,5.1,1687.7
837.8,1.3,10.9,83.0,29.3,5.2,1691.6
837.4,1.3,10.8,83.4,28.0,5.3,1695.6
837.0,1.3,10.8,84.1,26.9,5.3,1699.5
836.6,1.3,10.8,85.2,26.0,5.4,1703.4
836.2,1.3,10.7,86.9,25.3,5.5,1707.4
835.8,1.3,10.7,88.0,24.8,5.5,1711.6
835.3,1.3,10.7,88.2,24.6,5.6,1715.9
834.9,1.3,10.6,88.2,24.6,5.6,1720.0
834.5,1.3,10.6,88.3,24.8,5.6,1723.9
834.2,1.3,10.6,88.5,25.3,5.7,1727.6
833.8,1.3,10.6,88.7,25.9,5.7,1731.4
833.4,1.3,10.5,88.8,26.7,5.7,1735.6
832.9,1.3,10.5,89.1,27.7,5.8,1739.9
832.5,1.3,10.5,89.6,28.8,5.8,1744.4
832.1,1.3,10.4,90.2,30.0,5.8,1749.0
831.6,1.3,10.4,90.8,31.2,5.9,1754.0
831.0,1.3,10.4,91.5,32.5,5.9,1759.5
830.4,1.3,10.3,92.0,33.9,6.0,1765.0
829.9,1.3,10.3,92.4,35.2,6.0,1770.4
829.4,1.3,10.2,92.5,36.4,6.1,1775.6
828.9,1.3,10.2,92.3,37.6,6.2,1780.4
828.4,1.3,10.1,91.8,38.7,6.2,1784.8
828.1,1.3,10.1,91.6,39.7,6.3,1788.9
827.7,1.3,10.1,91.8,40.5,6.4,1792.9
827.3,1.3,10.1,92.1,41.2,6.5,1796.9
826.8,1.3,10.1,92.1,41.8,6.6,1800.9
826.5,1.3,10.0,92.0,42.3,6.7,1805.1
826.0,1.3,10.0,92.2,42.7,6.8,1809.5
825.5,1.3,10.0,93.2,42.9,6.9,1814.0
825.1,1.3,9.9,94.4,43.0,6.9,1818.6
824.6,1.3,9.9,95.9,43.0,7.0,1823.3
824.2,1.3,9.9,97.4,42.9,7.1,1827.9
823.7,1.3,9.9,98.2,42.7,7.2,1832.3
823.3,1.3,9.9,98.6,42.5,7.2,1836.3
823.0,1.3,9.9,98.5,42.2,7.3,1839.9
822.7,1.3,9.9,98.0,41.9,7.4,1843.7
822.3,1.3,9.9,97.9,41.6,7.4,1848.2
821.7,1.3,9.9,98.1,41.3,7.5,1853.8
821.0,1.3,9.9,98.3,41.0,7.5,1860.0
820.4,1.3,9.8,98.0,40.7,7.6,1865.9
819.9,1.3,9.8,97.5,40.4,7.6,1871.0
819.5,1.3,9.8,97.0,40.1,7.6,1875.3
819.1,1.3,9.8,96.9,39.8,7.7,1879.3
818.7,1.3,9.8,97.0,39.6,7.7,1883.4
818.3,1.3,9.8,97.4,39.4,7.7,1887.9
817.8,1.3,9.8,97.7,39.3,7.7,1892.7
817.3,1.3,9.7,98.1,39.1,7.8,1897.4
816.9,1.3,9.7,98.5,39.0,7.8,1901.8
816.5,1.3,9.7,98.8,38.9,7.8,1906.2
816.1,1.3,9.6,98.9,38.9,7.8,1910.6
815.6,1.3,9.6,98.8,38.8,7.8,1915.0
815.2,1.3,9.6,98.7,38.7,7.8,1919.2
814.8,1.3,9.5,98.8,38.7,7.8,1923.1
814.5,1.3,9.5,99.0,38.6,7.8,1926.7
814.1,1.3,9.5,99.1,38.5,7.8,1930.3
813.8,1.3,9.5,99.2,38.5,7.8,1934.0
813.4,1.3,9.4,99.2,38.4,7.8,1937.7
813.0,1.3,9.4,99.1,38.3,7.8,1941.3
812.6,1.3,9.4,98.8,38.3,7.8,1944.9
812.3,1.3,9.4,98.6,38.2,7.9,1948.4
812.2,1.3,9.3,98.3,38.1,7.9,1952.5
811.4,1.3,9.3,98.1,38.0,7.9,1957.6
810.8,1.3,9.2,98.2,37.9,7.9,1963.2
810.4,1.3,9.2,98.5,37.8,7.9,1968.2
810.0,1.2,9.2,98.8,37.7,7.9,1973.0
809.5,1.2,9.2,99.1,37.6,8.0,1978.1
808.9,1.2,9.1,99.1,37.6,8.0,1983.5
808.4,1.2,9.1,99.0,37.5,8.0,1989.3
807.8,1.2,9.1,99.1,37.4,8.1,1995.2
807.2,1.2,9.0,99.3,37.4,8.1,2000.9
806.7,1.2,9.0,99.4,37.3,8.2,2006.1
806.3,1.2,9.0,99.2,37.3,8.2,2010.7
805.9,1.2,9.0,99.1,37.2,8.3,2015.0
805.5,1.2,8.9,99.2,37.1,8.4,2019.4
805.0,1.2,8.9,99.2,37.1,8.5,2024.0
804.5,1.2,8.9,98.8,37.0,8.6,2028.9
804.0,1.2,8.9,98.7,37.0,8.6,2033.7
803.6,1.2,8.9,98.7,36.9,8.7,2038.4
803.1,1.2,8.8,98.8,36.8,8.8,2042.9
802.8,1.2,8.8,99.0,36.7,9.0,2047.2
802.3,1.2,8.8,99.2,36.5,9.1,2051.5
801.9,1.2,8.8,99.3,36.3,9.2,2055.9
801.5,1.2,8.8,99.4,36.1,9.3,2060.1
801.1,1.2,8.7,99.6,35.8,9.4,2064.5
800.7,1.2,8.7,99.5,35.5,9.5,2069.0
800.2,1.2,8.6,99.2,35.2,9.7,2073.6
799.7,1.2,8.6,99.0,34.9,9.8,2078.2
799.3,1.2,8.6,98.8,34.5,9.9,2082.7
798.9,1.2,8.6,98.6,34.1,10.0,2087.0
798.5,1.2,8.5,98.5,33.8,10.1,2091.3
798.0,1.2,8.5,98.7,33.3,10.2,2095.7
797.6,1.2,8.5,99.0,32.9,10.3,2100.2
797.2,1.2,8.4,99.2,32.5,10.4,2104.8
796.7,1.2,8.4,99.3,32.0,10.4,2109.4
796.3,1.2,8.4,99.3,31.5,10.5,2113.9
795.9,1.2,8.4,98.9,31.0,10.5,2118.1
795.5,1.2,8.4,98.3,30.6,10.6,2122.3
795.1,1.2,8.4,98.1,30.1,10.6,2126.7
794.6,1.2,8.4,98.0,29.6,10.6,2131.4
794.2,1.2,8.4,98.0,29.1,10.6,2136.2
793.7,1.2,8.4,98.0,28.7,10.6,2141.2
793.2,1.2,8.4,97.9,28.2,10.5,2146.2
792.7,1.2,8.3,97.8,27.8,10.5,2151.3
792.2,1.2,8.3,97.7,27.4,10.4,2156.5
791.7,1.2,8.3,97.6,27.0,10.3,2161.6
791.2,1.2,8.3,97.3,26.6,10.2,2166.7
790.8,1.2,8.3,96.4,26.2,10.1,2171.9
790.3,1.2,8.3,94.6,25.9,10.0,2177.1
789.7,1.2,8.3,92.5,25.6,9.9,2182.5
789.2,1.2,8.3,91.6,25.4,9.8,2187.9
788.7,1.2,8.2,92.9,25.2,9.7,2193.0
788.3,1.2,8.2,93.8,25.0,9.5,2198.3
787.8,1.2,8.1,92.7,24.9,9.4,2204.2
787.1,1.2,8.0,90.0,24.9,9.2,2210.9
786.3,1.2,7.9,87.6,24.9,9.1,2218.1
785.7,1.2,7.8,86.0,25.0,9.0,2224.9
785.1,1.2,7.7,85.0,25.1,8.8,2230.9
784.6,1.2,7.6,85.4,25.3,8.7,2236.3
784.1,1.2,7.6,87.7,25.5,8.5,2241.3
783.7,1.2,7.8,90.8,25.8,8.4,2246.2
783.2,1.2,8.0,92.0,26.2,8.3,2251.5
782.7,1.2,8.1,90.7,26.7,8.1,2257.1
782.1,1.3,8.2,89.3,27.2,8.0,2263.0
781.5,1.3,8.1,88.6,27.8,7.8,2268.9
781.0,1.3,8.1,87.0,28.5,7.7,2274.6
