CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970315 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 16.510
Integrated O3 until EOF (DU)     : 132.958
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      980.980   296.140    74.000     1.044    10.640     0.095  9000.000  9000.000   297.760   330.300     0.01353
 0.4      969.820   295.440    73.710     1.100    11.342     0.195  9000.000  9000.000   298.030   329.520     0.01306
 0.5      958.710   294.560    76.943     1.100    11.474     0.296  9000.000  9000.000   298.120   329.710     0.01305
 0.6      947.730   293.800    78.750     1.075    11.343     0.394  9000.000  9000.000   298.330   329.620     0.01288
 0.7      936.880   293.430    76.000     1.000    10.674     0.486  9000.000  9000.000   298.930   328.900     0.01230
 0.8      926.050   292.690    76.824     1.000    10.799     0.578  9000.000  9000.000   299.160   328.490     0.01199
