CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19950917 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 25.361
Integrated O3 until EOF (DU)     : 123.617
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      988.830   290.670    72.369     2.800    28.316     0.259  9000.000  9000.000   291.600   313.860     0.00928
 0.4      977.280   289.740    76.038     2.800    28.651     0.520  9000.000  9000.000   291.640   314.020     0.00930
 0.5      965.900   288.880    79.500     2.800    28.989     0.781  9000.000  9000.000   291.740   314.210     0.00930
 0.6      954.600   287.940    85.695     2.700    28.284     1.033  9000.000  9000.000   291.770   314.900     0.00954
 0.7      943.430   287.080    89.913     2.700    28.619     1.286  9000.000  9000.000   291.880   315.170     0.00957
 0.8      932.310   286.580    92.000     2.700    28.960     1.540  9000.000  9000.000   292.360   315.790     0.00960
