CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19990303 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 37.900
Integrated O3 until EOF (DU)     : 64.868
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      987.430   293.450    76.000     1.493    15.123     0.137    -6.985    -1.274   294.510   322.490     0.01166
 0.4      976.100   293.000    73.000     1.500    15.367     0.275    -7.906    -0.831   295.030   321.550     0.01102
 0.5      964.820   292.370    76.769     1.480    15.340     0.411    -8.495    -0.297   295.370   322.590     0.01127
 0.6      953.670   291.730    80.167     1.470    15.414     0.547    -8.910     0.337   295.700   323.410     0.01143
 0.7      942.600   290.730    85.222     1.460    15.489     0.682    -9.150     0.962   295.660   323.700     0.01153
 0.8      931.700   290.000    84.000     1.464    15.719     0.818    -8.835     1.717   295.900   322.660     0.01096
