CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19981205 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.500
Integrated O3 until EOF (DU)     : 234.789
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      985.770   293.520    70.667     1.530    15.521     0.140  9000.000  9000.000   294.720   320.900     0.01091
 0.4      974.300   292.540    73.222     1.580    16.217     0.286  9000.000  9000.000   294.720   320.610     0.01075
 0.5      963.100   291.750    77.000     1.590    16.509     0.433  9000.000  9000.000   294.890   321.190     0.01088
 0.6      951.980   290.740    80.063     1.570    16.492     0.578  9000.000  9000.000   294.840   320.860     0.01073
 0.7      940.870   289.720    87.158     1.540    16.368     0.721  9000.000  9000.000   294.790   321.720     0.01106
 0.8      929.930   288.770    90.000     1.530    16.453     0.864  9000.000  9000.000   294.810   321.370     0.01087
