CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20050919 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.188
Integrated O3 until EOF (DU)     : 287.924
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      987.980   286.280    74.149     2.801    28.356     0.264     1.686     4.633   287.260   304.410     0.00715
 0.4      976.190   285.340    75.265     2.807    28.758     0.528     1.244     4.795   287.310   303.930     0.00690
 0.5      964.640   284.430    77.393     2.820    29.232     0.795     0.079     4.118   287.360   303.690     0.00676
 0.6      953.200   283.550    82.000     2.850    29.899     1.066    -0.059     3.400   287.450   304.010     0.00683
 0.7      941.790   282.890    78.636     2.822    29.970     1.335    -0.202     3.206   287.760   303.190     0.00634
 0.8      930.560   282.090    77.000     2.820    30.304     1.604     0.088     3.198   287.930   302.480     0.00595
 0.9      919.290   281.340    80.000     2.840    30.893     1.876     0.698     3.226   288.170   302.750     0.00595
