CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19950819 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.389
Integrated O3 until EOF (DU)     : 209.568
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      981.620   288.720    88.170     2.034    20.721     0.190  9000.000  9000.000   290.250   314.390     0.01004
 0.4      970.110   287.980    90.474     2.026    20.887     0.379  9000.000  9000.000   290.480   314.460     0.00994
 0.5      958.700   287.300    93.258     2.063    21.518     0.573  9000.000  9000.000   290.770   314.770     0.00991
 0.6      947.390   286.820    92.207     2.000    21.111     0.760  9000.000  9000.000   291.270   314.620     0.00961
 0.7      936.240   285.920    91.313     1.969    21.028     0.946  9000.000  9000.000   291.340   313.480     0.00908
 0.8      925.180   285.260    92.000     1.839    19.875     1.119  9000.000  9000.000   291.650   313.320     0.00886
