CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970504 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 5.936
Integrated O3 until EOF (DU)     : 269.748
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      985.550   290.250    56.500     2.800    28.411     0.260  9000.000  9000.000   291.460   308.450     0.00708
 0.4      974.110   288.960    61.966     2.703    27.753     0.512  9000.000  9000.000   291.130   308.540     0.00723
 0.5      962.650   288.050    64.000     2.650    27.528     0.759  9000.000  9000.000   291.190   308.400     0.00712
 0.6      951.360   287.110    66.469     2.653    27.887     1.008  9000.000  9000.000   291.220   308.280     0.00703
 0.7      940.090   286.040    73.379     2.700    28.721     1.262  9000.000  9000.000   291.120   308.960     0.00732
 0.8      928.990   285.060    76.375     2.700    29.064     1.517  9000.000  9000.000   291.100   308.760     0.00722
