CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970628 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 9.815
Integrated O3 until EOF (DU)     : 214.863
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
17.7       81.733   206.120     0.000     3.200   391.520    48.665  9000.000  9000.000   420.630   421.710     0.00000
17.8       80.392   205.830     0.000     3.285   408.570    49.094  9000.000  9000.000   422.040   423.130     0.00000
17.9       79.061   205.440     0.000     3.100   392.100    49.501  9000.000  9000.000   423.240   424.330     0.00000
18.0       77.758   205.030     0.000     3.000   385.810    49.895  9000.000  9000.000   424.410   425.510     0.00000
18.1       76.472   204.830     0.000     3.021   395.000    50.292  9000.000  9000.000   426.010   427.120     0.00000
18.2       75.212   204.560     0.000     3.100   412.170    50.700  9000.000  9000.000   427.460   428.580     0.00000
18.3       73.963   204.700     0.000     3.587   485.040    51.172  9000.000  9000.000   429.800   430.940     0.00000
18.4       72.744   205.600     0.760     4.656   640.050    51.781  9000.000  9000.000   433.740   434.900     0.00000
18.5       71.547   206.130     1.000     6.445   900.820    52.623  9000.000  9000.000   436.910   438.090     0.00000
18.6       70.371   205.960     1.000     7.429  1055.800    53.595  9000.000  9000.000   438.630   439.820     0.00000
18.7       69.206   205.450     1.000     7.600  1098.200    54.591  9000.000  9000.000   439.630   440.820     0.00000
18.8       68.067   205.450     1.000     7.592  1115.300    55.586  9000.000  9000.000   441.710   442.920     0.00000
18.9       66.944   205.770     1.000     7.319  1093.200    56.543  9000.000  9000.000   444.490   445.720     0.00000
19.0       65.846   206.370     1.000     7.533  1144.000    57.526  9000.000  9000.000   447.900   449.140     0.00000
19.1       64.768   206.860     1.000     8.421  1300.200    58.622  9000.000  9000.000   451.070   452.330     0.00000
19.2       63.700   206.950     1.000     9.100  1428.600    59.806  9000.000  9000.000   453.410   454.690     0.00000
19.3       62.663   206.570     1.000     8.675  1384.400    60.937  9000.000  9000.000   454.710   456.000     0.00000
19.4       61.631   206.360     1.000     8.388  1361.000    62.032  9000.000  9000.000   456.400   457.700     0.00000
19.5       60.620   206.300     1.000     7.820  1290.000    63.052  9000.000  9000.000   458.410   459.720     0.00000
19.6       59.622   206.380     0.000     8.784  1473.300    64.198  9000.000  9000.000   460.770   462.090     0.00000
19.7       58.648   206.550     0.919     8.424  1436.400    65.297  9000.000  9000.000   463.310   464.660     0.00000
19.8       57.689   206.610     1.000     8.287  1436.500    66.377  9000.000  9000.000   465.640   467.000     0.00000
19.9       56.740   206.720     1.000     8.040  1416.900    67.424  9000.000  9000.000   468.080   469.450     0.00000
20.0       55.813   207.080     0.000     8.585  1538.200    68.540  9000.000  9000.000   471.110   472.490     0.00000
20.1       54.900   207.490     0.000     9.260  1686.700    69.742  9000.000  9000.000   474.260   475.660     0.00000
20.2       54.004   207.350     0.000     9.618  1781.000    70.991  9000.000  9000.000   476.170   477.590     0.00000
20.3       53.124   207.390     0.000     9.825  1849.500    72.266  9000.000  9000.000   478.500   479.930     0.00000
20.4       52.252   207.540     0.000    10.087  1930.400    73.575  9000.000  9000.000   481.090   482.540     0.00000
20.5       51.402   207.650     0.000    10.272  1998.400    74.907  9000.000  9000.000   483.610   485.070     0.00000
