CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20040723 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.800
Integrated O3 until EOF (DU)     : 208.894
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      990.940   289.390    59.510     2.635    26.590     0.245    -6.078    -1.234   290.150   306.960     0.00702
 0.4      979.290   288.450    62.786     2.614    26.696     0.489    -6.427    -1.203   290.180   307.130     0.00705
 0.5      967.750   287.410    66.133     2.580    26.660     0.731    -6.706    -1.166   290.110   307.040     0.00701
 0.6      956.360   286.450    70.400     2.556    26.726     0.971    -6.845    -0.865   290.110   307.300     0.00709
 0.7      945.130   285.540    73.787     2.512    26.580     1.208    -6.368    -0.470   290.160   307.380     0.00708
 0.8      933.860   284.480    78.472     2.503    26.799     1.445    -5.094    -0.419   290.080   307.420     0.00710
