CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960712 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.908
Integrated O3 until EOF (DU)     : 246.208
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      983.830   286.270    52.417     3.000    30.493     0.282  9000.000  9000.000   287.600   299.780     0.00507
 0.4      972.180   285.200    55.385     3.000    30.858     0.565  9000.000  9000.000   287.500   299.690     0.00505
 0.5      960.610   284.200    57.182     3.000    31.230     0.850  9000.000  9000.000   287.470   299.410     0.00493
 0.6      949.190   283.160    61.457     3.000    31.606     1.135  9000.000  9000.000   287.400   299.550     0.00500
 0.7      937.800   282.250    65.000     3.000    31.990     1.421  9000.000  9000.000   287.460   299.740     0.00504
 0.8      926.540   281.350    68.512     2.949    31.826     1.703  9000.000  9000.000   287.530   299.890     0.00505
