CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20050701 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 25.204
Integrated O3 until EOF (DU)     : 142.364
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      988.800   288.330    51.293     3.268    33.053     0.305     0.220     0.975   289.260   302.820     0.00565
 0.4      977.190   287.190    53.510     3.220    32.949     0.607     0.208     0.978   289.090   302.420     0.00554
 0.5      965.680   286.480    56.540     3.205    33.185     0.908     0.243     0.970   289.340   303.000     0.00565
 0.6      954.210   285.420    59.302     3.140    32.907     1.205     0.368     0.929   289.260   302.830     0.00559
 0.7      942.880   284.380    62.490     3.132    33.223     1.501     0.562     0.826   289.180   302.720     0.00556
 0.8      931.710   283.660    64.776     3.097    33.237     1.795     0.783     0.617   289.440   303.020     0.00556
 0.9      920.510   282.540    67.692     3.062    33.259     2.087     1.071     0.230   289.290   302.660     0.00545
