CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960602 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 25.340
Integrated O3 until EOF (DU)     : 145.595
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      978.360   292.480    70.571     2.443    24.969     0.225  9000.000  9000.000   294.310   319.040     0.01028
 0.4      967.140   291.600    73.125     2.500    25.849     0.456  9000.000  9000.000   294.390   318.990     0.01019
 0.5      955.890   290.610    75.784     2.500    26.154     0.687  9000.000  9000.000   294.370   318.670     0.01003
 0.6      944.710   289.660    77.000     2.400    25.405     0.910  9000.000  9000.000   294.390   317.970     0.00970
 0.7      933.690   289.290    62.889     2.556    27.371     1.148  9000.000  9000.000   295.000   314.100     0.00783
 0.8      922.780   288.490    64.000     2.600    28.176     1.391  9000.000  9000.000   295.170   313.900     0.00765
