CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19961018 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.122
Integrated O3 until EOF (DU)     : 269.202
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      985.810   290.640    81.415     2.000    20.288     0.185  9000.000  9000.000   291.830   316.940     0.01046
 0.4      974.340   290.050    79.324     2.000    20.527     0.371  9000.000  9000.000   292.210   316.120     0.00993
 0.5      962.950   289.150    81.750     1.925    19.991     0.550  9000.000  9000.000   292.280   315.890     0.00977
 0.6      951.720   288.610    81.000     2.000    21.015     0.737  9000.000  9000.000   292.710   315.640     0.00945
 0.7      940.620   288.000    81.630     1.937    20.592     0.918  9000.000  9000.000   293.060   315.620     0.00926
 0.8      929.580   286.960    86.897     2.000    21.515     1.106  9000.000  9000.000   292.990   315.760     0.00932
