CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970620 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 11.640
Integrated O3 until EOF (DU)     : 177.549
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      985.210   291.610    82.000     2.200    22.330     0.203  9000.000  9000.000   292.850   319.800     0.01122
 0.4      973.700   290.750    84.000     2.300    23.621     0.416  9000.000  9000.000   292.970   319.480     0.01100
 0.5      962.430   289.770    86.913     2.200    22.859     0.621  9000.000  9000.000   292.950   319.090     0.01081
 0.6      951.230   289.070    81.000     2.300    24.179     0.835  9000.000  9000.000   293.210   316.860     0.00974
 0.7      940.020   288.510    75.588     2.300    24.468     1.049  9000.000  9000.000   293.640   315.250     0.00888
 0.8      929.070   288.030    71.000     2.317    24.943     1.266  9000.000  9000.000   294.130   314.120     0.00818
