CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960412 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 3.820
Integrated O3 until EOF (DU)     : 216.647
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      633.170   276.740     1.000     2.293    36.210     0.223  9000.000  9000.000   315.220   315.580     0.00008
 0.4      625.400   276.240     1.000     2.200    35.177     0.438  9000.000  9000.000   315.750   316.110     0.00008
 0.5      617.680   275.750     0.024     2.300    37.236     0.662  9000.000  9000.000   316.320   316.480     0.00000
 0.6      610.100   275.630     0.595     2.481    40.664     0.904  9000.000  9000.000   317.290   317.570     0.00004
 0.7      602.590   276.050     0.000     2.700    44.807     1.168  9000.000  9000.000   318.890   319.060     0.00000
 0.8      595.130   275.470     0.000     2.600    43.688     1.422  9000.000  9000.000   319.360   319.530     0.00000
