CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960920 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 6.843
Integrated O3 until EOF (DU)     : 268.148
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2      997.900   289.950    80.000     2.600    26.055     0.241  9000.000  9000.000   290.120   313.340     0.00971
 0.3      986.310   289.010    83.294     2.700    27.375     0.493  9000.000  9000.000   290.140   313.230     0.00962
 0.4      974.740   288.210    85.796     2.600    26.674     0.736  9000.000  9000.000   290.320   313.260     0.00952
 0.5      963.330   287.950    83.577     2.658    27.589     0.984  9000.000  9000.000   291.030   313.340     0.00923
 0.6      952.010   287.260    84.000     2.696    28.322     1.237  9000.000  9000.000   291.310   313.070     0.00897
 0.7      940.780   286.830    84.087     2.600    27.637     1.481  9000.000  9000.000   291.860   313.380     0.00884
 0.8      929.710   285.960    87.645     2.535    27.272     1.720  9000.000  9000.000   291.960   313.450     0.00880
 0.9      918.670   285.250    89.148     2.500    27.213     1.956  9000.000  9000.000   292.230   313.410     0.00864
