CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19950729 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 5.818
Integrated O3 until EOF (DU)     : 226.526
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      991.670   290.280    61.833     2.917    29.412     0.271  9000.000  9000.000   290.980   309.470     0.00772
 0.4      980.060   288.920    66.143     3.000    30.610     0.550  9000.000  9000.000   290.580   308.970     0.00765
 0.5      968.580   288.040    69.033     2.903    29.975     0.822  9000.000  9000.000   290.670   309.080     0.00763
 0.6      957.130   286.920    73.433     2.900    30.299     1.094  9000.000  9000.000   290.520   309.000     0.00763
 0.7      945.910   285.960    77.706     2.977    31.467     1.374  9000.000  9000.000   290.520   309.150     0.00766
 0.8      934.700   285.150    73.500     2.950    31.561     1.653  9000.000  9000.000   290.690   307.650     0.00695
