CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960426 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 128.210
Integrated O3 until EOF (DU)     : 41.272
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      984.590   292.200    67.821     2.500    25.391     0.230  9000.000  9000.000   293.490   316.640     0.00964
 0.4      973.260   291.400    68.839     2.500    25.687     0.461  9000.000  9000.000   293.660   316.330     0.00941
 0.5      961.910   290.520    70.778     2.422    25.181     0.686  9000.000  9000.000   293.750   316.110     0.00925
 0.6      950.700   289.510    74.605     2.500    26.296     0.918  9000.000  9000.000   293.710   316.140     0.00924
 0.7      939.570   288.830    70.919     2.408    25.630     1.143  9000.000  9000.000   294.010   314.740     0.00851
 0.8      928.550   288.230    70.000     2.462    26.520     1.373  9000.000  9000.000   294.380   314.350     0.00817
