CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19960106 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 8.279
Integrated O3 until EOF (DU)     : 212.293
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      989.390   294.400    66.887     1.289    13.025     0.118  9000.000  9000.000   295.290   321.360     0.01087
 0.4      978.060   293.410    71.344     1.200    12.269     0.228  9000.000  9000.000   295.270   321.810     0.01103
 0.5      966.770   292.510    74.943     1.200    12.412     0.338  9000.000  9000.000   295.340   322.080     0.01107
 0.6      955.590   291.560    78.540     1.200    12.558     0.449  9000.000  9000.000   295.360   322.130     0.01105
 0.7      944.500   290.650    83.000     1.200    12.705     0.560  9000.000  9000.000   295.420   322.510     0.01115
 0.8      933.520   289.770    86.911     1.196    12.807     0.672  9000.000  9000.000   295.500   322.720     0.01116
