CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970104 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 7.253
Integrated O3 until EOF (DU)     : 200.220
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      989.390   293.090    67.053     1.300    13.139     0.119  9000.000  9000.000   293.980   318.050     0.01004
 0.4      977.930   292.100    71.122     1.300    13.293     0.239  9000.000  9000.000   293.960   318.310     0.01012
 0.5      966.690   291.120    73.000     1.377    14.239     0.367  9000.000  9000.000   293.940   317.770     0.00987
 0.6      955.420   290.150    76.500     1.300    13.607     0.487  9000.000  9000.000   293.940   317.760     0.00983
 0.7      944.310   289.280    82.000     1.300    13.767     0.608  9000.000  9000.000   294.040   318.540     0.01008
 0.8      933.200   288.450    79.667     1.367    14.645     0.736  9000.000  9000.000   294.190   317.100     0.00939
