CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 20040423 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 8.287
Integrated O3 until EOF (DU)     : 206.202
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      987.390   294.480    70.182     2.333    23.625     0.213    -4.468    -4.285   295.540   323.110     0.01149
 0.4      976.030   293.530    77.421     2.208    22.621     0.416    -5.567    -4.713   295.560   324.650     0.01208
 0.5      964.840   292.870    75.125     2.250    23.320     0.623    -6.604    -4.819   295.870   323.360     0.01138
 0.6      953.760   291.780    79.474     2.265    23.745     0.832    -7.293    -4.782   295.740   323.290     0.01136
 0.7      942.620   290.810    83.403     2.274    24.125     1.042    -7.848    -4.565   295.750   323.330     0.01134
 0.8      931.660   289.820    86.687     2.271    24.376     1.253    -8.261    -4.247   295.730   323.040     0.01119
