CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19991023 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 34.469
Integrated O3 until EOF (DU)     : 100.039
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, OS815N
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      984.420   290.430    89.222     1.670    16.964     0.155     0.033     1.222   291.730   318.920     0.01132
 0.4      972.940   289.990    90.000     1.706    17.538     0.313     0.427     0.904   292.260   319.330     0.01123
 0.5      961.650   289.350    92.000     1.710    17.782     0.472     0.771     0.784   292.590   319.560     0.01115
 0.6      950.400   289.050    92.000     1.714    18.031     0.632     1.490     0.944   293.270   320.130     0.01107
 0.7      939.220   288.460    94.000     1.700    18.100     0.791     2.218     0.914   293.660   320.480     0.01101
 0.8      928.350   288.050    93.250     1.667    17.962     0.947     2.826    -0.652   294.220   320.520     0.01076
 0.9      917.400   287.550    94.714     1.630    17.768     1.099     2.700    -0.047   294.700   320.960     0.01071
