CR2/DMC Archive                  : http://www.cr2.cl/recursos-y-publicaciones/datos-ozonosonda/
STATION                          : Easter Island, Chile
Data Provider                    : DMC Dirección Meteorológica de Chile, GAW Program
Data Compilation                 : 26 July, 2016, by CR2 Center for Climate and Resilience Research, data interpolated every 100m
Latitude (deg)                   : -27.16
Longitude (deg)                  : -109.43
Elevation (m)                    : 41.0
Launch Date                      : 19970531 
Launch Time (UT)                 : 
Highest level reached (hPa)      : 5.878
Integrated O3 until EOF (DU)     : 223.728
Sonde/Sage Climatology(1988-2002): 
Sonde Instrument, SN             : SPC 6A 
Radiosonde, SN                   : Vaisala, CCE64B
Solution                         : 1.0% buffered
Applied pump corrections         : 
Pump flow rate (sec/100ml)       : 9000
Background current (uA)          : 9000
Missing or bad values            : 9000
Alt       Press     Temp      RH        O3        O3        O3        u         v         Theta     Theta e   Q         
km        hPa       K         %         mPa       ppbv      DU        m/s       m/s       K         K         g/kg      
 0.0     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.1     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.2     9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.000  9000.00000
 0.3      983.540   290.710    63.148     2.900    29.485     0.269  9000.000  9000.000   292.090   311.720     0.00817
 0.4      972.120   289.730    66.800     2.880    29.626     0.536  9000.000  9000.000   292.070   311.860     0.00821
 0.5      960.780   288.790    70.788     2.800    29.143     0.797  9000.000  9000.000   292.100   312.140     0.00828
 0.6      949.520   288.070    70.941     2.900    30.542     1.068  9000.000  9000.000   292.350   311.800     0.00801
 0.7      938.390   287.210    72.784     2.800    29.838     1.331  9000.000  9000.000   292.460   311.630     0.00786
 0.8      927.270   286.320    76.222     2.711    29.238     1.586  9000.000  9000.000   292.540   311.750     0.00786
